galaxy,ring,variant,k,Pk,Pk_error,Pk_count,E_median,E_mad,N_windowed
NGC 3379,inner,winsor_3.5,0.2371034629236446,0.17943940009250617,0.0011827140988037422,22750,0.15222630385256403,0.0004442300119919803,0.5078725813288311
NGC 3379,inner,winsor_3.5,0.2460507634113293,0.1569347990100531,0.001016986293596333,23702,0.14290309468193818,0.0010755160395690437,0.45793525878938274
NGC 3379,inner,winsor_3.5,0.254998063899014,0.15314891174065778,0.0009827542911405222,24568,0.13527525975696364,0.0005530272150503895,0.42891005752348604
NGC 3379,inner,winsor_3.5,0.2639453643866987,0.13117922416729005,0.0008361799338714185,25424,0.12831904342508832,0.0004650246393375894,0.4066900384996802
NGC 3379,inner,winsor_3.5,0.2728926648743834,0.12021627253351742,0.0007515914491520258,26246,0.12173785677327542,0.0005272655484332023,0.39626730696550955
NGC 3379,inner,winsor_3.5,0.2818399653620681,0.10753725670968864,0.0006437192665392726,27102,0.11609531809130205,0.0007202343358816198,0.3670820435759751
NGC 3379,inner,winsor_3.5,0.2907872658497528,0.09687599799052699,0.0005764123709275137,28052,0.11077749486796178,0.0006196445173037393,0.35583233536652353
NGC 3379,inner,winsor_3.5,0.2997345663374375,0.08623201940380536,0.0005081885727536428,28774,0.1061172385309015,0.0002564802291036983,0.31840849568345236
NGC 3379,inner,winsor_3.5,0.3086818668251222,0.077718916445902,0.0004537130774282486,29762,0.10095804964525756,0.0007544097320913003,0.30317883091873654
NGC 3379,inner,winsor_3.5,0.3176291673128069,0.07066111473351341,0.0004064075267281297,30604,0.096024013422893,0.0005736394535164739,0.2909932456561741
NGC 3379,inner,winsor_3.5,0.32657646780049165,0.061965851292737434,0.00035717409821894977,31396,0.09102944025010525,0.00028307183567245265,0.27921159980054894
NGC 3379,inner,winsor_3.5,0.3355237682881763,0.05325002874687793,0.00029988911072213026,32310,0.08610269471889863,0.00012203083097105635,0.2655421413437988
NGC 3379,inner,winsor_3.5,0.344471068775861,0.046944828619159294,0.0002587965135456291,33150,0.0806233468510472,0.0005338972228763344,0.25232242890060064
NGC 3379,inner,winsor_3.5,0.35341836926354575,0.040990064102179834,0.00022717964516112118,34048,0.07515098943871111,0.00040678422436760115,0.23080732918307664
NGC 3379,inner,winsor_3.5,0.3623656697512304,0.035074031384026615,0.00019315380593304334,34826,0.06958113385262288,0.0004865629075998596,0.22826614538412557
NGC 3379,inner,winsor_3.5,0.3713129702389151,0.029716995151219058,0.00016343542187403513,35762,0.06425870139630042,0.00040620407218804554,0.21427243488256534
NGC 3379,inner,winsor_3.5,0.38026027072659985,0.025281816568554508,0.00013477599862693015,36576,0.05908138211294592,0.0004020757141623838,0.19771902051144663
NGC 3379,inner,winsor_3.5,0.3892075712142845,0.021327092738664354,0.0001121573672000594,37486,0.05387911906377943,0.0003418365522378192,0.19140351672049444
NGC 3379,inner,winsor_3.5,0.3981548717019692,0.018128103408786234,9.533217221585077e-05,38328,0.04901078539316776,0.0005414325280888343,0.18988031458405827
NGC 3379,inner,winsor_3.5,0.40710217218965394,0.014982185668902137,7.871534983857127e-05,39182,0.04437394602687521,0.0003905021305009883,0.17811344306452243
NGC 3379,inner,winsor_3.5,0.4160494726773386,0.012215921155486734,6.314368856303659e-05,40048,0.040179239622046545,0.0003837520852861497,0.1684696869793483
NGC 3379,inner,winsor_3.5,0.4249967731650233,0.010086054415419049,5.0761450878287794e-05,40910,0.0361814061944243,0.00048176481373461976,0.16098492306230586
NGC 3379,inner,winsor_3.5,0.43394407365270804,0.008434855104748328,4.2189410978465295e-05,41770,0.03255898206095784,0.000270868285980707,0.1536013704439003
NGC 3379,inner,winsor_3.5,0.4428913741403927,0.006983458711781098,3.4406243018656314e-05,42612,0.029368523250834496,0.00019931080255280415,0.15130150570266093
NGC 3379,inner,winsor_3.5,0.4518386746280775,0.005717058274340165,2.784872026672808e-05,43498,0.026545522047416954,0.00017459105279924036,0.14589508463221046
NGC 3379,inner,winsor_3.5,0.46078597511576214,0.004879012185382796,2.3820872684131335e-05,44320,0.02424380488629159,0.0001180716069146429,0.13853168837245014
NGC 3379,inner,winsor_3.5,0.4697332756034468,0.004102616152973868,1.9738175111480563e-05,45250,0.022033063831051435,0.0002411592013807396,0.1356272032207969
NGC 3379,inner,winsor_3.5,0.47868057609113157,0.0035058690322422982,1.6860327138664673e-05,46038,0.02025408603209929,0.00019678046146260635,0.13452073593824615
NGC 3379,inner,winsor_3.5,0.48762787657881623,0.0030479507595994144,1.4723224225161184e-05,47008,0.018723894450470395,0.00023306876931968788,0.14087670362037313
NGC 3379,inner,winsor_3.5,0.49657517706650095,0.002708888104256959,1.3105865653179932e-05,47481,0.017322933125479553,0.0002328080832927776,0.1376815380385052
NGC 3379,inner,winsor_3.5,0.5055224775541856,0.002236980650957114,1.1539525192475253e-05,39738,0.012957704809045536,0.00023723010822232734,0.11985323493011012
NGC 3379,inner,winsor_3.5,0.5144697780418703,0.0019212000186405304,1.0531718096762684e-05,34564,0.009849200846253223,0.00011124559867484955,0.10749528184738605
NGC 3379,inner,winsor_3.5,0.5234170785295551,0.0016633509460031411,9.597097201206702e-06,31156,0.0076802500644419115,8.090451716933277e-05,0.10198049092011512
NGC 3379,inner,winsor_3.5,0.5323643790172398,0.0014967774187735442,9.040726292391319e-06,28432,0.005987501157347679,5.410795264706076e-05,0.09620279536898448
NGC 3379,inner,winsor_3.5,0.5413116795049244,0.0013702144018796982,8.716535335387975e-06,26002,0.004662365510978363,3.458639810986339e-05,0.09356587081168859
NGC 3379,inner,winsor_3.5,0.5502589799926092,0.0012592621144270784,8.196330732678822e-06,23936,0.0035777839113634415,2.561826644519455e-05,0.08744841734613086
NGC 3379,inner,winsor_3.5,0.5592062804802939,0.0012017286110754175,8.170533777117472e-06,22012,0.002747222269065308,4.1784658747425645e-05,0.08292258600909631
NGC 3379,inner,winsor_3.5,0.5681535809679785,0.0011390164188139324,8.046283643071406e-06,20230,0.0020555842607136174,1.776909215349732e-05,0.08305317740732941
NGC 3379,inner,winsor_3.5,0.5771008814556633,0.0010636206045378357,7.959636090114127e-06,18606,0.0015093031285321294,2.8076198304650116e-05,0.08104989184921436
NGC 3379,inner,winsor_3.5,0.586048181943348,0.0010342507772263965,7.94541852602259e-06,16966,0.0010856464368764098,2.1935311333453127e-05,0.07712713319376718
NGC 3379,inner,winsor_3.5,0.5949954824310326,0.0009931310762978404,8.015741299282389e-06,15522,0.0007733416378459518,1.8594853723544975e-05,0.07243479608396658
NGC 3379,inner,winsor_3.5,0.6039427829187174,0.000962336415840993,8.213805327684365e-06,14026,0.0005599101910421096,1.1506226063715366e-05,0.07077170669101736
NGC 3379,inner,winsor_3.5,0.612890083406402,0.0008875804020582156,7.829145409055482e-06,12706,0.00041777750351382686,7.905815709508216e-06,0.065527607484768
NGC 3379,inner,winsor_3.5,0.6218373838940867,0.000875958240729753,8.557340310446521e-06,11278,0.0003299641939816155,4.344176737008268e-06,0.06436256542884321
NGC 3379,inner,winsor_3.5,0.6307846843817715,0.000827996310323139,8.325321716647115e-06,10078,0.0002721775098926322,4.467684044165821e-06,0.06706391949736959
NGC 3379,inner,winsor_3.5,0.6397319848694563,0.0008445518877217544,9.00968120624199e-06,8766,0.0002401221153648743,3.4942761203227597e-06,0.06594303764541683
NGC 3379,inner,winsor_3.5,0.6486792853571408,0.0008042832957884801,9.221885181990271e-06,7526,0.00021917005863070007,4.396802078417623e-06,0.06368448551876515
NGC 3379,inner,winsor_3.5,0.6576265858448256,0.0007967465313731663,1.0402659060997327e-05,6332,0.00021151289234267506,3.842182935963791e-06,0.06081439357095834
NGC 3379,inner,winsor_3.5,0.6665738863325104,0.0008121021375638856,1.1040274894878637e-05,5106,0.00020880560407438476,2.5484366778417894e-06,0.05799727403826736
NGC 3379,inner,winsor_3.5,0.6755211868201949,0.0007670699447908535,1.1912943712661983e-05,3996,0.0002066481095156675,1.2306860935264007e-06,0.05859505558782522
NGC 3379,inner,winsor_3.5,0.6844684873078797,0.0008268585417045798,1.4726920560161268e-05,2778,0.00020511210751222097,7.26180131326076e-07,0.05399673165164843
NGC 3379,inner,winsor_3.5,0.6934157877955645,0.0008256175961789232,1.9416272278465167e-05,1734,0.00020651939454315068,2.228742529149935e-06,0.0571444238313996
NGC 3379,inner,winsor_3.5,0.702363088283249,0.0007711344254997112,3.4062870478474214e-05,576,0.0002041096576957535,7.193479299139558e-06,0.05074948265817569
NGC 3379,inner,winsor_4.0,0.004473650243842351,12.476738085689389,2.0179009886742314,433,0.9245042818222592,0.007502899860862013,16.75956835576027
NGC 3379,inner,winsor_4.0,0.013420950731527052,2.3510317749333907,0.06981491652512782,1296,0.8396518843016741,0.00273306418375074,8.578232574656877
NGC 3379,inner,winsor_4.0,0.02236825121921175,2.031585420344331,0.043940530798071,2148,0.755851540803798,0.0014581278047171593,4.420592515621954
NGC 3379,inner,winsor_4.0,0.031315551706896455,2.0741635085380556,0.037740281083654244,3000,0.69411537133404,0.0071325282659901795,3.377973686615999
NGC 3379,inner,winsor_4.0,0.04026285219458116,1.7821821412947645,0.029522901912462644,3884,0.6471303554932162,0.004631474295793162,2.523951194178571
NGC 3379,inner,winsor_4.0,0.04921015268226586,1.7354162547381549,0.024970165803186516,4760,0.604204048982896,0.0005051987045160401,2.29745243123665
NGC 3379,inner,winsor_4.0,0.05815745316995056,1.4893204672113365,0.020356162686197454,5552,0.5678413497184115,0.003330461255166541,2.140600046572272
NGC 3379,inner,winsor_4.0,0.06710475365763527,1.3013045750910441,0.01588997636661374,6500,0.5392958752682521,0.0007739328103025188,1.8379711788450923
NGC 3379,inner,winsor_4.0,0.07605205414531996,1.2813682267614548,0.015331412437084932,7312,0.5062468165063383,0.0007689184652315478,1.6638967202170818
NGC 3379,inner,winsor_4.0,0.08499935463300468,1.2032313372870922,0.013311539671746144,8176,0.4766784849206269,0.0007970004664675313,1.606845850691183
NGC 3379,inner,winsor_4.0,0.09394665512068937,1.0800389779880184,0.011283470954571767,9032,0.4473042455724169,0.002486377661262077,1.4498196876177925
NGC 3379,inner,winsor_4.0,0.10289395560837407,0.9743100113545311,0.009691620622513365,9936,0.4186363773453956,0.0008433189680859503,1.3890292150836314
NGC 3379,inner,winsor_4.0,0.11184125609605877,0.8607236909580679,0.008287429454210895,10768,0.3919174253692886,0.0008860809551184296,1.2690563806668154
NGC 3379,inner,winsor_4.0,0.12078855658374346,0.8063497308447231,0.007519359261493561,11580,0.367331923266361,0.001791351885185191,1.1881103823889316
NGC 3379,inner,winsor_4.0,0.12973585707142818,0.7095493141262634,0.00646476734611736,12520,0.3444800699275635,0.001196389774794774,1.1277879869671175
NGC 3379,inner,winsor_4.0,0.13868315755911287,0.6601537343589644,0.005777163542583547,13332,0.32292659977176075,0.00046706128690672955,1.0249572172452461
NGC 3379,inner,winsor_4.0,0.14763045804679759,0.6026480126749783,0.005067916042052493,14210,0.3037797982538617,0.0015897461294024917,0.9750427827547538
NGC 3379,inner,winsor_4.0,0.15657775853448228,0.5595663524188466,0.004554575844042369,15074,0.2841520397966729,0.001169275079144728,0.9132750164648591
NGC 3379,inner,winsor_4.0,0.16552505902216696,0.5051660559329221,0.003956964894111055,15960,0.26507748979724827,0.0017907205828741179,0.8573331942548237
NGC 3379,inner,winsor_4.0,0.17447235950985168,0.4318454558194832,0.0033473010153992544,16796,0.24685082367836883,0.0008272369184022569,0.7738432537435743
NGC 3379,inner,winsor_4.0,0.1834196599975364,0.38591604300656124,0.00288318199916875,17600,0.23001458826939583,0.0022955712343336997,0.7056598169056042
NGC 3379,inner,winsor_4.0,0.1923669604852211,0.3478198418490197,0.0024940978982635476,18560,0.21555554950845257,0.0024465226875055755,0.6804940185975862
NGC 3379,inner,winsor_4.0,0.20131426097290578,0.30681152647949034,0.002237396286524974,19368,0.1999919203417601,0.001083725996007447,0.6487580651538339
NGC 3379,inner,winsor_4.0,0.2102615614605905,0.2775748918256849,0.001972205864722772,20246,0.18685503773222217,0.0005677083511215534,0.6103374532648252
NGC 3379,inner,winsor_4.0,0.21920886194827519,0.24073973073411925,0.0016670975274379104,21078,0.17431635325439704,0.0013013578427154128,0.5575893618431434
NGC 3379,inner,winsor_4.0,0.22815616243595988,0.21862797575459444,0.0014853607188241966,22000,0.16255743903954428,0.0010545889328330044,0.5434629565726218
NGC 3379,inner,winsor_4.0,0.2371034629236446,0.19071623131928342,0.0012594328180874372,22750,0.15222630385256403,0.0004442300119919803,0.5078725813288311
NGC 3379,inner,winsor_4.0,0.2460507634113293,0.1670463788556829,0.0010840991156670584,23702,0.14290309468193818,0.0010755160395690437,0.45793525878938274
NGC 3379,inner,winsor_4.0,0.254998063899014,0.16363083890689006,0.001047796747769742,24568,0.13527525975696364,0.0005530272150503895,0.42891005752348604
NGC 3379,inner,winsor_4.0,0.2639453643866987,0.13993912000130826,0.000892696091107869,25424,0.12831904342508832,0.0004650246393375894,0.4066900384996802
NGC 3379,inner,winsor_4.0,0.2728926648743834,0.12784039255283247,0.0008001734278010057,26246,0.12173785677327542,0.0005272655484332023,0.39626730696550955
NGC 3379,inner,winsor_4.0,0.2818399653620681,0.1141064979276353,0.0006831118627619074,27102,0.11609531809130205,0.0007202343358816198,0.3670820435759751
NGC 3379,inner,winsor_4.0,0.2907872658497528,0.10297162733444401,0.0006137195302476469,28052,0.11077749486796178,0.0006196445173037393,0.35583233536652353
NGC 3379,inner,winsor_4.0,0.2997345663374375,0.09178401309134554,0.0005416284699103433,28774,0.1061172385309015,0.0002564802291036983,0.31840849568345236
NGC 3379,inner,winsor_4.0,0.3086818668251222,0.08260685463012604,0.0004823277461381786,29762,0.10095804964525756,0.0007544097320913003,0.30317883091873654
NGC 3379,inner,winsor_4.0,0.3176291673128069,0.07494585553415241,0.0004298659335066936,30604,0.096024013422893,0.0005736394535164739,0.2909932456561741
NGC 3379,inner,winsor_4.0,0.32657646780049165,0.06589470449466411,0.0003806500589907509,31396,0.09102944025010525,0.00028307183567245265,0.27921159980054894
NGC 3379,inner,winsor_4.0,0.3355237682881763,0.056419314100565526,0.00031801913247386657,32310,0.08610269471889863,0.00012203083097105635,0.2655421413437988
NGC 3379,inner,winsor_4.0,0.344471068775861,0.04979187436652157,0.0002751123157908586,33150,0.0806233468510472,0.0005338972228763344,0.25232242890060064
NGC 3379,inner,winsor_4.0,0.35341836926354575,0.043290265922163194,0.00024014920403441772,34048,0.07515098943871111,0.00040678422436760115,0.23080732918307664
NGC 3379,inner,winsor_4.0,0.3623656697512304,0.037130680582047,0.00020432919970968938,34826,0.06958113385262288,0.0004865629075998596,0.22826614538412557
NGC 3379,inner,winsor_4.0,0.3713129702389151,0.03129520812024175,0.00017186996284507372,35762,0.06425870139630042,0.00040620407218804554,0.21427243488256534
NGC 3379,inner,winsor_4.0,0.38026027072659985,0.02660638845505315,0.00014135059535580352,36576,0.05908138211294592,0.0004020757141623838,0.19771902051144663
NGC 3379,inner,winsor_4.0,0.3892075712142845,0.022351491321956744,0.00011787121758001101,37486,0.05387911906377943,0.0003418365522378192,0.19140351672049444
NGC 3379,inner,winsor_4.0,0.3981548717019692,0.018921517554078848,9.973286493138397e-05,38328,0.04901078539316776,0.0005414325280888343,0.18988031458405827
NGC 3379,inner,winsor_4.0,0.40710217218965394,0.015621153940873518,8.258964565067337e-05,39182,0.04437394602687521,0.0003905021305009883,0.17811344306452243
NGC 3379,inner,winsor_4.0,0.4160494726773386,0.012633301735260236,6.534320163707633e-05,40048,0.040179239622046545,0.0003837520852861497,0.1684696869793483
NGC 3379,inner,winsor_4.0,0.4249967731650233,0.010317610822809598,5.1991496560451805e-05,40910,0.0361814061944243,0.00048176481373461976,0.16098492306230586
NGC 3379,inner,winsor_4.0,0.43394407365270804,0.00850913219909299,4.2610924738343836e-05,41770,0.03255898206095784,0.000270868285980707,0.1536013704439003
NGC 3379,inner,winsor_4.0,0.4428913741403927,0.00697759557907392,3.4399853053658894e-05,42612,0.029368523250834496,0.00019931080255280415,0.15130150570266093
NGC 3379,inner,winsor_4.0,0.4518386746280775,0.005637627968569562,2.742716449332663e-05,43498,0.026545522047416954,0.00017459105279924036,0.14589508463221046
NGC 3379,inner,winsor_4.0,0.46078597511576214,0.004755933911620326,2.3189221037424866e-05,44320,0.02424380488629159,0.0001180716069146429,0.13853168837245014
NGC 3379,inner,winsor_4.0,0.4697332756034468,0.003919658889961977,1.8932568109577276e-05,45250,0.022033063831051435,0.0002411592013807396,0.1356272032207969
NGC 3379,inner,winsor_4.0,0.47868057609113157,0.0032830580234304275,1.5855872947134557e-05,46038,0.02025408603209929,0.00019678046146260635,0.13452073593824615
NGC 3379,inner,winsor_4.0,0.48762787657881623,0.002811830253879376,1.3607062510145698e-05,47008,0.018723894450470395,0.00023306876931968788,0.14087670362037313
NGC 3379,inner,winsor_4.0,0.49657517706650095,0.0024253715646791615,1.1762688274661413e-05,47481,0.017322933125479553,0.0002328080832927776,0.1376815380385052
NGC 3379,inner,winsor_4.0,0.5055224775541856,0.0019729247880499617,1.0212051142199826e-05,39738,0.012957704809045536,0.00023723010822232734,0.11985323493011012
NGC 3379,inner,winsor_4.0,0.5144697780418703,0.0016560559681949106,9.156527451137325e-06,34564,0.009849200846253223,0.00011124559867484955,0.10749528184738605
NGC 3379,inner,winsor_4.0,0.5234170785295551,0.0013946349971793637,8.016715117390491e-06,31156,0.0076802500644419115,8.090451716933277e-05,0.10198049092011512
NGC 3379,inner,winsor_4.0,0.5323643790172398,0.0012216627470055955,7.319710137402859e-06,28432,0.005987501157347679,5.410795264706076e-05,0.09620279536898448
NGC 3379,inner,winsor_4.0,0.5413116795049244,0.001104623632378792,7.023149990573899e-06,26002,0.004662365510978363,3.458639810986339e-05,0.09356587081168859
NGC 3379,inner,winsor_4.0,0.5502589799926092,0.0010079848140154414,6.6185645241492846e-06,23936,0.0035777839113634415,2.561826644519455e-05,0.08744841734613086
NGC 3379,inner,winsor_4.0,0.5592062804802939,0.0009618893775616731,6.568850572367619e-06,22012,0.002747222269065308,4.1784658747425645e-05,0.08292258600909631
NGC 3379,inner,winsor_4.0,0.5681535809679785,0.0009175091430217678,6.5563552408445874e-06,20230,0.0020555842607136174,1.776909215349732e-05,0.08305317740732941
NGC 3379,inner,winsor_4.0,0.5771008814556633,0.0008697688278862987,6.548728321146752e-06,18606,0.0015093031285321294,2.8076198304650116e-05,0.08104989184921436
NGC 3379,inner,winsor_4.0,0.586048181943348,0.0008393384117026979,6.419735278948596e-06,16966,0.0010856464368764098,2.1935311333453127e-05,0.07712713319376718
NGC 3379,inner,winsor_4.0,0.5949954824310326,0.0008073819332404144,6.476340044311008e-06,15522,0.0007733416378459518,1.8594853723544975e-05,0.07243479608396658
NGC 3379,inner,winsor_4.0,0.6039427829187174,0.0007817704318390767,6.62743341690544e-06,14026,0.0005599101910421096,1.1506226063715366e-05,0.07077170669101736
NGC 3379,inner,winsor_4.0,0.612890083406402,0.0007239404222676238,6.351493968700006e-06,12706,0.00041777750351382686,7.905815709508216e-06,0.065527607484768
NGC 3379,inner,winsor_4.0,0.6218373838940867,0.0006917542555692937,6.791484387373351e-06,11278,0.0003299641939816155,4.344176737008268e-06,0.06436256542884321
NGC 3379,inner,winsor_4.0,0.6307846843817715,0.0006735761859848292,6.697596202852949e-06,10078,0.0002721775098926322,4.467684044165821e-06,0.06706391949736959
NGC 3379,inner,winsor_4.0,0.6397319848694563,0.0006812714750499271,7.243691248077785e-06,8766,0.0002401221153648743,3.4942761203227597e-06,0.06594303764541683
NGC 3379,inner,winsor_4.0,0.6486792853571408,0.0006471643269277417,7.550307500554741e-06,7526,0.00021917005863070007,4.396802078417623e-06,0.06368448551876515
NGC 3379,inner,winsor_4.0,0.6576265858448256,0.000684086403637742,8.832808368304936e-06,6332,0.00021151289234267506,3.842182935963791e-06,0.06081439357095834
NGC 3379,inner,winsor_4.0,0.6665738863325104,0.0006702647282249608,9.295578006190055e-06,5106,0.00020880560407438476,2.5484366778417894e-06,0.05799727403826736
NGC 3379,inner,winsor_4.0,0.6755211868201949,0.00064956680808111,1.0273522384742569e-05,3996,0.0002066481095156675,1.2306860935264007e-06,0.05859505558782522
NGC 3379,inner,winsor_4.0,0.6844684873078797,0.0006870286847441493,1.3120945433053161e-05,2778,0.00020511210751222097,7.26180131326076e-07,0.05399673165164843
NGC 3379,inner,winsor_4.0,0.6934157877955645,0.0006759363706207285,1.665147418957947e-05,1734,0.00020651939454315068,2.228742529149935e-06,0.0571444238313996
NGC 3379,inner,winsor_4.0,0.702363088283249,0.0006593534958601235,2.5824125996915282e-05,576,0.0002041096576957535,7.193479299139558e-06,0.05074948265817569
NGC 3379,outer,raw,0.0044734622320063725,9.553590468755992,1.5584393258090108,1405,0.862303071288985,0.0044400362554546284,14.983512283665924
NGC 3379,outer,raw,0.013420386696019117,1.7653246051862963,0.02716236865037116,4216,0.7867299776058523,0.0023772697040557035,7.7905897924292695
NGC 3379,outer,raw,0.022367311160031864,1.4764452955817802,0.017631655953319548,6984,0.7165871167410189,0.0022063910576286946,4.133406480816588
NGC 3379,outer,raw,0.031314235624044603,1.3964758962746626,0.013703217621152999,9800,0.6632256702474901,0.005192599908950954,3.219863053857204
NGC 3379,outer,raw,0.04026116008805736,1.339056857209086,0.011942104010700647,12576,0.6172599321481703,0.002294736645531611,2.4875390129870625
NGC 3379,outer,raw,0.0492080845520701,1.2445772006938547,0.01007019918547022,15408,0.5816225753356304,0.001591425893293743,2.2799599521885585
NGC 3379,outer,raw,0.058155009016082844,1.1510298101318248,0.008432506708805416,18184,0.5502897316328934,0.0018221601627629684,2.1165774176748067
NGC 3379,outer,raw,0.06710193348009559,1.0620843992591018,0.007300876788986693,20960,0.5192266644741681,0.001932973187589487,1.8365634244423414
NGC 3379,outer,raw,0.07604885794410833,0.9749255254143027,0.006345299746941329,23784,0.49096640959768667,0.0015812816200029293,1.6641295583516533
NGC 3379,outer,raw,0.08499578240812108,0.9192190778962137,0.005608249156870475,26620,0.46282782731774186,0.0010771841162291777,1.6064245036441598
NGC 3379,outer,raw,0.09394270687213382,0.8529644323048632,0.005040000755606759,29424,0.43529269247637653,0.0008889359954770825,1.4551771247568948
NGC 3379,outer,raw,0.10288963133614656,0.7863217142293826,0.004426334168040574,32192,0.4080526297297556,0.0017043911275805034,1.3876134092597312
NGC 3379,outer,raw,0.1118365558001593,0.7139379434128253,0.003799580007567432,34976,0.38308437816259344,0.0002858779955967906,1.271829364389579
NGC 3379,outer,raw,0.12078348026417207,0.663432573612068,0.0034532809248156164,37780,0.358727181638251,0.0008731796301332945,1.184215329462698
NGC 3379,outer,raw,0.1297304047281848,0.6159328405319103,0.003049913334953206,40544,0.3374953959967926,0.0011173397276927233,1.1231083306890848
NGC 3379,outer,raw,0.13867732919219755,0.570273170028913,0.0027711236122633445,43408,0.3174978391138468,0.0006431357278412352,1.0268827541507626
NGC 3379,outer,raw,0.1476242536562103,0.5104244579911937,0.002366934840252837,46168,0.2979695226238504,0.0014791729048173896,0.9731172458492374
NGC 3379,outer,raw,0.15657117812022303,0.47661154037473896,0.0021624011987429084,48984,0.2797459507843468,0.0019397400980707212,0.9110175982434967
NGC 3379,outer,raw,0.16551810258423577,0.422299021920993,0.0018346516470132612,51772,0.2619807277041329,0.001203480632160398,0.8547944657749755
NGC 3379,outer,raw,0.17446502704824854,0.38476154390569456,0.001653449423954466,54536,0.2440716187398632,0.0015743474214243358,0.7802338013363578
NGC 3379,outer,raw,0.18341195151226128,0.3467090460005286,0.0014522922132872208,57456,0.22818778991611552,0.0006353529778814788,0.7154361432938698
NGC 3379,outer,raw,0.19235887597627402,0.31430341389580285,0.0012984061947613568,60224,0.21349328998748598,0.001142445689030831,0.6882580536311322
NGC 3379,outer,raw,0.20130580044028676,0.2775812610303528,0.0011213722450309866,62976,0.19912653294015945,0.0007182909324318402,0.6556604065891058
NGC 3379,outer,raw,0.2102527249042995,0.25319932746663787,0.000990572181227017,65728,0.1857630939642689,0.0002668449992389957,0.6139108881113774
NGC 3379,outer,raw,0.21919964936831227,0.22515438602965002,0.0008580956246990055,68560,0.17343625548153072,0.0012061818792978487,0.5655056427346413
NGC 3379,outer,raw,0.228146573832325,0.20359128928599216,0.0007607025757737256,71328,0.16224172681712903,0.0005230648627873618,0.550426875686808
NGC 3379,outer,raw,0.23709349829633775,0.1826569206337188,0.0006788561644106936,74140,0.15223786066379805,0.0004451558402396814,0.5141843069807281
NGC 3379,outer,raw,0.24604042276035049,0.16675145951476286,0.0006011791610899729,77000,0.1435308216251273,0.0008377868954890515,0.46716020758642274
NGC 3379,outer,raw,0.2549873472243632,0.14757088969863413,0.0005231457603102357,79804,0.1354137603355219,0.0003236906945767609,0.4393436491751891
NGC 3379,outer,raw,0.263934271688376,0.13383253214385565,0.0004655093316354291,82560,0.128670637733412,0.0007687122185493627,0.41571674142765264
NGC 3379,outer,raw,0.2728811961523887,0.1211397832442367,0.0004155507395666976,85392,0.12226509477387133,0.00039702357026152944,0.4019166013992794
NGC 3379,outer,raw,0.2818281206164015,0.11161226746061104,0.0003788993247458572,88168,0.11652911284197193,0.0005084321481419789,0.3739808504535221
NGC 3379,outer,raw,0.2907750450804142,0.09828865606144704,0.00032362057500891743,90944,0.11116266781854811,0.0005384653166254293,0.36161474480675154
NGC 3379,outer,raw,0.299721969544427,0.088386583024085,0.00029083796907784483,93760,0.10616602586354432,0.0004734744835702701,0.3274919127505065
NGC 3379,outer,raw,0.30866889400843966,0.08133613969048353,0.0002633737248125194,96512,0.10119249697113934,0.0002812458850866381,0.311593771519624
NGC 3379,outer,raw,0.31761581847245246,0.07121544376025363,0.0002253176616136182,99352,0.09619519664743482,0.0006411168566390477,0.29832317204616593
NGC 3379,outer,raw,0.32656274293646514,0.06404676187828061,0.00020156551025434253,102184,0.09107715762077137,0.00020920976090085607,0.28585825930117725
NGC 3379,outer,raw,0.33550966740047794,0.05693209766694587,0.00017583340220000607,104988,0.08601040497685815,0.0004693132936595082,0.27169435948985493
NGC 3379,outer,raw,0.34445659186449074,0.049462463299566654,0.00015294107666956227,107752,0.0807255233255345,0.00039063467343169414,0.25859894604869393
NGC 3379,outer,raw,0.3534035163285034,0.043861523394306726,0.0001331749583823956,110508,0.07544839492739555,0.0004938149776664119,0.23902816082733053
NGC 3379,outer,raw,0.3623504407925162,0.037688610290363043,0.00011434437374672415,113344,0.07014555729082837,0.0005257061320687099,0.23533327534178497
NGC 3379,outer,raw,0.3712973652565289,0.0327009440191065,9.742289141346925e-05,116248,0.06495930388089727,0.0004933206563431668,0.22115864327436174
NGC 3379,outer,raw,0.3802442897205417,0.02820223349951753,8.342576657310089e-05,118928,0.05981477654640764,0.0003768523268448863,0.20601328093854812
NGC 3379,outer,raw,0.3891912141845544,0.024055326252064965,7.016518027057638e-05,121744,0.05478482537023929,0.00029819305734243655,0.1987856107207258
NGC 3379,outer,raw,0.3981381386485672,0.020371901828754528,5.842364691820204e-05,124528,0.05006690103300623,0.0002731424024861371,0.1961099123478939
NGC 3379,outer,raw,0.40708506311257986,0.017163758930856372,4.9152166561555875e-05,127288,0.045594388361410575,0.0002257760854026038,0.1855988728972927
NGC 3379,outer,raw,0.41603198757659265,0.014490296966299,4.0849351921607356e-05,130088,0.04149725092875702,0.0002683293447067248,0.1752148277678775
NGC 3379,outer,raw,0.42497891204060534,0.012249870845389768,3.408502269141999e-05,133108,0.03763865923044953,0.0003065382406370701,0.1679373517231629
NGC 3379,outer,raw,0.43392583650461813,0.010402815690581088,2.8567518120983376e-05,135768,0.03419234869369983,0.00024122528577657213,0.161050124877619
NGC 3379,outer,raw,0.44287276096863093,0.008790332243555498,2.397439543105618e-05,138528,0.031154182161572144,0.00022146101483387474,0.15829724261860947
