galaxy,ring,variant,noise_model,psf_id,k,observed,predicted,residual,residual_sigma
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.06710475365763527,1.3773215182922123,0.9830451691042216,0.3942763491879907,23.41511796851703
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.07605205414531996,1.3498545592801703,0.8719971069653983,0.47785745231477195,29.46999236993651
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.08499935463300468,1.2673187218463329,0.8545486604140899,0.41277006143224293,29.48829178738932
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.09394665512068937,1.1368510273407229,0.755589478444603,0.38126154889611985,32.10001298427876
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.10289395560837407,1.0261768759765222,0.7330656324297153,0.29311124354680684,28.75228519693249
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.11184125609605877,0.9088526751543056,0.6604767015475399,0.24837597360676567,28.36645715211593
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.12078855658374346,0.853440943595891,0.6184842303659983,0.23495671322989264,29.506792363498803
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.12973585707142818,0.7500555461238125,0.5906278203717396,0.15942772575207298,23.383350555349697
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.13868315755911287,0.6992565299499504,0.5279754405232759,0.17128108942667442,27.980470871040506
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.14763045804679759,0.6385140399448105,0.5054236753396701,0.13309036460514034,24.862409087946816
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.15657775853448228,0.5920488925145911,0.47344805972104165,0.1186008327935495,24.527417769456562
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.16552505902216696,0.5332599997470218,0.44598847037284256,0.0872715293741792,20.809579369982732
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.17447235950985168,0.4592601602965805,0.39529675340257875,0.06396340689400176,17.935299911949762
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.1834196599975364,0.40971167639736084,0.35496704142122526,0.054744634976135575,17.87766372395539
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.1923669604852211,0.3684181242002505,0.34946708128962367,0.018951042910626825,7.185488908811634
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.20131426097290578,0.3249406179636026,0.3375850383054402,-0.012644420341837603,-5.324120790040851
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.2102615614605905,0.294091595124111,0.31936074830550965,-0.025269153181398663,-12.083656763302184
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.21920886194827519,0.25604154677381497,0.2884813155142488,-0.03243976874043386,-18.367830906978487
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.22815616243595988,0.23258030252395182,0.287299113104867,-0.054718810580915184,-34.53024854214984
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.2371034629236446,0.20239300149315062,0.2685312242268563,-0.0661382227337057,-49.2579957423913
NGC 3379,inner,raw,N(k),stpsf_field_768_1024,0.2460507634113293,0.1772368364023674,0.2364936849433898,-0.059256848541022394,-51.54421222362837
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.04026285219458116,1.8735061851151218,1.6798881565918633,0.1936180285232585,6.220128050603664
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.04921015268226586,1.8234715122163119,1.5539409704192568,0.26953054179705505,10.279762265620112
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.05815745316995056,1.5671905162622524,1.4467305681706608,0.12045994809159155,5.619060244911473
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.06710475365763527,1.3773215182922123,1.3495060935550571,0.027815424737155148,1.651890743399256
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.07605205414531996,1.3498545592801703,1.2667969441739275,0.08305761510624277,5.122254077213293
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.08499935463300468,1.2673187218463329,1.175729492938009,0.09158922890832377,6.543134202270597
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.09394665512068937,1.1368510273407229,1.0822758820470524,0.05457514529367047,4.5949109675967925
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.10289395560837407,1.0261768759765222,0.9953163665668625,0.030860509409659675,3.027213003268704
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.11184125609605877,0.9088526751543056,0.9163096009610234,-0.007456925806717862,-0.8516385997852727
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.12078855658374346,0.853440943595891,0.8383213251600947,0.015119618435796234,1.898781420915827
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.12973585707142818,0.7500555461238125,0.7732183999370692,-0.023162853813256667,-3.397308266317389
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.13868315755911287,0.6992565299499504,0.7118217588802349,-0.012565228930284555,-2.052655218673715
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.14763045804679759,0.6385140399448105,0.64685853481161,-0.008344494866799557,-1.558822425846972
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.15657775853448228,0.5920488925145911,0.5927395221072662,-0.0006906295926750738,-0.14282665765912275
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.16552505902216696,0.5332599997470218,0.5329945719713509,0.00026542777567084563,0.06329028956440678
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.17447235950985168,0.4592601602965805,0.48044637659198425,-0.021186216295403737,-5.940602005255859
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.1834196599975364,0.40971167639736084,0.4307362790309707,-0.02102460263360989,-6.865892447311323
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.1923669604852211,0.3684181242002505,0.38282506209371764,-0.014406937893467142,-5.462543298099795
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.20131426097290578,0.3249406179636026,0.3427424126812693,-0.01780179471766674,-7.495709790884313
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.2102615614605905,0.294091595124111,0.2982627776325077,-0.004171182508396709,-1.9946508443210844
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.21920886194827519,0.25604154677381497,0.2619973176106318,-0.005955770836816809,-3.3722370996748925
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.22815616243595988,0.23258030252395182,0.22708807522530905,0.005492227298642766,3.46586432816689
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.2371034629236446,0.20239300149315062,0.19623049929929332,0.0061625021938573055,4.5896683382270895
NGC 3379,inner,raw,constant,stpsf_field_1024_1280,0.2460507634113293,0.1772368364023674,0.1706656902496465,0.006571146152720891,5.715871839081114
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.04026285219458116,1.8735061851151218,1.2490014446594433,0.6245047404556785,20.06269500557743
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.04921015268226586,1.8234715122163119,1.1454814367863795,0.6779900754299324,25.858207932210316
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.05815745316995056,1.5671905162622524,1.0701903366084586,0.4970001796537937,23.183423166371337
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.06710475365763527,1.3773215182922123,0.9446805424147994,0.4326409758774129,25.69350027980962
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.07605205414531996,1.3498545592801703,0.8676593968605917,0.4821951624195786,29.737503702180927
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.08499935463300468,1.2673187218463329,0.8308901992851602,0.4364285225611727,31.178452170120977
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.09394665512068937,1.1368510273407229,0.758016220885302,0.3788348064554209,31.895695333885012
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.10289395560837407,1.0261768759765222,0.7206528962515105,0.30552397972501166,29.96989297734858
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.11184125609605877,0.9088526751543056,0.6636043611383361,0.24524831401596947,28.009254237194742
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.12078855658374346,0.853440943595891,0.6206655432864983,0.2327754003093927,29.232854468555438
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.12973585707142818,0.7500555461238125,0.5874080544714204,0.16264749165239212,23.855595357175485
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.13868315755911287,0.6992565299499504,0.5396499694681068,0.15960656048184352,26.07332036092069
NGC 3379,inner,raw,N(k),stpsf_field_1024_1280,0.14763045804679759,0.6385140399448105,0.510131589842504,0.12838245010230653,23.982930722493368
