galaxy,ring,psf_id,k,E,N
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.4160494726773386,0.040179239622046545,0.1684696869793483
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.4249967731650233,0.0361814061944243,0.16098492306230586
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.43394407365270804,0.03255898206095784,0.1536013704439003
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.4428913741403927,0.029368523250834496,0.15130150570266093
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.4518386746280775,0.026545522047416954,0.14589508463221046
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.46078597511576214,0.02424380488629159,0.13853168837245014
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.4697332756034468,0.022033063831051435,0.1356272032207969
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.47868057609113157,0.02025408603209929,0.13452073593824615
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.48762787657881623,0.018723894450470395,0.14087670362037313
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.49657517706650095,0.017322933125479553,0.1376815380385052
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5055224775541856,0.012949912796398613,0.11985323493011012
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5144697780418703,0.00981760220551632,0.10749528184738605
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5234170785295551,0.007655399430062908,0.10198049092011512
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5323643790172398,0.00595100584327304,0.09620279536898448
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5413116795049244,0.004639037305049681,0.09356587081168859
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5502589799926092,0.0035605046273723484,0.08744841734613086
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5592062804802939,0.0027156291811556983,0.08292258600909631
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5681535809679785,0.0020479257297012715,0.08305317740732941
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5771008814556633,0.0014903659922144105,0.08104989184921436
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.586048181943348,0.0010708512720757535,0.07712713319376718
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.5949954824310326,0.0007607995808356018,0.07243479608396658
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6039427829187174,0.0005521493478856848,0.07077170669101736
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.612890083406402,0.00041014316510371875,0.065527607484768
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6218373838940867,0.0003206811482782457,0.06436256542884321
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6307846843817715,0.0002657391463403326,0.06706391949736959
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6397319848694563,0.0002335650636399381,0.06594303764541683
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6486792853571408,0.00021917005863070007,0.06368448551876515
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6576265858448256,0.00021151289234267506,0.06081439357095834
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6665738863325104,0.00020880560407438476,0.05799727403826736
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6755211868201949,0.0002066481095156675,0.05859505558782522
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6844684873078797,0.0002056019093005159,0.05399673165164843
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.6934157877955645,0.00020651939454315068,0.0571444238313996
NGC 3379,inner,stpsf_R2024052602-NRCA3_FP1-1,0.702363088283249,0.0002041096576957535,0.05074948265817569
NGC 3379,inner,stpsf_field_1280_1024,0.004473650243842351,0.9194436451968295,16.75956835576027
NGC 3379,inner,stpsf_field_1280_1024,0.013420950731527052,0.8414953108386705,8.578232574656877
NGC 3379,inner,stpsf_field_1280_1024,0.02236825121921175,0.7626381991400459,4.420592515621954
NGC 3379,inner,stpsf_field_1280_1024,0.031315551706896455,0.69411537133404,3.377973686615999
NGC 3379,inner,stpsf_field_1280_1024,0.04026285219458116,0.6492337354503747,2.523951194178571
NGC 3379,inner,stpsf_field_1280_1024,0.04921015268226586,0.604204048982896,2.29745243123665
NGC 3379,inner,stpsf_field_1280_1024,0.05815745316995056,0.5702252287048901,2.140600046572272
NGC 3379,inner,stpsf_field_1280_1024,0.06710475365763527,0.5395032873294421,1.8379711788450923
NGC 3379,inner,stpsf_field_1280_1024,0.07605205414531996,0.5062217804306764,1.6638967202170818
NGC 3379,inner,stpsf_field_1280_1024,0.08499935463300468,0.4750198276828174,1.606845850691183
NGC 3379,inner,stpsf_field_1280_1024,0.09394665512068937,0.4484766751770665,1.4498196876177925
NGC 3379,inner,stpsf_field_1280_1024,0.10289395560837407,0.41888716465384584,1.3890292150836314
NGC 3379,inner,stpsf_field_1280_1024,0.11184125609605877,0.3909429631784721,1.2690563806668154
NGC 3379,inner,stpsf_field_1280_1024,0.12078855658374346,0.3678053275839264,1.1881103823889316
NGC 3379,inner,stpsf_field_1280_1024,0.12973585707142818,0.34351501436453863,1.1277879869671175
NGC 3379,inner,stpsf_field_1280_1024,0.13868315755911287,0.32305844238587705,1.0249572172452461
NGC 3379,inner,stpsf_field_1280_1024,0.14763045804679759,0.3023706674209895,0.9750427827547538
NGC 3379,inner,stpsf_field_1280_1024,0.15657775853448228,0.28282014985355824,0.9132750164648591
NGC 3379,inner,stpsf_field_1280_1024,0.16552505902216696,0.26386966531129513,0.8573331942548237
NGC 3379,inner,stpsf_field_1280_1024,0.17447235950985168,0.24685082367836883,0.7738432537435743
NGC 3379,inner,stpsf_field_1280_1024,0.1834196599975364,0.2296635382899347,0.7056598169056042
NGC 3379,inner,stpsf_field_1280_1024,0.1923669604852211,0.21388103854090731,0.6804940185975862
NGC 3379,inner,stpsf_field_1280_1024,0.20131426097290578,0.1999919203417601,0.6487580651538339
NGC 3379,inner,stpsf_field_1280_1024,0.2102615614605905,0.18685503773222217,0.6103374532648252
NGC 3379,inner,stpsf_field_1280_1024,0.21920886194827519,0.1733280529554041,0.5575893618431434
NGC 3379,inner,stpsf_field_1280_1024,0.22815616243595988,0.16222618293173557,0.5434629565726218
NGC 3379,inner,stpsf_field_1280_1024,0.2371034629236446,0.1520323579319698,0.5078725813288311
NGC 3379,inner,stpsf_field_1280_1024,0.2460507634113293,0.14217766905158,0.45793525878938274
NGC 3379,inner,stpsf_field_1280_1024,0.254998063899014,0.1348547832898011,0.42891005752348604
NGC 3379,inner,stpsf_field_1280_1024,0.2639453643866987,0.12800538860292618,0.4066900384996802
NGC 3379,inner,stpsf_field_1280_1024,0.2728926648743834,0.12173785677327542,0.39626730696550955
NGC 3379,inner,stpsf_field_1280_1024,0.2818399653620681,0.11609531809130205,0.3670820435759751
NGC 3379,inner,stpsf_field_1280_1024,0.2907872658497528,0.11060394034238072,0.35583233536652353
NGC 3379,inner,stpsf_field_1280_1024,0.2997345663374375,0.10594424498638262,0.31840849568345236
NGC 3379,inner,stpsf_field_1280_1024,0.3086818668251222,0.10072448034529137,0.30317883091873654
NGC 3379,inner,stpsf_field_1280_1024,0.3176291673128069,0.09563709891222494,0.2909932456561741
NGC 3379,inner,stpsf_field_1280_1024,0.32657646780049165,0.0908385109126761,0.27921159980054894
NGC 3379,inner,stpsf_field_1280_1024,0.3355237682881763,0.08555476937387765,0.2655421413437988
NGC 3379,inner,stpsf_field_1280_1024,0.344471068775861,0.0802632381077069,0.25232242890060064
NGC 3379,inner,stpsf_field_1280_1024,0.35341836926354575,0.07487661723827431,0.23080732918307664
NGC 3379,inner,stpsf_field_1280_1024,0.3623656697512304,0.0693069926090546,0.22826614538412557
NGC 3379,inner,stpsf_field_1280_1024,0.3713129702389151,0.06398472050314782,0.21427243488256534
NGC 3379,inner,stpsf_field_1280_1024,0.38026027072659985,0.0586999952463941,0.19771902051144663
NGC 3379,inner,stpsf_field_1280_1024,0.3892075712142845,0.05364855346804368,0.19140351672049444
NGC 3379,inner,stpsf_field_1280_1024,0.3981548717019692,0.04864559415609179,0.18988031458405827
NGC 3379,inner,stpsf_field_1280_1024,0.40710217218965394,0.04411055594829637,0.17811344306452243
NGC 3379,inner,stpsf_field_1280_1024,0.4160494726773386,0.039870980682594384,0.1684696869793483
NGC 3379,inner,stpsf_field_1280_1024,0.4249967731650233,0.03585646027931934,0.16098492306230586
NGC 3379,inner,stpsf_field_1280_1024,0.43394407365270804,0.03237628390502859,0.1536013704439003
NGC 3379,inner,stpsf_field_1280_1024,0.4428913741403927,0.029255127716365088,0.15130150570266093
NGC 3379,inner,stpsf_field_1280_1024,0.4518386746280775,0.02652924344756688,0.14589508463221046
NGC 3379,inner,stpsf_field_1280_1024,0.46078597511576214,0.02416416667847111,0.13853168837245014
NGC 3379,inner,stpsf_field_1280_1024,0.4697332756034468,0.021965707549523254,0.1356272032207969
NGC 3379,inner,stpsf_field_1280_1024,0.47868057609113157,0.020136518034654962,0.13452073593824615
NGC 3379,inner,stpsf_field_1280_1024,0.48762787657881623,0.018668988150978418,0.14087670362037313
NGC 3379,inner,stpsf_field_1280_1024,0.49657517706650095,0.017278248513114346,0.1376815380385052
NGC 3379,inner,stpsf_field_1280_1024,0.5055224775541856,0.012957704809045536,0.11985323493011012
NGC 3379,inner,stpsf_field_1280_1024,0.5144697780418703,0.009849200846253223,0.10749528184738605
NGC 3379,inner,stpsf_field_1280_1024,0.5234170785295551,0.0076802500644419115,0.10198049092011512
NGC 3379,inner,stpsf_field_1280_1024,0.5323643790172398,0.005987501157347679,0.09620279536898448
NGC 3379,inner,stpsf_field_1280_1024,0.5413116795049244,0.004662365510978363,0.09356587081168859
NGC 3379,inner,stpsf_field_1280_1024,0.5502589799926092,0.0035777839113634415,0.08744841734613086
NGC 3379,inner,stpsf_field_1280_1024,0.5592062804802939,0.002747222269065308,0.08292258600909631
NGC 3379,inner,stpsf_field_1280_1024,0.5681535809679785,0.0020675693491754394,0.08305317740732941
NGC 3379,inner,stpsf_field_1280_1024,0.5771008814556633,0.0015115418916851323,0.08104989184921436
NGC 3379,inner,stpsf_field_1280_1024,0.586048181943348,0.0010901993473086812,0.07712713319376718
NGC 3379,inner,stpsf_field_1280_1024,0.5949954824310326,0.0007807141292255955,0.07243479608396658
NGC 3379,inner,stpsf_field_1280_1024,0.6039427829187174,0.0005671790510311985,0.07077170669101736
NGC 3379,inner,stpsf_field_1280_1024,0.612890083406402,0.0004224723714994571,0.065527607484768
NGC 3379,inner,stpsf_field_1280_1024,0.6218373838940867,0.0003302314375999017,0.06436256542884321
NGC 3379,inner,stpsf_field_1280_1024,0.6307846843817715,0.0002721775098926322,0.06706391949736959
NGC 3379,inner,stpsf_field_1280_1024,0.6397319848694563,0.0002401221153648743,0.06594303764541683
NGC 3379,inner,stpsf_field_1280_1024,0.6486792853571408,0.0002184911269637993,0.06368448551876515
NGC 3379,inner,stpsf_field_1280_1024,0.6576265858448256,0.0002089585095794143,0.06081439357095834
NGC 3379,inner,stpsf_field_1280_1024,0.6665738863325104,0.0002057655241233893,0.05799727403826736
NGC 3379,inner,stpsf_field_1280_1024,0.6755211868201949,0.00020789439353508107,0.05859505558782522
NGC 3379,inner,stpsf_field_1280_1024,0.6844684873078797,0.00020436608235838922,0.05399673165164843
NGC 3379,inner,stpsf_field_1280_1024,0.6934157877955645,0.00020501612830198655,0.0571444238313996
NGC 3379,inner,stpsf_field_1280_1024,0.702363088283249,0.0001992577223799977,0.05074948265817569
NGC 3379,inner,stpsf_field_768_1024,0.004473650243842351,0.9308767743756465,16.75956835576027
NGC 3379,inner,stpsf_field_768_1024,0.013420950731527052,0.8396518843016741,8.578232574656877
NGC 3379,inner,stpsf_field_768_1024,0.02236825121921175,0.7568350345342156,4.420592515621954
NGC 3379,inner,stpsf_field_768_1024,0.031315551706896455,0.6931074124760227,3.377973686615999
NGC 3379,inner,stpsf_field_768_1024,0.04026285219458116,0.650254242108482,2.523951194178571
NGC 3379,inner,stpsf_field_768_1024,0.04921015268226586,0.6045448008407917,2.29745243123665
NGC 3379,inner,stpsf_field_768_1024,0.05815745316995056,0.5718546812407933,2.140600046572272
NGC 3379,inner,stpsf_field_768_1024,0.06710475365763527,0.5398178857972569,1.8379711788450923
NGC 3379,inner,stpsf_field_768_1024,0.07605205414531996,0.5081143069964899,1.6638967202170818
NGC 3379,inner,stpsf_field_768_1024,0.08499935463300468,0.4772160543705578,1.606845850691183
NGC 3379,inner,stpsf_field_768_1024,0.09394665512068937,0.4473042455724169,1.4498196876177925
NGC 3379,inner,stpsf_field_768_1024,0.10289395560837407,0.4186363773453956,1.3890292150836314
NGC 3379,inner,stpsf_field_768_1024,0.11184125609605877,0.39251507878566416,1.2690563806668154
NGC 3379,inner,stpsf_field_768_1024,0.12078855658374346,0.367331923266361,1.1881103823889316
NGC 3379,inner,stpsf_field_768_1024,0.12973585707142818,0.34484458149458835,1.1277879869671175
NGC 3379,inner,stpsf_field_768_1024,0.13868315755911287,0.32292659977176075,1.0249572172452461
NGC 3379,inner,stpsf_field_768_1024,0.14763045804679759,0.3037797982538617,0.9750427827547538
NGC 3379,inner,stpsf_field_768_1024,0.15657775853448228,0.2844898738895313,0.9132750164648591
NGC 3379,inner,stpsf_field_768_1024,0.16552505902216696,0.26539566183074,0.8573331942548237
NGC 3379,inner,stpsf_field_768_1024,0.17447235950985168,0.24740878733572905,0.7738432537435743
NGC 3379,inner,stpsf_field_768_1024,0.1834196599975364,0.2315629298546742,0.7056598169056042
NGC 3379,inner,stpsf_field_768_1024,0.1923669604852211,0.21555554950845257,0.6804940185975862
NGC 3379,inner,stpsf_field_768_1024,0.20131426097290578,0.2007228835118717,0.6487580651538339
NGC 3379,inner,stpsf_field_768_1024,0.2102615614605905,0.18692189286449964,0.6103374532648252
NGC 3379,inner,stpsf_field_768_1024,0.21920886194827519,0.17431635325439704,0.5575893618431434
NGC 3379,inner,stpsf_field_768_1024,0.22815616243595988,0.16326874952978643,0.5434629565726218
NGC 3379,inner,stpsf_field_768_1024,0.2371034629236446,0.1525259328907348,0.5078725813288311
NGC 3379,inner,stpsf_field_768_1024,0.2460507634113293,0.14362673322035205,0.45793525878938274
NGC 3379,inner,stpsf_field_768_1024,0.254998063899014,0.13538369641010817,0.42891005752348604
NGC 3379,inner,stpsf_field_768_1024,0.2639453643866987,0.12831904342508832,0.4066900384996802
NGC 3379,inner,stpsf_field_768_1024,0.2728926648743834,0.12209349251348398,0.39626730696550955
NGC 3379,inner,stpsf_field_768_1024,0.2818399653620681,0.11658110949551197,0.3670820435759751
NGC 3379,inner,stpsf_field_768_1024,0.2907872658497528,0.11119543936904348,0.35583233536652353
NGC 3379,inner,stpsf_field_768_1024,0.2997345663374375,0.10614684451004006,0.31840849568345236
NGC 3379,inner,stpsf_field_768_1024,0.3086818668251222,0.10146689203841236,0.30317883091873654
NGC 3379,inner,stpsf_field_768_1024,0.3176291673128069,0.09637743143509005,0.2909932456561741
NGC 3379,inner,stpsf_field_768_1024,0.32657646780049165,0.09109605222033672,0.27921159980054894
NGC 3379,inner,stpsf_field_768_1024,0.3355237682881763,0.08610269471889863,0.2655421413437988
NGC 3379,inner,stpsf_field_768_1024,0.344471068775861,0.0806233468510472,0.25232242890060064
NGC 3379,inner,stpsf_field_768_1024,0.35341836926354575,0.07528879230093508,0.23080732918307664
NGC 3379,inner,stpsf_field_768_1024,0.3623656697512304,0.06990931603770305,0.22826614538412557
NGC 3379,inner,stpsf_field_768_1024,0.3713129702389151,0.0643967610817469,0.21427243488256534
NGC 3379,inner,stpsf_field_768_1024,0.38026027072659985,0.05916185387968041,0.19771902051144663
NGC 3379,inner,stpsf_field_768_1024,0.3892075712142845,0.05405338871630286,0.19140351672049444
NGC 3379,inner,stpsf_field_768_1024,0.3981548717019692,0.04901078539316776,0.18988031458405827
NGC 3379,inner,stpsf_field_768_1024,0.40710217218965394,0.044457627963284105,0.17811344306452243
NGC 3379,inner,stpsf_field_768_1024,0.4160494726773386,0.04023285827333107,0.1684696869793483
NGC 3379,inner,stpsf_field_768_1024,0.4249967731650233,0.036299613733017884,0.16098492306230586
NGC 3379,inner,stpsf_field_768_1024,0.43394407365270804,0.03271105581804005,0.1536013704439003
NGC 3379,inner,stpsf_field_768_1024,0.4428913741403927,0.029502956545420227,0.15130150570266093
NGC 3379,inner,stpsf_field_768_1024,0.4518386746280775,0.026663282099217332,0.14589508463221046
NGC 3379,inner,stpsf_field_768_1024,0.46078597511576214,0.024271077466907157,0.13853168837245014
NGC 3379,inner,stpsf_field_768_1024,0.4697332756034468,0.0221957234839455,0.1356272032207969
NGC 3379,inner,stpsf_field_768_1024,0.47868057609113157,0.020386812635001358,0.13452073593824615
NGC 3379,inner,stpsf_field_768_1024,0.48762787657881623,0.018881097181699107,0.14087670362037313
NGC 3379,inner,stpsf_field_768_1024,0.49657517706650095,0.01747996002639199,0.1376815380385052
NGC 3379,inner,stpsf_field_768_1024,0.5055224775541856,0.013117714324911128,0.11985323493011012
NGC 3379,inner,stpsf_field_768_1024,0.5144697780418703,0.00992423497459185,0.10749528184738605
NGC 3379,inner,stpsf_field_768_1024,0.5234170785295551,0.007734819413672542,0.10198049092011512
NGC 3379,inner,stpsf_field_768_1024,0.5323643790172398,0.006012838053865762,0.09620279536898448
NGC 3379,inner,stpsf_field_768_1024,0.5413116795049244,0.004666798718466044,0.09356587081168859
NGC 3379,inner,stpsf_field_768_1024,0.5502589799926092,0.0035797926301748724,0.08744841734613086
NGC 3379,inner,stpsf_field_768_1024,0.5592062804802939,0.002751726806663877,0.08292258600909631
NGC 3379,inner,stpsf_field_768_1024,0.5681535809679785,0.0020555842607136174,0.08305317740732941
NGC 3379,inner,stpsf_field_768_1024,0.5771008814556633,0.0015093031285321294,0.08104989184921436
NGC 3379,inner,stpsf_field_768_1024,0.586048181943348,0.0010856464368764098,0.07712713319376718
NGC 3379,inner,stpsf_field_768_1024,0.5949954824310326,0.0007733416378459518,0.07243479608396658
NGC 3379,inner,stpsf_field_768_1024,0.6039427829187174,0.0005599101910421096,0.07077170669101736
NGC 3379,inner,stpsf_field_768_1024,0.612890083406402,0.00041777750351382686,0.065527607484768
NGC 3379,inner,stpsf_field_768_1024,0.6218373838940867,0.0003299641939816155,0.06436256542884321
NGC 3379,inner,stpsf_field_768_1024,0.6307846843817715,0.0002731374948487897,0.06706391949736959
NGC 3379,inner,stpsf_field_768_1024,0.6397319848694563,0.00024242722199435793,0.06594303764541683
NGC 3379,inner,stpsf_field_768_1024,0.6486792853571408,0.00022378385010572902,0.06368448551876515
NGC 3379,inner,stpsf_field_768_1024,0.6576265858448256,0.00021490155068657754,0.06081439357095834
NGC 3379,inner,stpsf_field_768_1024,0.6665738863325104,0.00021052450106470028,0.05799727403826736
NGC 3379,inner,stpsf_field_768_1024,0.6755211868201949,0.0002066023603239124,0.05859505558782522
NGC 3379,inner,stpsf_field_768_1024,0.6844684873078797,0.00020214730151323415,0.05399673165164843
NGC 3379,inner,stpsf_field_768_1024,0.6934157877955645,0.00020700923533755906,0.0571444238313996
NGC 3379,inner,stpsf_field_768_1024,0.702363088283249,0.0002051624130566459,0.05074948265817569
NGC 3379,inner,stpsf_field_1024_1280,0.004473650243842351,0.9289367329725031,16.75956835576027
NGC 3379,inner,stpsf_field_1024_1280,0.013420950731527052,0.8313636736921494,8.578232574656877
NGC 3379,inner,stpsf_field_1024_1280,0.02236825121921175,0.755851540803798,4.420592515621954
NGC 3379,inner,stpsf_field_1024_1280,0.031315551706896455,0.7007113768672105,3.377973686615999
NGC 3379,inner,stpsf_field_1024_1280,0.04026285219458116,0.6431702453806437,2.523951194178571
NGC 3379,inner,stpsf_field_1024_1280,0.04921015268226586,0.6012656009460682,2.29745243123665
NGC 3379,inner,stpsf_field_1024_1280,0.05815745316995056,0.5655949843770068,2.140600046572272
NGC 3379,inner,stpsf_field_1024_1280,0.06710475365763527,0.533246845741168,1.8379711788450923
NGC 3379,inner,stpsf_field_1024_1280,0.07605205414531996,0.5057281881067487,1.6638967202170818
NGC 3379,inner,stpsf_field_1024_1280,0.08499935463300468,0.47542858968321344,1.606845850691183
NGC 3379,inner,stpsf_field_1024_1280,0.09394665512068937,0.444335077755557,1.4498196876177925
NGC 3379,inner,stpsf_field_1024_1280,0.10289395560837407,0.41540225529927494,1.3890292150836314
NGC 3379,inner,stpsf_field_1024_1280,0.11184125609605877,0.3891154399979687,1.2690563806668154
NGC 3379,inner,stpsf_field_1024_1280,0.12078855658374346,0.36316749255415093,1.1881103823889316
NGC 3379,inner,stpsf_field_1024_1280,0.12973585707142818,0.34150670745822315,1.1277879869671175
NGC 3379,inner,stpsf_field_1024_1280,0.13868315755911287,0.321079062417881,1.0249572172452461
NGC 3379,inner,stpsf_field_1024_1280,0.14763045804679759,0.2994647581317287,0.9750427827547538
NGC 3379,inner,stpsf_field_1024_1280,0.15657775853448228,0.28145849651173666,0.9132750164648591
NGC 3379,inner,stpsf_field_1024_1280,0.16552505902216696,0.2615803954736088,0.8573331942548237
NGC 3379,inner,stpsf_field_1024_1280,0.17447235950985168,0.24409676991620108,0.7738432537435743
NGC 3379,inner,stpsf_field_1024_1280,0.1834196599975364,0.22755742492243894,0.7056598169056042
NGC 3379,inner,stpsf_field_1024_1280,0.1923669604852211,0.21161659630057586,0.6804940185975862
NGC 3379,inner,stpsf_field_1024_1280,0.20131426097290578,0.19828045737864322,0.6487580651538339
NGC 3379,inner,stpsf_field_1024_1280,0.2102615614605905,0.183481370968379,0.6103374532648252
NGC 3379,inner,stpsf_field_1024_1280,0.21920886194827519,0.17141527204505463,0.5575893618431434
NGC 3379,inner,stpsf_field_1024_1280,0.22815616243595988,0.15980040843363133,0.5434629565726218
NGC 3379,inner,stpsf_field_1024_1280,0.2371034629236446,0.1495335990940365,0.5078725813288311
NGC 3379,inner,stpsf_field_1024_1280,0.2460507634113293,0.1410277779969688,0.45793525878938274
