schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px,region_id
sbf-table-2,sbf-3.1,NGC 4442,7763,012,F150W,F115W,02_center:adopted_center,center_auto_header_100px_v1,default,adopted_galaxy_center,adopted_galaxy_center,mixed_or_not_applicable,NGC 4442,auto-fast,1082.206873519709,3053.215673416827,187.0161725913851,9.803754738731985,1082.206873519709,3053.215673416827,1078.4468812509976,3059.164604730643,187.0162,9.803700000000001,7.037565320284445,100.0,
