target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3635,fits-target,1078.2452543928775,3058.71970884675,190.05579999999998,12.87470000000001,2313.9231231968547,2811.326626052228,1078.2452543928775,3058.71970884675,190.05579999999998,12.8747,1260.1996400834735,100.0
