galaxy,ring,branch,k,Pk,Pk_error,Pk_count,E_median,E_mad
NGC 4472,inner,no_winsor,0.004471940459873727,248.80288624961634,77.68138856263396,437,0.9225486109112179,0.007816778476365064
NGC 4472,inner,no_winsor,0.013415821379621183,3.0164494506139463,0.12450171122595066,1296,0.8391477296258637,0.003831127985759881
NGC 4472,inner,no_winsor,0.022359702299368636,1.335612246264519,0.029692842602900883,2144,0.7590069837467195,0.004898275253990305
NGC 4472,inner,no_winsor,0.031303583219116096,0.9821491445692941,0.018009504323014132,3000,0.695458088799791,0.0033705104232746945
NGC 4472,inner,no_winsor,0.04024746413886354,0.882185946629285,0.014238838232993687,3888,0.6431552839139251,0.0015467769877576729
NGC 4472,inner,no_winsor,0.049191345058611,0.793516244243903,0.0118120040248275,4760,0.60209857529837,0.002331565651235828
NGC 4472,inner,no_winsor,0.058135225978358455,0.7532318039850845,0.009968288129318855,5556,0.5673361400654868,0.0025324973881555787
NGC 4472,inner,no_winsor,0.06707910689810591,0.6288805299014258,0.0076616487370047915,6500,0.5367442816177791,0.0014357194035673755
NGC 4472,inner,no_winsor,0.07602298781785337,0.5966157408039807,0.006861382247851174,7304,0.5047520356290873,0.0017600661624011778
NGC 4472,inner,no_winsor,0.08496686873760081,0.5420276783959918,0.005908661655012818,8184,0.4744260414653753,0.0005042983944954657
NGC 4472,inner,no_winsor,0.09391074965734827,0.5092778254281016,0.005310480144277385,9016,0.44393122676505886,0.0009368308507147322
NGC 4472,inner,no_winsor,0.10285463057709573,0.45652806178283534,0.004633676566519079,9952,0.4169696394450127,0.0006298325761943723
NGC 4472,inner,no_winsor,0.1117985114968432,0.38922980282874375,0.0037179173402152143,10752,0.39032540270867055,0.0008474445475207483
NGC 4472,inner,no_winsor,0.12074239241659063,0.36468495441010595,0.0033542809619994903,11588,0.36532223932391056,0.0012411049837607706
NGC 4472,inner,no_winsor,0.1296862733363381,0.3371545218333756,0.0029652476949179885,12524,0.3423168306977415,0.0009418018274800352
NGC 4472,inner,no_winsor,0.13863015425608555,0.2978135543881892,0.0026368708795585327,13344,0.3214152435422456,0.0010681598068734777
NGC 4472,inner,no_winsor,0.147574035175833,0.28557239729010836,0.002399887296515344,14208,0.3017773052605848,0.0018358521524983974
NGC 4472,inner,no_winsor,0.15651791609558047,0.2532134532204508,0.0020847379674249805,15040,0.2823508908967206,0.0005014339590284552
NGC 4472,inner,no_winsor,0.16546179701532793,0.22029398252319402,0.0017331471567733291,16000,0.263893696883208,0.0018721250650745051
NGC 4472,inner,no_winsor,0.17440567793507536,0.1984667637688516,0.0015335758321548742,16776,0.24650938117559512,0.0019171409729298204
NGC 4472,inner,no_winsor,0.18334955885482282,0.17639787532740658,0.0013478171209355115,17612,0.2296829931017871,0.0009581788343511653
NGC 4472,inner,no_winsor,0.19229343977457028,0.15676269583260138,0.0011379866747872084,18532,0.21361988872254314,0.0006094385778005032
NGC 4472,inner,no_winsor,0.20123732069431774,0.14493049058442703,0.0010407996859691337,19408,0.19927250439561878,0.00046178754845736797
NGC 4472,inner,no_winsor,0.2101812016140652,0.12571130424928148,0.0008886268262567774,20204,0.1857353637927296,0.0009853654210626509
NGC 4472,inner,no_winsor,0.21912508253381263,0.11276130925874055,0.0007629790942326073,21104,0.17337481605291846,0.001417438526994221
NGC 4472,inner,no_winsor,0.2280689634535601,0.10119837936328811,0.0006913058799638217,21988,0.16146803413258637,0.0005966317880453597
NGC 4472,inner,no_winsor,0.23701284437330755,0.08775654925800327,0.0005756506046186253,22816,0.15162784101400298,0.000923871761791822
NGC 4472,inner,no_winsor,0.245956725293055,0.07892355747910501,0.0005134137308232933,23620,0.14202732500867987,0.00018415534124558057
NGC 4472,inner,no_winsor,0.2549006062128024,0.07109586361193847,0.00045414933206897507,24612,0.134379604382519,0.000917656160754269
NGC 4472,inner,no_winsor,0.26384448713254993,0.0663552979598426,0.00042102146153943476,25400,0.12724224967305428,0.0009284907180410028
NGC 4472,inner,no_winsor,0.27278836805229734,0.06082757901974923,0.00037956637947072694,26260,0.12152267889596688,0.0005933520431799811
NGC 4472,inner,no_winsor,0.28173224897204485,0.05226220902911835,0.000317062492428245,27104,0.11557437599835332,0.0002076562340063252
NGC 4472,inner,no_winsor,0.29067612989179226,0.047607308489252965,0.0002842129016958605,27972,0.11057743040566057,0.0005000235228525891
NGC 4472,inner,no_winsor,0.29962001081153977,0.042142085476900806,0.0002496630347173607,28848,0.10534787123618877,0.0006089562411082577
NGC 4472,inner,no_winsor,0.3085638917312872,0.03821935930741459,0.00022312828797545472,29756,0.10047331905071658,0.0003053558936446097
