label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
12014,7851.960144927536,3459.554347826087,276,6279.23072312061,6279.23072312061,6279.23072312061,17.715477185136944,354.44886172125257,0.0001438884827609894,18.505000539343527,True
12065,7546.436681222707,3615.1048034934497,229,5706.013704462189,5706.013704462189,5706.013704462189,10.531426463605262,541.8082464119327,0.00013075322292671658,18.608934615871085,True
7660,8125.894736842105,3759.421052631579,133,1985.2827795525714,1985.2827795525714,1985.2827795525714,12.260629964347974,161.9233909942204,4.549272667263518e-05,19.755210703080998,True
5507,8525.0,3343.333333333333,18,1514.6767180832749,1514.6767180832749,1514.6767180832749,42.74461625179968,35.435496932774605,3.470879546373551e-05,20.048966766908805,True
1991,9217.28125,2557.90625,96,1353.9830992870993,1353.9830992870993,1353.9830992870993,7.165943792834948,188.94693266236806,3.102650347328234e-05,20.170733533291273,True
5518,8983.590163934427,3348.311475409836,61,1316.02746533257,1316.02746533257,1316.02746533257,15.208063128293222,86.53485024560558,3.015675066075397e-05,20.201604259238756,True
9380,9157.253731343284,3996.365671641791,134,1061.8665701908003,1061.8665701908003,1061.8665701908003,8.75253896263707,121.32097608747672,2.4332657361479653e-05,20.434591770587474,True
4402,8530.090909090908,3064.636363636364,11,1025.867195010173,1025.867195010173,1025.867195010173,33.415003619174314,30.700795567818112,2.350773219094701e-05,20.472038786226907,True
3164,9448.590361445782,2784.6385542168673,83,795.2382948289292,795.2382948289292,795.2382948289292,6.337313164191097,125.48508716949834,1.822287422168563e-05,20.74852342831722,True
11069,8342.653846153846,4253.051282051282,78,762.1016549846472,762.1016549846472,762.1016549846472,6.332665237688583,120.34453525966164,1.7463548590691532e-05,20.794734379991485,True
8577,8639.3125,3886.104166666667,48,470.4984206285808,470.4984206285808,470.4984206285808,7.653138286977747,61.477841244442274,1.0781464620564784e-05,21.31837121704246,True
11980,9380.982456140351,3282.1403508771928,57,439.2576475901401,439.2576475901401,439.2576475901401,6.273792828511274,70.0146880199697,1.0065582750476776e-05,21.392968313318903,True
5675,9432.25,3393.0625,64,411.05182842767675,411.05182842767675,411.05182842767675,6.32972255547103,64.93994402209435,9.419246805314894e-06,21.465025180951187,True
10013,9288.590163934427,4081.065573770492,61,335.0707182775163,335.0707182775163,335.0707182775163,5.413375872972305,61.89681377021028,7.67814074629611e-06,21.68692545025664,True
7562,8350.742857142857,3742.5428571428574,35,314.303087548737,314.303087548737,314.303087548737,9.171429225863939,34.2698046082485,7.202250783358183e-06,21.756395023552578,True
1220,7563.075757575758,2418.5454545454545,66,256.47507500641126,256.47507500641126,256.47507500641126,5.494554509421625,46.678047249622914,5.877122697976491e-06,21.977153728107307,True
5820,8622.166666666666,3418.166666666667,6,227.86475192416128,227.86475192416128,227.86475192416128,24.678615699383798,9.233287421783988,5.221517551242724e-06,22.105573766908677,True
5562,8613.5,3357.0,6,226.541807283048,226.541807283048,226.541807283048,24.678615699383798,9.17968049920663,5.191202293597283e-06,22.11189573970117,True
8304,8325.184210526317,3849.921052631579,38,220.89520300514138,220.89520300514138,220.89520300514138,6.722771321716493,32.85775946172467,5.061810436835582e-06,22.13930092993516,True
4820,8463.166666666666,3172.833333333333,6,205.98653613436636,205.98653613436636,205.98653613436636,24.678615699383798,8.34676217837898,4.7201785474186015e-06,22.215169555415194,True
7703,9299.775,3763.575,40,188.98489340864393,188.98489340864393,188.98489340864393,4.992167977147685,37.85627692692784,4.330586146037171e-06,22.308698916755993,True
7493,8064.117647058823,3729.529411764706,17,188.28475283490798,188.28475283490798,188.28475283490798,4.2175704055684085,44.642942435843594,4.314542434742516e-06,22.31272876039476,True
