program,obsid,galaxy,status,method_generation,signal_filter,color_filter,color_name,mbar,sigma_mbar,absolute_mbar,sigma_absolute_mbar,external_distance_modulus,color,color_sigma,mbar_inner,mbar_outer,inner_outer_delta,selected_region,selection_method,qc_status,qc_reasons,k_stability_mag,Pr_over_P0,uses_two_annuli,result_json,worker_log,clean_model_fits,clean_isophotes_fits,full_residual_fits,working_residual_fits,working_annuli_residual_fits,error,model_id,model_residual
7763,o007_t007,NGC 4477,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.696259246771028,0.05355852987900341,,,,0.22330497564445145,0.021945348790637576,27.696259246771028,27.476121035295723,0.2201382114753052,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.03612473349453893,0.035596326674355264,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4477__F150W__F115W__c62fcb3cefe0_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4477__F150W__F115W__c62fcb3cefe0_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4477/F150W__F115W/c62fcb3cefe0/jw07763-o007_t007_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4477/F150W__F115W/c62fcb3cefe0/jw07763-o007_t007_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4477/F150W__F115W/c62fcb3cefe0/jw07763-o007_t007_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4477/F150W__F115W/c62fcb3cefe0/jw07763-o007_t007_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4477/F150W__F115W/c62fcb3cefe0/jw07763-o007_t007_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.22707047532030344
7763,o008_t008,NGC 4435,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4435__F150W__F115W__9643ca2935bd_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o009_t009,NGC 4459,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.609731618688354,0.03304019579933245,,,,0.22100721068077064,0.01772218156366812,27.609731618688354,27.49635059396714,0.11338102472121392,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.022285306757947154,0.01199948288300264,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4459__F150W__F115W__9cf66bc6a052_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4459__F150W__F115W__9cf66bc6a052_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4459/F150W__F115W/9cf66bc6a052/jw07763-o009_t009_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4459/F150W__F115W/9cf66bc6a052/jw07763-o009_t009_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4459/F150W__F115W/9cf66bc6a052/jw07763-o009_t009_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4459/F150W__F115W/9cf66bc6a052/jw07763-o009_t009_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4459/F150W__F115W/9cf66bc6a052/jw07763-o009_t009_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.3198170712715829
7763,o010_t010,NGC 4571,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.277625089845763,0.05418146096045516,,,,0.3858132420037241,0.08127833935599994,27.488661638212854,27.277625089845763,0.2110365483670904,circular_outer_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.0365448947527689,0.02322760652312915,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4571__F150W__F115W__dab7658513f0_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4571__F150W__F115W__dab7658513f0_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4571/F150W__F115W/dab7658513f0/jw07763-o010_t010_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.20587127119885906
7763,o011_t011,NGC 4371,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.61700950917707,0.027528073424965434,,,,0.23548584113476534,0.03827911261291436,27.72647819709621,27.61700950917707,0.10946868791914,circular_outer_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.018567431151332414,0.03390300912904769,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4371__F150W__F115W__70f76d998feb_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4371__F150W__F115W__70f76d998feb_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4371/F150W__F115W/70f76d998feb/jw07763-o011_t011_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4371/F150W__F115W/70f76d998feb/jw07763-o011_t011_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4371/F150W__F115W/70f76d998feb/jw07763-o011_t011_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4371/F150W__F115W/70f76d998feb/jw07763-o011_t011_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4371/F150W__F115W/70f76d998feb/jw07763-o011_t011_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.2733523453153417
7763,o012_t012,NGC 4442,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.581460018909926,0.046052273466047726,,,,0.2187738947120791,0.020349842316998358,27.581460018909926,27.477687873816848,0.1037721450930782,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.031061832905738385,0.019991685896009522,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4442__F150W__F115W__588bb373439f_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4442__F150W__F115W__588bb373439f_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4442/F150W__F115W/588bb373439f/jw07763-o012_t012_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4442/F150W__F115W/588bb373439f/jw07763-o012_t012_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4442/F150W__F115W/588bb373439f/jw07763-o012_t012_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4442/F150W__F115W/588bb373439f/jw07763-o012_t012_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4442/F150W__F115W/588bb373439f/jw07763-o012_t012_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.3541332058345823
7763,o013_t013,NGC 4388,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4388__F150W__F115W__1d0d0ee50401_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o014_t014,NGC 4461,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.678667743393486,0.03850298284730184,,,,0.2102031776103671,0.032479562651389564,27.678667743393486,27.573877674618625,0.10479006877486086,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.025969906142790933,0.03221158065319838,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4461__F150W__F115W__2da10bbe0bc6_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4461__F150W__F115W__2da10bbe0bc6_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4461/F150W__F115W/2da10bbe0bc6/jw07763-o014_t014_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4461/F150W__F115W/2da10bbe0bc6/jw07763-o014_t014_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4461/F150W__F115W/2da10bbe0bc6/jw07763-o014_t014_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4461/F150W__F115W/2da10bbe0bc6/jw07763-o014_t014_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4461/F150W__F115W/2da10bbe0bc6/jw07763-o014_t014_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.28012237707749676
7763,o015_t015,NGC 4503,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4503__F150W__F115W__f36bed0b060c_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o016_t016,NGC 4564,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.76452995204461,0.04285553664705192,,,,0.20398722244438222,0.04066548207499348,27.76452995204461,27.589502620241408,0.17502733180320362,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.02890566346084711,0.019277453923970393,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4564__F150W__F115W__c3936a8f04f7_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4564__F150W__F115W__c3936a8f04f7_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4564/F150W__F115W/c3936a8f04f7/jw07763-o016_t016_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4564/F150W__F115W/c3936a8f04f7/jw07763-o016_t016_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4564/F150W__F115W/c3936a8f04f7/jw07763-o016_t016_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4564/F150W__F115W/c3936a8f04f7/jw07763-o016_t016_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4564/F150W__F115W/c3936a8f04f7/jw07763-o016_t016_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.211083832317577
7763,o017_t017,NGC 4478,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.688549911570313,0.0484310792085007,,,,0.18628524899249727,0.054414322875163186,27.785762685555262,27.688549911570313,0.09721277398494976,circular_outer_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.03266631539761278,0.0517617859678088,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4478__F150W__F115W__c3bc4f463505_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4478__F150W__F115W__c3bc4f463505_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4478/F150W__F115W/c3bc4f463505/jw07763-o017_t017_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4478/F150W__F115W/c3bc4f463505/jw07763-o017_t017_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4478/F150W__F115W/c3bc4f463505/jw07763-o017_t017_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4478/F150W__F115W/c3bc4f463505/jw07763-o017_t017_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4478/F150W__F115W/c3bc4f463505/jw07763-o017_t017_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.33497478006405856
7763,o018_t018,NGC 4531,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.412845769083987,0.057080870388076556,,,,0.20359381676895047,0.05415118943648146,27.40357921536665,27.412845769083987,-0.009266553717335313,circular_outer_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.03850051961963885,0.040923844947981965,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4531__F150W__F115W__279beec6c804_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4531__F150W__F115W__279beec6c804_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4531/F150W__F115W/279beec6c804/jw07763-o018_t018_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4531/F150W__F115W/279beec6c804/jw07763-o018_t018_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4531/F150W__F115W/279beec6c804/jw07763-o018_t018_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4531/F150W__F115W/279beec6c804/jw07763-o018_t018_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4531/F150W__F115W/279beec6c804/jw07763-o018_t018_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.5638327792090259
7763,o019_t019,NGC 4313,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4313__F150W__F115W__692d7651b4be_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o020_t020,NGC 4474,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.513732539680188,0.05892600193655263,,,,0.1923171576458478,0.03315566991603614,27.513732539680188,27.42875759269934,0.08497494698084651,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.03974504379910471,0.02205853683248659,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4474__F150W__F115W__cfc6d4203c1c_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4474__F150W__F115W__cfc6d4203c1c_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4474/F150W__F115W/cfc6d4203c1c/jw07763-o020_t020_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4474/F150W__F115W/cfc6d4203c1c/jw07763-o020_t020_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4474/F150W__F115W/cfc6d4203c1c/jw07763-o020_t020_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4474/F150W__F115W/cfc6d4203c1c/jw07763-o020_t020_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4474/F150W__F115W/cfc6d4203c1c/jw07763-o020_t020_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.49346661531554403
7763,o021_t021,NGC 4458,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,27.5886377575661,0.02636448639841362,,,,0.16271285980371952,0.07432205249714584,27.737698532307174,27.5886377575661,0.1490607747410735,circular_outer_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.01778260245407637,0.03263604873100323,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4458__F150W__F115W__c70019e81098_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4458__F150W__F115W__c70019e81098_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4458/F150W__F115W/c70019e81098/jw07763-o021_t021_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4458/F150W__F115W/c70019e81098/jw07763-o021_t021_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4458/F150W__F115W/c70019e81098/jw07763-o021_t021_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4458/F150W__F115W/c70019e81098/jw07763-o021_t021_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4458/F150W__F115W/c70019e81098/jw07763-o021_t021_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,-0.49868629269215603
7763,o022_t022,NGC 4402,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4402__F150W__F115W__9b8a035b409d_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o023_t023,NGC 4387,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4387__F150W__F115W__5fc473f0d095_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
7763,o024_t024,NGC 4476,done,sbf3_single_annulus_qc_v1,F150W,F115W,F115W-F150W,28.184064142525546,0.04712048231119436,,,,0.17745864774260905,0.05076763887806193,28.184064142525546,27.95051016140337,0.23355398112217785,circular_inner_lit,single_annulus_qc_rank_then_k03_k04_stability_v1,PASS,all encoded checks passed,0.031782329900980955,0.06688089667687007,false,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4476__F150W__F115W__34a3c32eb798_result.json,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4476__F150W__F115W__34a3c32eb798_result.log,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4476/F150W__F115W/34a3c32eb798/jw07763-o024_t024_nircam_clear-f150w_i2d_01_модель_чистая.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4476/F150W__F115W/34a3c32eb798/jw07763-o024_t024_nircam_clear-f150w_i2d_02_изофоты_чистые.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4476/F150W__F115W/34a3c32eb798/jw07763-o024_t024_nircam_clear-f150w_i2d_03_остатки_общие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4476/F150W__F115W/34a3c32eb798/jw07763-o024_t024_nircam_clear-f150w_i2d_04_остатки_общие_рабочие.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/products/NGC_4476/F150W__F115W/34a3c32eb798/jw07763-o024_t024_nircam_clear-f150w_i2d_05_остатки_общие_рабочие_два_кольца.fits,,go7763_virgo_single_annulus_all,0.13664999725701676
7763,o025_t025,NGC 4294,failed,sbf3,F150W,F115W,F115W-F150W,,,,,,,,,,,,,FAILED,,,,false,,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf3_go3055_go7763/batch/NGC_4294__F150W__F115W__7aa06d4a180b_result.log,,,,,,worker exited 1; required artifacts are absent or invalid; isolist too short after all starts and datasets,,
