amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.49779040638092864,250.0,4.0,1078.266260668178,3059.3354295108893,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
