target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3393,fits-target,1078.266260668178,3059.3354295108893,187.17379583333332,12.915888888888889,1893.3688542200791,2562.1617212087785,1078.266260668178,3059.3354295108893,187.17379583333332,12.915888888888889,954.7638107102239,100.0
