sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,12.107349313603752,1079.5014842468909,3003.2374712718765,1079.5014842468909,3062.2374712718765,0.27039266504476767,2.801760128279498,-0.2676556245654087,1.0,108,108,2.801760128279498
30.0,10.714975725848152,1080.044352093433,3001.297233979419,1080.044352093433,3060.297233979419,0.38177171984167735,2.761123217994352,-0.18746437726070175,1.0,147,147,2.761123217994352
40.0,9.035456721790935,1078.322051297496,3003.0745521255235,1078.322051297496,3062.0745521255235,0.23432615553169864,2.476319713718907,-0.11836713193656134,1.0,220,220,2.476319713718907
50.0,8.12600105178091,1078.8757595371276,3001.6471285921584,1078.8757595371276,3060.6471285921584,0.23449161043524586,2.9433908593469633,-0.09266764241750156,1.0,275,275,2.9433908593469633
60.0,7.293221816027799,1079.7135833520526,3003.3354171797546,1079.7135833520526,3062.3354171797546,0.23449161043524586,2.680944502843279,-0.07474475408705894,1.0,330,330,2.680944502843279
70.0,6.773862467138621,1081.5542040276446,3001.1150934662937,1081.5542040276446,3060.1150934662937,0.29983247644666644,2.611917171336539,-0.04084919378542612,1.0,367,367,2.611917171336539
80.0,6.468273880581652,1078.9507387538702,3000.7195132758748,1078.9507387538702,3059.7195132758748,0.3460176043514876,2.611917171336539,-0.04845811010059453,1.0,404,404,2.611917171336539
90.0,5.912773665899744,1079.649255422638,3001.91257755046,1079.649255422638,3060.91257755046,0.33041029181828896,2.659467443052066,-0.044877141339151244,1.0,461,461,2.659467443052066
100.0,5.580787791723683,1083.298294552548,3000.00298042441,1083.298294552548,3059.00298042441,0.36628436155866945,2.588206757570645,-0.04047824185477955,1.0,497,497,2.588206757570645
110.0,5.270176005731127,1079.8610601813155,3000.4665348412186,1079.8610601813155,3059.4665348412186,0.38190582400859985,2.6124518667124503,-0.030809667014691604,1.0,539,539,2.6124518667124503
120.0,4.9997974942134205,1081.2854274980862,3000.7261443692723,1081.2854274980862,3059.7261443692723,0.3951424721714447,2.585247027509089,-0.035393818058760365,1.0,581,581,2.585247027509089
