label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
16217,1726.6666666666667,3336.0800865800866,462,4043.711934539681,4043.711934539681,4043.711934539681,9.266221618329273e-05,18.98280891497287
136,1657.765306122449,2384.1173469387754,196,427.8266805878218,427.8266805878218,427.8266805878218,9.803707338050554e-06,21.421589776931377
14174,908.774834437086,2721.344370860927,151,301.2337827035142,301.2337827035142,301.2337827035142,6.902813639162344e-06,21.802500250913436
3632,396.5977011494253,2834.1954022988507,87,152.15257630392037,152.15257630392037,152.15257630392037,3.486597251869713e-06,22.544061163501365
5854,645.8375,2996.5625,80,143.11716102027472,143.11716102027472,143.11716102027472,3.2795494656098572e-06,22.610530157849702
2212,1367.7402597402597,2703.779220779221,77,125.48426141899581,125.48426141899581,125.48426141899581,2.87548914152102e-06,22.753286292418665
13215,1238.4745762711864,3612.4915254237285,59,104.54636252831516,104.54636252831516,104.54636252831516,2.39569430330314e-06,22.95148712185657
1405,891.0307692307692,2612.0923076923077,65,97.36600543496495,97.36600543496495,97.36600543496495,2.2311554310916614e-06,23.028741057269507
14142,749.2428571428571,2690.157142857143,70,93.22557305774913,93.22557305774913,93.22557305774913,2.1362768526368507e-06,23.075921785354968
16222,937.6960784313726,3332.0686274509803,102,86.43302661444382,86.43302661444382,86.43302661444382,1.980624714909522e-06,23.158060137226798
111,1182.25,2368.90625,32,84.81018890066306,84.81018890066306,84.81018890066306,1.9434371650793013e-06,23.178639363157657
9234,709.5555555555555,3236.2666666666664,45,80.15375021161277,80.15375021161277,80.15375021161277,1.8367342308857104e-06,23.239949822440384
6429,1593.1896551724137,3036.551724137931,58,69.08051390833549,69.08051390833549,69.08051390833549,1.582989495159433e-06,23.401370540131758
15034,1150.135593220339,3020.2881355932204,59,63.696710078783795,63.696710078783795,63.696710078783795,1.4596188885439674e-06,23.489466935233256
1,1392.1190476190477,2281.904761904762,42,61.97909626667011,61.97909626667011,61.97909626667011,1.4202595313607744e-06,23.51914634100959
14328,606.3695652173913,2803.4565217391305,46,61.41278710798467,61.41278710798467,61.41278710798467,1.4072824789549227e-06,23.529112420738578
15256,1109.7843137254902,3060.1960784313724,51,58.53227773368393,58.53227773368393,58.53227773368393,1.3412752097230107e-06,23.581270877874793
15981,973.4130434782609,3231.891304347826,46,54.98032147187976,54.98032147187976,54.98032147187976,1.2598816425419288e-06,23.649241252355967
15358,1190.2542372881355,3084.983050847458,59,54.83447237813108,54.83447237813108,54.83447237813108,1.256539490461401e-06,23.652125266960407
15329,1103.1739130434783,3086.7608695652175,46,54.66837579021072,54.66837579021072,54.66837579021072,1.2527333642619252e-06,23.655419011740793
10928,511.9824561403509,3371.122807017544,57,54.63862051005846,54.63862051005846,54.63862051005846,1.2520515179171072e-06,23.656010124603384
