amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
1.4874176504181542,250.0,4.0,1078.6084322371062,3059.2291702912307,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
