galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 1404,inner,normalized_union_3p5,0.03,0.03,0.25,5,0.9039289553351455,0.018704127917609618,0.0016606756472946536,0.018777706057019346,-0.07754234651082179,1.0,1.28119889294242e-07,0.9039288272152562,28.109248321561335,0.022554469660205814,35.52113041535518,821.5314540986236,18.15036063945002,0.006618821859228524,k-window MAD,0.022554469660205814,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,inner,normalized_union_3p5,0.04,0.04,0.25,5,0.899317351967146,0.017733532039944298,0.001619327671579387,0.01780731256309255,-0.07671548270815337,1.0,1.28119889294242e-07,0.8993172238472568,28.11480163543256,0.02149858075272183,31.399467481076854,695.3597131551194,18.299844249532786,0.006618821859228524,k-window MAD,0.02149858075272183,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,no_winsor,0.01,0.01,0.25,5,0.8254455523892996,0.01210755832971018,0.0009205709443877425,0.012142504666294567,-0.06817308237773398,1.0,0.0047287870036769,0.8207167653856228,28.214100650417087,0.01606346731133986,55.74642481896988,1398.160620474247,17.69059556634869,0.003054334409765146,k-window MAD,0.01606346731133986,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,no_winsor,0.03,0.03,0.25,5,0.8232453712805273,0.012338742931199728,0.0009830354989097713,0.012377840519022212,-0.06778862141868063,1.0,0.0047287870036769,0.8185165842768505,28.217015205226264,0.01641881159939823,56.39441935959746,1301.617099816196,17.917026309348216,0.003054334409765146,k-window MAD,0.01641881159939823,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,no_winsor,0.04,0.04,0.25,5,0.8216937569091599,0.012545039717818087,0.000830723248918372,0.012572514570996798,-0.06750483646130896,1.0,0.0047287870036769,0.8169649699054831,28.219075325562002,0.01670871427468867,57.014955159254576,1258.9004420750293,18.113527914065077,0.003054334409765146,k-window MAD,0.01670871427468867,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,raw_global_3p5,0.01,0.01,0.25,5,0.8230396871298032,0.012103345386076467,0.00092397516957379,0.0121385625033876,-0.06804894278783744,1.0,0.0047287870036769,0.8183109001261264,28.217288072993316,0.016105464049930247,56.08359235964926,1406.5898089912314,17.702585969574034,0.0030653746438587376,k-window MAD,0.016105464049930247,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,raw_global_3p5,0.03,0.03,0.25,5,0.8208475456087558,0.012338396536530804,0.0009862713445075724,0.012377752633562852,-0.06766595221128331,1.0,0.0047287870036769,0.816118758605079,28.22020051260773,0.01646693453140269,56.77279279312488,1310.3196887873266,17.929089329068727,0.0030653746438587376,k-window MAD,0.01646693453140269,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,raw_global_3p5,0.04,0.04,0.25,5,0.8192948899249459,0.012544500453927592,0.0008345608687017843,0.012572230648622297,-0.06738206056745581,1.0,0.0047287870036769,0.8145661029212691,28.222268079479345,0.016757542378483117,57.395641249884264,1267.2755360688825,18.125750447938625,0.0030653746438587376,k-window MAD,0.016757542378483117,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,normalized_full_3p5,0.01,0.01,0.25,5,0.8211619606052146,0.012152867028578497,0.0009333344327427334,0.012188654157767114,-0.06809167078892993,1.0,0.0047287870036769,0.8164331736015378,28.21978230631063,0.01620911978378549,56.935900696610645,1427.897517415266,17.731160624052396,0.0030895967426161214,k-window MAD,0.01620911978378549,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 1404,outer,normalized_full_3p5,0.03,0.03,0.25,5,0.8189562663462936,0.012387075810169085,0.0009954627914052084,0.012427010633935594,-0.06770636476135974,1.0,0.0047287870036769,0.8142274793426167,28.22271952512406,0.01657086711574947,57.62479596454907,1329.9157617300832,17.957215710917414,0.0030895967426161214,k-window MAD,0.01657086711574947,"max(fit covariance + PSF MAD, k-window MAD)"
