sma,intens,x0_full,y0_full,eps,pa,node_origin,grad
20.0,347.6692434979765,8487.202650509114,3144.771814522276,0.906656311755097,1.6817925557405387,fitted,-5.2173636021094465
30.0,295.495607476882,8486.737158521239,3146.923443034093,0.2418408335855053,1.7418104312823584,fitted,-4.98898250879496
40.0,247.88959332207727,8487.164543627114,3147.057343684809,0.22777648184816193,1.7852784642405934,fitted,-4.462938195905734
50.0,206.23684355876733,8487.140263772817,3146.920626549464,0.21971949814181183,1.765657654556261,fitted,-3.807317880978469
60.0,171.7432357025079,8486.982589410332,3146.839836296353,0.20471130323090386,1.748089354970734,fitted,-3.0669545803752016
70.0,144.8977519512633,8487.034242949994,3146.9183953947313,0.19559387801888395,1.739471550781731,fitted,-2.3229959959651594
80.0,125.2833157832047,8487.270476931917,3146.835158829066,0.19666411234921435,1.7445098963016141,fitted,-1.7897086363706591
90.0,109.10357922385012,8487.241138031653,3147.0474602144263,0.18906770351144403,1.7032539416175276,fitted,-1.4579550712919058
100.0,96.12421435736658,8487.192780726207,3146.8337583494604,0.18056697930293703,1.7105073930266532,fitted,-1.1195801115360098
110.0,86.71197699312992,8487.210759339236,3147.2110744654474,0.18715285828818853,1.6979179725138738,fitted,-0.8792555900692882
120.0,78.53910255598082,8486.91164849633,3147.2737957646855,0.18251415968241322,1.694511297979196,fitted,-0.7474938737638531
130.0,71.76209951785286,8487.111666305833,3146.67748168504,0.18450744004842426,1.6741057943820887,fitted,-0.6403728585357988
140.0,65.73164538526484,8487.504678144829,3146.7022644173358,0.18029664639975695,1.6382280683288486,fitted,-0.5329632059244396
150.0,61.10283539936407,8486.999152098273,3147.251289784589,0.18773235867287472,1.6611651042059927,fitted,-0.4632577164741477
160.0,56.46649105578189,8487.546266356807,3146.8242478149587,0.18031926476558055,1.6374117717946404,fitted,-0.4339374878417356
170.0,52.424085642529356,8487.568013682561,3147.723072621701,0.17170640445367225,1.6217428199092725,fitted,-0.3641200328003393
180.0,49.1840903997751,8487.74797150432,3146.491248530459,0.1783982245741553,1.6302369380880457,fitted,-0.32144228005273306
190.0,45.995240041474695,8487.458207173895,3146.5112216481252,0.1731688791230399,1.618073372200894,fitted,-0.29570283671434117
200.0,43.27003366548828,8487.277927408717,3146.987055660553,0.17512861955219708,1.5891921677401621,fitted,-0.25609657103890876
210.0,40.87330862069652,8487.277927408717,3146.987055660553,0.17665097515924744,1.6017998229042183,fitted,-0.23294182147125042
220.0,38.61119723606327,8487.39157242212,3146.4294613609463,0.1752008824555852,1.5988863595732377,fitted,-0.19786274228751033
230.0,36.91605377494631,8488.030079696504,3146.706420527106,0.1856057575276676,1.619579331990542,fitted,-0.15906197370450775
240.0,35.429957761973114,8487.77023189229,3145.057979655052,0.1947473990767616,1.6169912363329928,fitted,-0.1658655396144617
250.0,33.59874298265708,8486.668399550555,3146.5363453766327,0.1898618168404244,1.5576611995923542,fitted,-0.16463548535166125
260.0,32.13724805493989,8487.414062253467,3147.3427451032617,0.19166912333228278,1.56097115318299,fitted,-0.148427830274073
270.0,30.63018637717562,8487.36979726891,3147.548465761449,0.1890434425792188,1.5835840102688454,fitted,-0.14558222143576244
280.0,29.22560362622464,8487.98580218165,3146.838242534585,0.18565501511867144,1.585832864968286,fitted,-0.11739328864650637
290.0,28.28232060424549,8487.570933193814,3147.846628324604,0.1984630799240707,1.585832864968286,fitted,-0.10979190240806709
300.0,27.029765578063298,8487.957392439908,3147.992879176861,0.19370786781283314,1.5906903578070564,fitted,-0.1088647960990615
310.0,26.10502468226426,8487.115975028955,3146.6585227912815,0.19913751524704673,1.5855110953264295,fitted,-0.08958012924660483
320.0,25.2381629931312,8487.624314622626,3146.3190598590063,0.20394954792466688,1.5718252527112506,fitted,-0.09863451909867305
330.0,24.1323343002908,8487.59438493032,3148.711611653482,0.20058644412035487,1.5718252527112506,fitted,-0.10552911268264857
340.0,23.12758073947823,8487.59438493032,3148.711611653482,0.19152044011729144,1.5718252527112506,fitted,-0.09070048257961982
350.0,22.318324648698404,8487.036232736657,3148.697570810851,0.19152044011729144,1.595946961573438,fitted,-0.07561275924184852
360.0,21.61532555464126,8486.265612554025,3146.3204714691797,0.19945151974444617,1.5875564147548271,fitted,-0.07408872534860275
370.0,20.83655014172635,8487.801460501994,3148.1584642464236,0.19945151974444617,1.571823136852706,fitted,-0.08051675415390118
380.0,20.004990471563236,8486.700812826273,3148.147123713219,0.19145283454622317,1.5582576735148825,fitted,-0.07630227560690699
390.0,19.31050462958821,8487.947844449003,3146.9661899505854,0.19580390087421626,1.5930549913034309,fitted,-0.06786898909025148
400.0,18.647610689758206,8487.443928918216,3146.5875169587152,0.1976994582760468,1.576380117842366,fitted,-0.06777681394873074
410.0,17.954968350613594,8487.438321723923,3149.609706518143,0.18945557591682552,1.5655773566988078,fitted,-0.054054377186271374
420.0,17.56652314603278,8488.18289129125,3148.7158648733757,0.19561052230558515,1.5655773566988078,fitted,-0.04856629967772452
430.0,16.983642357059104,8486.345143010574,3148.725456113778,0.20192170160407819,1.5755717622129244,fitted,-0.05532146369230837
440.0,16.46009387218661,8485.543227204846,3147.038575626125,0.19762682388975983,1.5705702693746801,fitted,-0.05645991901638583
450.0,15.854443976731387,8485.89829050743,3147.0384953614293,0.19762682388975983,1.5705702693746801,fitted,-0.050886899967451084
460.0,15.44235587283759,8487.724594948588,3147.038082511752,0.20225526702748975,1.5705702693746801,fitted,-0.04614130051750927
470.0,14.931617966381202,8487.72507611077,3149.166577881513,0.1978012086429692,1.558820910747385,fitted,-0.04655700134233145
480.0,14.51121584599096,8487.87094974413,3146.816593353006,0.1978012086429692,1.5660064978221262,fitted,-0.039847891445234304
490.0,14.134660137476516,8486.961102798796,3147.7517030517342,0.20152443740278098,1.5657185605299833,fitted,-0.04308241711960577
500.0,13.649567503598846,8488.729822464093,3148.214854575666,0.20152443740278098,1.5814322240807874,fitted,-0.04019987217182823
510.0,13.330662694039951,8488.728097625659,3148.377019867978,0.20152443740278098,1.5814322240807874,fitted,-0.0358960184926425
520.0,12.931647133745996,8489.462345093074,3145.9951238196654,0.20152443740278098,1.5810229514926495,fitted,-0.033943771836464534
530.0,12.65178725731066,8489.462345093074,3145.9951238196654,0.2099981219725503,1.5810229514926495,fitted,-0.03099582212937948
540.0,12.311730691158406,8487.458173819918,3145.9746271976815,0.2099981219725503,1.5810229514926495,fitted,-0.04163470863378134
