sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,347.6692434979765,3000.202650509115,2998.771814522276,8487.202650509114,3144.771814522276,0.906656311755097,1.6817925557405387,-0.9264785127687105,1.0,29,29,1.6817925557405387
30.0,295.495607476882,2999.737158521238,3000.923443034093,8486.737158521239,3146.923443034093,0.2418408335855053,1.7418104312823584,-4.6395100584477404,1.0,165,165,1.7418104312823584
40.0,247.88959332207727,3000.1645436271137,3001.057343684809,8487.164543627114,3147.057343684809,0.22777648184816193,1.7852784642405934,-4.310974395740239,1.0,221,221,1.7852784642405934
50.0,206.23684355876733,3000.140263772816,3000.920626549464,8487.140263772817,3146.920626549464,0.21971949814181183,1.765657654556261,-3.5657161592194195,1.0,278,278,1.765657654556261
60.0,171.7432357025079,2999.982589410333,3000.839836296353,8486.982589410332,3146.839836296353,0.20471130323090386,1.748089354970734,-2.77987281369289,1.0,337,337,1.748089354970734
70.0,144.8977519512633,3000.034242949994,3000.9183953947313,8487.034242949994,3146.9183953947313,0.19559387801888395,1.739471550781731,-2.059660634882212,1.0,396,396,1.739471550781731
80.0,125.2833157832047,3000.270476931918,3000.835158829066,8487.270476931917,3146.835158829066,0.19666411234921435,1.7445098963016141,-1.6130348905759602,1.0,452,452,1.7445098963016141
90.0,109.10357922385012,3000.241138031654,3001.0474602144263,8487.241138031653,3147.0474602144263,0.18906770351144403,1.7032539416175276,-1.248255600990676,1.0,511,511,1.7032539416175276
100.0,96.12421435736658,3000.1927807262077,3000.8337583494604,8487.192780726207,3146.8337583494604,0.18056697930293703,1.7105073930266532,-0.9793072650655957,1.0,570,570,1.7105073930266532
110.0,86.71197699312992,3000.210759339235,3001.2110744654474,8487.210759339236,3147.2110744654474,0.18715285828818853,1.6979179725138738,-0.7981087804741713,1.0,625,625,1.6979179725138738
120.0,78.53910255598082,2999.91164849633,3001.2737957646855,8486.91164849633,3147.2737957646855,0.18251415968241322,1.694511297979196,-0.6804023128098688,1.0,683,683,1.694511297979196
130.0,71.76209951785286,3000.1116663058333,3000.67748168504,8487.111666305833,3146.67748168504,0.18450744004842426,1.6741057943820887,-0.5832454990548825,1.0,739,739,1.6741057943820887
140.0,65.73164538526484,3000.50467814483,3000.7022644173358,8487.504678144829,3146.7022644173358,0.18029664639975695,1.6382280683288486,-0.4658263292968634,1.0,798,798,1.6382280683288486
150.0,61.10283539936407,2999.999152098274,3001.251289784589,8486.999152098273,3147.251289784589,0.18773235867287472,1.6611651042059927,-0.4128378474695708,1.0,851,851,1.6611651042059927
160.0,56.46649105578189,3000.5462663568064,3000.8242478149587,8487.546266356807,3146.8242478149587,0.18031926476558055,1.6374117717946404,-0.36947060366739226,1.0,912,912,1.6374117717946404
170.0,52.424085642529356,3000.568013682562,3001.723072621701,8487.568013682561,3147.723072621701,0.17170640445367225,1.6217428199092725,-0.3292175289139039,1.0,975,975,1.6217428199092725
180.0,49.1840903997751,3000.747971504319,3000.491248530459,8487.74797150432,3146.491248530459,0.1783982245741553,1.6302369380880457,-0.29786028778817236,1.0,1028,1028,1.6302369380880457
190.0,45.995240041474695,3000.458207173896,3000.5112216481252,8487.458207173895,3146.5112216481252,0.1731688791230399,1.618073372200894,-0.26282367685651303,1.0,1088,1088,1.618073372200894
200.0,43.27003366548828,3000.2779274087166,3000.987055660553,8487.277927408717,3146.987055660553,0.17512861955219708,1.5891921677401621,-0.23308078216311118,1.0,1144,1144,1.5891921677401621
210.0,40.87330862069652,3000.2779274087166,3000.987055660553,8487.277927408717,3146.987055660553,0.17665097515924744,1.6017998229042183,-0.21054586374639683,1.0,1200,1200,1.6017998229042183
220.0,38.61119723606327,3000.39157242212,3000.4294613609463,8487.39157242212,3146.4294613609463,0.1752008824555852,1.5988863595732377,-0.18360758363426136,1.0,1258,1258,1.5988863595732377
230.0,36.91605377494631,3001.0300796965043,3000.706420527106,8488.030079696504,3146.706420527106,0.1856057575276676,1.619579331990542,-0.16785619643277827,1.0,1307,1307,1.619579331990542
240.0,35.429957761973114,3000.77023189229,2999.057979655052,8487.77023189229,3145.057979655052,0.1947473990767616,1.6169912363329928,-0.160157318603957,1.0,1356,1356,1.6169912363329928
250.0,33.59874298265708,2999.6683995505555,3000.5363453766327,8486.668399550555,3146.5363453766327,0.1898618168404244,1.5576611995923542,-0.1426965639795857,1.0,1417,1417,1.5576611995923542
260.0,32.13724805493989,3000.414062253467,3001.3427451032617,8487.414062253467,3147.3427451032617,0.19166912333228278,1.56097115318299,-0.13640592307106494,1.0,1472,1472,1.56097115318299
270.0,30.63018637717562,3000.3697972689097,3001.548465761449,8487.36979726891,3147.548465761449,0.1890434425792188,1.5835840102688454,-0.12398986102229395,1.0,1531,1531,1.5835840102688454
280.0,29.22560362622464,3000.9858021816517,3000.838242534585,8487.98580218165,3146.838242534585,0.18565501511867144,1.585832864968286,-0.11643893486686174,1.0,1591,1591,1.585832864968286
290.0,28.28232060424549,3000.5709331938137,3001.846628324604,8487.570933193814,3147.846628324604,0.1984630799240707,1.585832864968286,-0.10681244913252175,1.0,1634,1634,1.585832864968286
300.0,27.029765578063298,3000.9573924399083,3001.992879176861,8487.957392439908,3147.992879176861,0.19370786781283314,1.5906903578070564,-0.10268495865141496,1.0,1696,1696,1.5906903578070564
310.0,26.10502468226426,3000.115975028955,3000.6585227912815,8487.115975028955,3146.6585227912815,0.19913751524704673,1.5855110953264295,-0.09134974763959289,1.0,1746,1746,1.5855110953264295
320.0,25.2381629931312,3000.6243146226257,3000.3190598590063,8487.624314622626,3146.3190598590063,0.20394954792466688,1.5718252527112506,-0.09020869761520167,1.0,1797,1797,1.5718252527112506
330.0,24.1323343002908,3000.5943849303208,3002.711611653482,8487.59438493032,3148.711611653482,0.20058644412035487,1.5718252527112506,-0.08171888547524354,1.0,1857,1857,1.5718252527112506
340.0,23.12758073947823,3000.5943849303208,3002.711611653482,8487.59438493032,3148.711611653482,0.19152044011729144,1.5718252527112506,-0.08067003896893757,1.0,1924,1924,1.5718252527112506
350.0,22.318324648698404,3000.0362327366574,3002.697570810851,8487.036232736657,3148.697570810851,0.19152044011729144,1.595946961573438,-0.07516031800537702,1.0,1981,1981,1.595946961573438
360.0,21.61532555464126,2999.265612554025,3000.3204714691797,8486.265612554025,3146.3204714691797,0.19945151974444617,1.5875564147548271,-0.07522097915859315,1.0,2027,2027,1.5875564147548271
370.0,20.83655014172635,3000.8014605019944,3002.1584642464236,8487.801460501994,3148.1584642464236,0.19945151974444617,1.571823136852706,-0.06812813336239881,1.0,2083,2083,1.571823136852706
380.0,20.004990471563236,2999.7008128262737,3002.147123713219,8486.700812826273,3148.147123713219,0.19145283454622317,1.5582576735148825,-0.06332093165937028,1.0,2151,2151,1.5582576735148825
390.0,19.31050462958821,3000.947844449003,3000.9661899505854,8487.947844449003,3146.9661899505854,0.19580390087421626,1.5930549913034309,-0.061308019767293984,1.0,2201,2201,1.5930549913034309
400.0,18.647610689758206,3000.4439289182155,3000.5875169587152,8487.443928918216,3146.5875169587152,0.1976994582760468,1.576380117842366,-0.05532630359886,1.0,2255,2255,1.576380117842366
410.0,17.954968350613594,3000.4383217239233,3003.609706518143,8487.438321723923,3149.609706518143,0.18945557591682552,1.5655773566988078,-0.0565025235875279,1.0,2324,2324,1.5655773566988078
420.0,17.56652314603278,3001.182891291249,3002.7158648733757,8488.18289129125,3148.7158648733757,0.19561052230558515,1.5655773566988078,-0.055355036340921406,1.0,2371,2371,1.5655773566988078
430.0,16.983642357059104,2999.3451430105733,3002.725456113778,8486.345143010574,3148.725456113778,0.20192170160407819,1.5755717622129244,-0.05010826548198449,1.0,2417,2417,1.5755717622129244
440.0,16.46009387218661,2998.5432272048456,3001.038575626125,8485.543227204846,3147.038575626125,0.19762682388975983,1.5705702693746801,-0.04826725483444795,1.0,2480,2480,1.5705702693746801
450.0,15.854443976731387,2998.8982905074304,3001.0384953614293,8485.89829050743,3147.0384953614293,0.19762682388975983,1.5705702693746801,-0.045373675094387875,1.0,2537,2537,1.5705702693746801
460.0,15.44235587283759,3000.724594948588,3001.038082511752,8487.724594948588,3147.038082511752,0.20225526702748975,1.5705702693746801,-0.04277195856374242,1.0,2585,2585,1.5705702693746801
470.0,14.931617966381202,3000.7250761107694,3003.166577881513,8487.72507611077,3149.166577881513,0.1978012086429692,1.558820910747385,-0.041623279240892055,1.0,2649,2649,1.558820910747385
480.0,14.51121584599096,3000.8709497441314,3000.816593353006,8487.87094974413,3146.816593353006,0.1978012086429692,1.5660064978221262,-0.04047166317760412,1.0,2706,2706,1.5660064978221262
490.0,14.134660137476516,2999.9611027987953,3001.7517030517342,8486.961102798796,3147.7517030517342,0.20152443740278098,1.5657185605299833,-0.03940787458294471,1.0,2755,2755,1.5657185605299833
500.0,13.649567503598846,3001.729822464092,3002.214854575666,8488.729822464093,3148.214854575666,0.20152443740278098,1.5814322240807874,-0.035650908040925876,1.0,2811,2811,1.5814322240807874
510.0,13.330662694039951,3001.7280976256598,3002.377019867978,8488.728097625659,3148.377019867978,0.20152443740278098,1.5814322240807874,-0.03544023466552037,1.0,2868,2868,1.5814322240807874
520.0,12.931647133745996,3002.462345093073,2999.9951238196654,8489.462345093074,3145.9951238196654,0.20152443740278098,1.5810229514926495,-0.032381959044062686,1.0,2924,2924,1.5810229514926495
530.0,12.65178725731066,3002.462345093073,2999.9951238196654,8489.462345093074,3145.9951238196654,0.2099981219725503,1.5810229514926495,-0.03078954040188572,1.0,2963,2963,1.5810229514926495
540.0,12.311730691158406,3000.458173819918,2999.9746271976815,8487.458173819918,3145.9746271976815,0.2099981219725503,1.5810229514926495,-0.029571316864481473,1.0,3019,3019,1.5810229514926495
550.0,11.819093084635034,3000.4215687976107,3003.5538869517177,8487.42156879761,3149.5538869517177,0.20179225718099247,1.5810229514926495,-0.02848215043476436,1.0,3092,3092,1.5810229514926495
560.0,11.63404906936316,3001.8070361507803,3003.5680561003273,8488.80703615078,3149.5680561003273,0.2065526172306251,1.5810229514926495,-0.028082184672269132,1.0,3138,3138,1.5810229514926495
570.0,11.498821348103537,3001.8070361507803,3003.5680561003273,8488.80703615078,3149.5680561003273,0.21859921748423858,1.5810229514926495,-0.02777601988388714,1.0,3169,3169,1.5810229514926495
580.0,11.133209258171165,3003.041768822644,3002.712881235879,8490.041768822644,3148.712881235879,0.21243637573543744,1.587483452560047,-0.02662171027607975,1.0,3238,3238,1.587483452560047
590.0,10.821843947029205,3003.041768822644,3002.712881235879,8490.041768822644,3148.712881235879,0.21243637573543744,1.587483452560047,-0.025122027327532034,1.0,3293,3293,1.587483452560047
600.0,10.53827148626992,3003.0816167558664,3000.3251582074827,8490.081616755866,3146.3251582074827,0.21243637573543744,1.587483452560047,-0.02370516423291405,1.0,3349,3349,1.587483452560047
610.0,10.354154068440197,3000.362205243562,3003.8581923783304,8487.362205243562,3149.8581923783304,0.2178274050399537,1.593461064262194,-0.023804836166382223,1.0,3393,3393,1.593461064262194
620.0,9.97091084305573,3002.288993737724,3003.8936885715807,8489.288993737724,3149.8936885715807,0.2104211250586625,1.5828508828108727,-0.021834362014443186,1.0,3465,3465,1.5828508828108727
630.0,9.801568327796012,3002.288993737724,3003.8936885715807,8489.288993737724,3149.8936885715807,0.21445864830186095,1.5741918496538079,-0.021339344289515335,1.0,3512,3512,1.5741918496538079
640.0,9.630895786726658,3002.288993737724,3003.8936885715807,8489.288993737724,3149.8936885715807,0.2199710414109854,1.5741918496538079,-0.021071156890915183,1.0,3554,3554,1.5741918496538079
650.0,9.376788862697131,3002.288993737724,3003.8936885715807,8489.288993737724,3149.8936885715807,0.22012659633164822,1.5705389995496468,-0.01967199910728,1.0,3610,3610,1.5705389995496468
660.0,9.100329019167928,3002.296649793178,3002.068957233903,8489.296649793177,3148.068957233903,0.21232415364363272,1.5906815258739537,-0.01960684654357377,1.0,3684,3684,1.5906815258739537
670.0,8.879662794364911,3001.0086699846897,3002.774731806001,8488.00866998469,3148.774731806001,0.21470490484150853,1.5872831792516024,-0.01842945240381737,1.0,3734,3734,1.5872831792516024
680.0,8.769221757206093,3000.954014251506,3006.0895416601415,8487.954014251507,3152.0895416601415,0.2229428152658718,1.5872831792516024,-0.018793065767403673,1.0,3769,3769,1.5872831792516024
690.0,8.55523872198524,3001.4316337235728,3004.01225882721,8488.431633723572,3150.01225882721,0.2229428152658718,1.5872831792516024,-0.017940312323680492,1.0,3824,3824,1.5872831792516024
700.0,8.412984646757026,3003.230401543314,3006.7041907609896,8490.230401543315,3152.7041907609896,0.224229617256711,1.5923670453572871,-0.017968535643364675,1.0,3876,3876,1.5923670453572871
710.0,8.02430810487964,3003.306262926239,3003.187867633265,8490.306262926239,3149.187867633265,0.20878120823006158,1.6066197051234599,-0.01552079262929744,1.0,3973,3973,1.6066197051234599
720.0,7.930960028249498,3003.3258804971138,3003.060194584419,8490.325880497114,3149.060194584419,0.2119872188189991,1.5754617890661171,-0.015887819669572756,1.0,4020,4020,1.5754617890661171
730.0,7.745271734016308,3000.7996055265776,3002.9709080460425,8487.799605526578,3148.9709080460425,0.21602397738393445,1.6061247808072352,-0.01515056508428491,1.0,4065,4065,1.6061247808072352
740.0,7.588569475121538,3003.101644363493,3003.7382663266667,8490.101644363493,3149.7382663266667,0.2150537127507471,1.5955555336244949,-0.015365878547458939,1.0,4123,4123,1.5955555336244949
750.0,7.454383681792067,3005.0319920519246,3003.8100113547575,8492.031992051925,3149.8100113547575,0.21913361034249448,1.6079461212106891,-0.013692711736016118,1.0,4168,4168,1.6079461212106891
760.0,7.359271690542048,3004.063929784611,3003.774031486997,8491.06392978461,3149.774031486997,0.2230483382936048,1.6012410795749714,-0.013568547546108664,1.0,4212,4212,1.6012410795749714
770.0,7.276240401441918,3004.063929784611,3003.774031486997,8491.06392978461,3149.774031486997,0.23286230681087863,1.6012410795749714,-0.013188418923408591,1.0,4239,4239,1.6012410795749714
780.0,7.117148196082261,3002.163767838086,3008.2503741088462,8489.163767838087,3154.2503741088462,0.22755226003843212,1.5840148971898327,-0.013606807116294393,1.0,4309,4309,1.5840148971898327
790.0,6.9493735923805655,3005.7152756789897,3004.5775354114985,8492.71527567899,3150.5775354114985,0.23047502441290932,1.5973615716704346,-0.012846828777736312,1.0,4356,4356,1.5973615716704346
800.0,6.855593891824531,3003.1562914616834,3006.306221693471,8490.156291461684,3152.306221693471,0.23544904172175207,1.5973615716704346,-0.012080879306765723,1.0,4396,4396,1.5973615716704346
810.0,6.622636005849558,3003.1562914616834,3006.306221693471,8490.156291461684,3152.306221693471,0.2247075114284425,1.5973615716704346,-0.011843843521910537,1.0,4484,4484,1.5973615716704346
820.0,6.546667096497022,3003.748132441784,3009.1148894381677,8490.748132441784,3155.1148894381677,0.23189555290455846,1.5973615716704346,-0.011733664462493496,1.0,4517,4517,1.5973615716704346
830.0,6.451315681402673,3003.8491318072633,3005.313847663266,8490.849131807263,3151.313847663266,0.23189555290455846,1.5973615716704346,-0.011377874431709505,1.0,4373,4373,1.5973615716704346
840.0,6.331791454625087,3008.377244563575,3005.625163780622,8495.377244563575,3151.625163780622,0.23189555290455846,1.610539134732142,-0.010997567149985977,1.0,4348,4348,1.610539134732142
850.0,6.173279913924076,3004.3452827373753,3005.464837876167,8491.345282737375,3151.464837876167,0.23189555290455846,1.610539134732142,-0.01037362076829066,1.0,4332,4332,1.610539134732142
860.0,6.075719916983662,3004.3452827373753,3005.464837876167,8491.345282737375,3151.464837876167,0.23189555290455846,1.610539134732142,-0.010181327598290097,1.0,4331,4331,1.610539134732142
870.0,6.048414821798278,2998.4696397898256,3005.2837310280347,8485.469639789826,3151.2837310280347,0.2446826180917198,1.5980721188356504,-0.01006354680497662,1.0,4298,4298,1.5980721188356504
880.0,5.868770229129356,3003.4847354432163,3005.4205556669135,8490.484735443217,3151.4205556669135,0.2344696236772721,1.6169913644784468,-0.008577353687075824,1.0,4333,4333,1.6169913644784468
890.0,5.907001547861163,3002.9340626079525,3005.395099204087,8489.934062607952,3151.395099204087,0.24958328623162315,1.6169913644784468,-0.009934593043766746,1.0,4302,4302,1.6169913644784468
900.0,5.691314714592039,3002.9340626079525,3005.395099204087,8489.934062607952,3151.395099204087,0.2381954210485677,1.6043816086233518,-0.00943799358430526,1.0,4345,4345,1.6043816086233518
910.0,5.661638331776168,3004.954653998194,3005.473919935715,8491.954653998193,3151.473919935715,0.24927314069070022,1.609006377686005,-0.009250453014510947,1.0,4329,4329,1.609006377686005
