galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 4406,outer,no_winsor,0.04,0.04,0.25,stpsf_field_768_1024,24,1.097709553127093,-0.08765681521820813,0.017158604788488577,0.0065523504125533,1.0911572027145398,27.905027336479865,0.01707335881177519,1342.8677925671598,61.03944511668908,1347.4392211385884,17.85642575808798
NGC 4406,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.1036013090129442,-0.08579027432025728,0.015696765856237572,0.0065523504125533,1.0970489586003909,27.899180622174523,0.015534901021620001,1112.8581887613273,50.58446312551487,1117.429617332756,17.926936550576105
NGC 4406,outer,no_winsor,0.04,0.04,0.25,stpsf_field_1024_768,24,1.0975915168778145,-0.08891274256725307,0.017425671535200978,0.0065523504125533,1.0910391664652612,27.90514479266415,0.017340974604318462,1385.0594410713816,62.957247321426436,1389.6308696428102,17.863473637401476
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_R2024052602-NRCA3_FP1-1,27,1.1062811756531357,-0.08933253953007339,0.016959180323440317,0.0065523504125533,1.0997288252405824,27.896531624447096,0.01674339678797877,1555.5518648610798,62.22207459444319,1560.0518648610798,17.54017338642922
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.1055758518761742,-0.0887918687541025,0.01701497949006945,0.0065523504125533,1.099023501463621,27.89722819729679,0.016809266800012032,1567.7312607945623,62.70925043178249,1572.2312607945623,17.52706836836163
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,1.1025904133984965,-0.08885078763123802,0.017351208936727206,0.0065523504125533,1.0960380629859432,27.900181554681776,0.017188121813584447,1638.7038178370267,65.54815271348107,1643.2038178370267,17.48554492884678
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.1081475965829921,-0.08691295105044557,0.015979926010516683,0.0065523504125533,1.1015952461704388,27.89469051319159,0.015749872087129278,1377.3753200939584,55.09501280375834,1381.8753200939584,17.548277678528823
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,1.1023014446859118,-0.09008182718891102,0.017507010368878247,0.0065523504125533,1.0957490942733585,27.900467845067293,0.017347032357961617,1668.9487745687588,66.75795098275036,1673.4487745687588,17.489282819911246
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_R2024052602-NRCA3_FP1-1,25,1.1020028163431552,-0.08856862912517365,0.016646581839604893,0.0065523504125533,1.095450465930602,27.900763784890753,0.016498962893200513,1350.0363510786374,58.69723265559293,1354.5818056240919,17.723482607847217
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,1.1012850894094541,-0.08802738735863647,0.016674379269118262,0.0065523504125533,1.0947327389969008,27.901475380288975,0.01653734890667351,1356.2820645865804,58.96878541680785,1360.827519132035,17.70980685937799
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,1.0982373542085837,-0.08807298195929013,0.017006738133634958,0.0065523504125533,1.0916850037960304,27.904502284552116,0.016914065185765003,1418.3876599432529,61.669028693184906,1422.9331144887074,17.66642527433492
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,1.1040635550024034,-0.08619365733233714,0.015606904461780667,0.0065523504125533,1.09751120458985,27.89872323921269,0.015439460797750078,1183.0089446445631,51.43517150628536,1187.5543991900176,17.735122387058226
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,1.0981108896661183,-0.089327971169025,0.01725542313783302,0.0065523504125533,1.091558539253565,27.904628067250947,0.017163383323424677,1460.2708358552663,63.49003634153332,1464.8162904007208,17.673215484690655
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_R2024052602-NRCA3_FP1-1,24,1.099574417233847,-0.08813746148181797,0.01688823931620423,0.0065523504125533,1.0930220668212938,27.9031733211086,0.01677566575901575,1297.966362041359,58.99847100187995,1302.5377906127876,17.930894764750494
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,1.0984747318278878,-0.08752977575253362,0.01678023903799338,0.0065523504125533,1.0919223814153345,27.904266226112085,0.016685172277932463,1284.0568104018193,58.36621865462815,1288.628238973248,17.91010932783382
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,1.095595141744513,-0.08760360142720047,0.017195721956563548,0.0065523504125533,1.0890427913319596,27.907133284297345,0.017143511755273524,1355.143475721447,61.59743071461123,1359.7149042928756,17.869221056998352
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,1.1014848805280792,-0.08574233022583752,0.015735400026614655,0.0065523504125533,1.094932530115526,27.901277249136655,0.015603238588084498,1123.6859800893649,51.07663545860749,1128.2574086607935,17.939894106001994
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,1.0954755614526068,-0.08885673940232934,0.0174613421434192,0.0065523504125533,1.0889232110400535,27.907252508061433,0.01741023715590704,1397.4011663087017,63.518234832213714,1401.9725948801304,17.876244487405014
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_R2024052602-NRCA3_FP1-1,27,1.1053435533521128,-0.08940048910510781,0.017001524523907123,0.0065523504125533,1.0987912029395595,27.89745771156687,0.01679952538963361,1567.9501203511982,62.71800481404793,1572.4501203511982,17.554124829935294
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1280_1024,27,1.1046381695682264,-0.08886016735108865,0.017057664903152775,0.0065523504125533,1.098085819155673,27.898154938340177,0.01686582599548122,1580.2651619294652,63.21060647717861,1584.7651619294652,17.54100331695633
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_768_1024,27,1.1016520733646156,-0.08891844761338927,0.017395238341112194,0.0065523504125533,1.0950997229520623,27.901111473207187,0.017246502452241977,1651.9061499037082,66.07624599614833,1656.4061499037082,17.499413891003393
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_1280,27,1.1072148616152588,-0.08698419584030705,0.016022844029249982,0.0065523504125533,1.1006625112027055,27.895610209517848,0.01580555500771976,1388.864115114839,55.55456460459356,1393.364115114839,17.562319588465247
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,stpsf_field_1024_768,27,1.101362859699649,-0.09014833603861759,0.017550256415736588,0.0065523504125533,1.0948105092870957,27.901398251856076,0.01740479163445536,1682.170431561724,67.28681726246896,1686.670431561724,17.503144653016594
