galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4406,outer,no_winsor,0.03,0.03,0.25,5,1.1034041970138704,0.016639086110411167,0.004117402284615197,0.01714095062016784,-0.08812650538573566,1.0,0.0065523504125533,1.096851846601317,27.89937571908488,0.01696724195701891,58.44072885527064,1348.6822182166793,17.696950607506576,0.0041325505469017145,k-window MAD,0.01696724195701891,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,no_winsor,0.04,0.04,0.25,5,1.1005919046015078,0.016851190788164615,0.004273374295967286,0.01738460119912326,-0.08765681521820813,1.0,0.0065523504125533,1.0940395541889545,27.902163086241835,0.01725265860352042,58.46007122179981,1290.6929954510244,17.89725113382207,0.0041325505469017145,k-window MAD,0.01725265860352042,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,5,1.1055758518761742,0.01701497949006945,0.0038128687023281723,0.01743695772744425,-0.08885078763123802,1.0,0.0065523504125533,1.099023501463621,27.89722819729679,0.017226143281113382,62.70925043178249,1572.2312607945623,17.52706836836163,0.004137708017343314,k-window MAD,0.017226143281113382,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,5,1.1012850894094541,0.016674379269118262,0.004119353088106562,0.01717568030311737,-0.08807298195929013,1.0,0.0065523504125533,1.0947327389969008,27.901475380288975,0.01703453023934676,58.96878541680785,1360.827519132035,17.70980685937799,0.004137708017343314,k-window MAD,0.01703453023934676,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0984747318278878,0.01688823931620423,0.004269280257611635,0.017419511506337332,-0.08760360142720047,1.0,0.0065523504125533,1.0919223814153345,27.904266226112085,0.017320823012269886,58.99847100187995,1302.5377906127876,17.91010932783382,0.004137708017343314,k-window MAD,0.017320823012269886,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.1046381695682264,0.017057664903152775,0.0038202036289303556,0.017480214178171347,-0.08891844761338927,1.0,0.0065523504125533,1.098085819155673,27.898154938340177,0.017283623073067304,63.21060647717861,1584.7651619294652,17.54100331695633,0.004151846717557294,k-window MAD,0.017283623073067304,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.100338104750389,0.0167154251501431,0.004125604872306145,0.01721702801044456,-0.08813916450120661,1.0,0.0065523504125533,1.0937857543378358,27.902414989067243,0.017090321916462592,59.43709163755772,1371.5985622092821,17.72353395759852,0.004151846717557294,k-window MAD,0.017090321916462592,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.0975205958132987,0.016927955856150104,0.0042706105582088595,0.017458344824399924,-0.08766849939257128,1.0,0.0065523504125533,1.0909682454007454,27.905215371313,0.01737461849225493,59.455828848636095,1312.5996632414228,17.923728862031197,0.004151846717557294,k-window MAD,0.01737461849225493,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.1044089559138932,0.017061276872177445,0.0038206848664343643,0.0174838440097622,-0.0889157917552869,1.0,0.0065523504125533,1.09785660550134,27.898381597801958,0.017290821355557436,63.271921450482104,1586.2980362620526,17.542644938373922,0.0041527293575293125,k-window MAD,0.017290821355557436,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.1001088290883612,0.016719289928785592,0.004125927406488839,0.017220857489869866,-0.08813652039294884,1.0,0.0065523504125533,1.0935564786758079,27.902642601266457,0.017097707176836962,59.49736767714053,1372.9849111196868,17.725148287214285,0.0041527293575293125,k-window MAD,0.017097707176836962,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.097291312672154,0.01693178602410376,0.004270215711849882,0.01746196209455756,-0.08766585126618504,1.0,0.0065523504125533,1.0907389622596007,27.905443578844718,0.01738187147261995,59.515696125897826,1313.9167433411808,17.925339088836036,0.0041527293575293125,k-window MAD,0.01738187147261995,"max(fit covariance + PSF MAD, k-window MAD)"
