target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 4413,fits-target,1078.3709532174175,3059.0155817248788,186.63439083333333,12.610708333333333,3574.0186851518465,2182.4525008218825,1078.3709532174175,3059.0155817248788,186.63439083333333,12.610708333333333,2645.1125565297993,100.0
