amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.43770997224194225,250.0,4.0,1078.3828995917615,3059.0674677539027,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
