model,n,n_parameters,color_center,intercept,slope,curvature,slope_change,sigma_int,log_likelihood,aic,aicc,use_color_errors,color_error_column,use_extinction_covariance,use_shared_anchor_covariance
constant,14,2,0.567460681637547,-3.2120093003520878,0.0,,,0.07434011305263889,15.363783159551405,-26.72756631910281,-25.63665722819372,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.150158498431006,0.0,,,0.04597018861645269,20.026055150098806,-36.05211030019761,-34.96120120928852,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2004383742734865,0.0,,,0.08394497930625859,13.876398659021184,-23.75279731804237,-22.66188822713328,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.238802901691613,0.0,,,0.05639449005919688,18.528930224683187,-33.05786044936637,-31.966951358457283,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2161916379591005,0.0,,,0.08523540933491425,13.761666200601558,-23.523332401203117,-22.432423310294027,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.181802848020356,0.0,,,0.08543289755327602,13.748195791934815,-23.49639158386963,-22.40548249296054,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.190841687846444,0.0,,,0.08963111817706125,13.081427394346006,-22.162854788692012,-21.071945697782922,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2084996519510653,0.0,,,0.09364985609975207,12.574149249885014,-21.14829849977003,-20.05738940886094,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.23152079658006,0.0,,,0.06801007819404092,16.408458595629618,-28.816917191259236,-27.726008100350146,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2104393921557453,0.0,,,0.06212158033483834,17.427398393029584,-30.85479678605917,-29.76388769515008,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.222066788486609,0.0,,,0.07690539469328228,14.99393622685627,-25.98787245371254,-24.89696336280345,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.262585084869098,0.0,,,0.042334735542574414,21.139112716108734,-38.27822543221747,-37.187316341308374,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.180110898407785,0.0,,,0.09071856961770608,12.9299510680442,-21.8599021360884,-20.76899304517931,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1951519015822782,0.0,,,0.08240956878035806,14.126073360105895,-24.25214672021179,-23.1612376293027,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.233655204632685,0.0,,,0.06778253393317005,16.461164076593526,-28.922328153187053,-27.831419062277963,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1788134556057073,0.0,,,0.06876107742696322,16.349300716688283,-28.698601433376567,-27.607692342467477,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2313864165978305,0.0,,,0.05931385321819208,18.035269479733238,-32.070538959466475,-30.979629868557385,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.224534531858602,0.0,,,0.07422516674365834,15.40113366207255,-26.8022673241451,-25.71135823323601,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.159313662494849,0.0,,,0.039546814986461544,21.754511975737937,-39.509023951475875,-38.41811486056678,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2061592581159766,0.0,,,0.0861250368595463,13.647152180048232,-23.294304360096465,-22.203395269187375,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2137723362311776,0.0,,,0.09060643735564201,12.92953712660495,-21.8590742532099,-20.76816516230081,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.236114685976322,0.0,,,0.06003987241563316,17.83075674712005,-31.661513494240097,-30.570604403331007,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.242089326005504,0.0,,,0.057916232039285254,18.21379656890801,-32.42759313781602,-31.336684046906928,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.191390714105603,0.0,,,0.0690777379504141,16.393251948991214,-28.786503897982428,-27.695594807073338,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1811363755215805,0.0,,,0.06690782297129771,16.682449449402746,-29.364898898805492,-28.273989807896402,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2122561647367807,0.0,,,0.07316721870002994,15.572848426474186,-27.145696852948372,-26.054787762039282,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.201980035973197,0.0,,,0.08660144167824298,13.524860606526602,-23.049721213053203,-21.958812122144113,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1911328753008488,0.0,,,0.0505585984635162,19.664905466584717,-35.32981093316943,-34.23890184226034,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2035331747307243,0.0,,,0.07623268404065832,15.071352736826013,-26.142705473652025,-25.051796382742936,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2176808862939983,0.0,,,0.08587608832720403,13.638953201202266,-23.277906402404533,-22.186997311495443,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2038949559601972,0.0,,,0.085218937428533,13.71386699773021,-23.42773399546042,-22.33682490455133,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1943495543723652,0.0,,,0.07722303775739094,14.99129049787815,-25.9825809957563,-24.89167190484721,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2553447534003435,0.0,,,0.07262205325079779,15.731571671621383,-27.463143343242766,-26.372234252333676,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.217889640071611,0.0,,,0.06879425752135135,16.327788816475092,-28.655577632950184,-27.564668542041094,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2238134259955764,0.0,,,0.05438508707071221,19.047994425748445,-34.09598885149689,-33.0050797605878,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.259991571169457,0.0,,,0.0633720796465875,17.31904273219641,-30.638085464392823,-29.547176373483733,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1946881659021438,0.0,,,0.09148499798584392,12.80539122121064,-21.61078244242128,-20.51987335151219,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1612991018887096,0.0,,,0.06217203777421961,17.41605353809018,-30.832107076180357,-29.741197985271267,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2084407383140867,0.0,,,0.07740905675907357,14.924044398522273,-25.848088797044547,-24.757179706135457,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2133475093454837,0.0,,,0.09759448470976931,12.011283150121313,-20.022566300242627,-18.931657209333537,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219967108466334,0.0,,,0.08165615085281887,14.206601948749299,-24.413203897498597,-23.322294806589507,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.199153898316845,0.0,,,0.07892386853813796,14.765788243675647,-25.531576487351295,-24.440667396442205,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2137099753709535,0.0,,,0.07426144135186818,15.375668464511842,-26.751336929023683,-25.660427838114593,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2249879059181796,0.0,,,0.08950884104201626,13.139630194379862,-22.279260388759724,-21.188351297850634,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.184868867754039,0.0,,,0.07348313593222176,15.470280372376095,-26.94056074475219,-25.8496516538431,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.225096542998172,0.0,,,0.05263535926423536,19.19790626218129,-34.39581252436258,-33.30490343345349,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.229755184275826,0.0,,,0.08534798617957595,13.768835120365324,-23.537670240730648,-22.44676114982156,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1877495116422887,0.0,,,0.0923782065072662,12.69762254596074,-21.39524509192148,-20.30433600101239,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2087132792160844,0.0,,,0.07462682470318058,15.379902709333852,-26.759805418667703,-25.668896327758613,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.218787332506976,0.0,,,0.06955838221831843,16.199315954784755,-28.39863190956951,-27.30772281866042,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.191378480316496,0.0,,,0.08348881273101025,13.955005264157414,-23.910010528314828,-22.819101437405738,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2041020834717684,0.0,,,0.09227212694066088,12.732042624412669,-21.464085248825338,-20.373176157916248,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18014354785949,0.0,,,0.0900554119146528,13.050086407822022,-22.100172815644044,-21.009263724734954,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2084272610412983,0.0,,,0.094019180364461,12.48254163728008,-20.96508327456016,-19.87417418365107,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.164118638941953,0.0,,,0.08109215741400426,14.359180973749382,-24.718361947498764,-23.627452856589674,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1979403297568902,0.0,,,0.070013193094423,16.2201080267082,-28.4402160534164,-27.34930696250731,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.194561704498366,0.0,,,0.08212031190804343,14.207942420832586,-24.41588484166517,-23.32497575075608,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1990577803412976,0.0,,,0.0791207628559373,14.577381577222642,-25.154763154445284,-24.063854063536194,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.213455065026822,0.0,,,0.08362090815479951,13.956628906106303,-23.913257812212606,-22.822348721303516,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.224377031402743,0.0,,,0.06708095557238704,16.606913094578605,-29.21382618915721,-28.12291709824812,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2314365115791026,0.0,,,0.0749599602485772,15.231202354230758,-26.462404708461516,-25.371495617552426,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1986494752392005,0.0,,,0.07080414276249151,16.003211645636704,-28.006423291273407,-26.915514200364317,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2198801180834256,0.0,,,0.06482600243111794,17.128676698349587,-30.257353396699173,-29.166444305790083,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2123279799086357,0.0,,,0.07451633942946802,15.456108734710373,-26.912217469420746,-25.821308378511656,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1832832603974257,0.0,,,0.07726588505921209,14.960765059792978,-25.921530119585956,-24.830621028676866,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.167244185644218,0.0,,,0.07758732829764922,14.737756568230465,-25.47551313646093,-24.38460404555184,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2114269520670793,0.0,,,0.08923454597924475,13.174868689935591,-22.349737379871183,-21.258828288962093,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.178985451157303,0.0,,,0.0899749923919242,13.02237941551277,-22.04475883102554,-20.95384974011645,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2130462922438103,0.0,,,0.0741706834099632,15.450567261678628,-26.901134523357257,-25.810225432448167,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2017029619377086,0.0,,,0.09175430387110338,12.81235457133813,-21.62470914267626,-20.53380005176717,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2290446788315195,0.0,,,0.07028394866483167,16.098548561944952,-28.197097123889904,-27.106188032980814,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.213232389731979,0.0,,,0.0872848554003172,13.418054468359445,-22.83610893671889,-21.7451998458098,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.218434207161995,0.0,,,0.09537468580064033,12.32481760191173,-20.64963520382346,-19.55872611291437,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.193621479539859,0.0,,,0.0844634738130081,13.763858798189064,-23.527717596378128,-22.43680850546904,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.204337327609264,0.0,,,0.07303317330898819,15.676594950008132,-27.353189900016265,-26.262280809107175,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215551042131553,0.0,,,0.08658818938866787,13.497791225656105,-22.99558245131221,-21.90467336040312,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2140119348193443,0.0,,,0.09430421034859485,12.429448535122603,-20.858897070245206,-19.767987979336116,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1995931275856844,0.0,,,0.05010389080645725,19.751445079344272,-35.502890158688544,-34.41198106777945,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2013142859161543,0.0,,,0.0680729421145913,16.40857201715327,-28.817144034306537,-27.726234943397447,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.209198370135656,0.0,,,0.08282897035985436,14.064560951419931,-24.129121902839863,-23.038212811930773,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2252981737181825,0.0,,,0.05321703363739256,19.13125669803391,-34.26251339606782,-33.17160430515872,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.233962168222483,0.0,,,0.0947337486377355,12.434060510945141,-20.868121021890282,-19.777211930981192,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.170154167472563,0.0,,,0.07799749952907085,14.775674538307474,-25.551349076614947,-24.460439985705857,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.150875215466153,0.0,,,0.06629490949896193,16.853335790880557,-29.706671581761114,-28.615762490852024,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.189752183987722,0.0,,,0.07490090688365725,15.238484223959265,-26.47696844791853,-25.38605935700944,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.214084221977893,0.0,,,0.07158748146373621,15.911730270675479,-27.823460541350958,-26.732551450441868,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2415172362677627,0.0,,,0.08044208075317487,14.49035959147375,-24.9807191829475,-23.88981009203841,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.242951472145672,0.0,,,0.08518673601358485,13.750130923704152,-23.500261847408304,-22.409352756499214,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.21127149840409,0.0,,,0.07215130725333685,15.659914181599033,-27.319828363198067,-26.228919272288977,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22608963710823,0.0,,,0.04464231308407732,20.631293451588597,-37.262586903177194,-36.1716778122681,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1779499737785595,0.0,,,0.09454510549893247,12.3178210057642,-20.6356420115284,-19.54473292061931,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1829886223939905,0.0,,,0.06820271613958381,16.25872712302269,-28.517454246045382,-27.426545155136292,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219266966021653,0.0,,,0.0721102661408515,15.80641891684224,-27.61283783368448,-26.52192874277539,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.237020751909802,0.0,,,0.07689583405988133,15.011574408141819,-26.023148816283637,-24.932239725374547,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2062141309495322,0.0,,,0.08289043722537634,14.101350726901138,-24.202701453802277,-23.111792362893187,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.184645294391485,0.0,,,0.07398027811498048,15.364133145325633,-26.728266290651266,-25.637357199742176,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2035312902462394,0.0,,,0.08339624915744723,13.950626312190337,-23.901252624380675,-22.810343533471585,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2099833489890326,0.0,,,0.07147776152364586,15.835208973863285,-27.67041794772657,-26.57950885681748,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2369440142419506,0.0,,,0.07609032786037598,15.14677676824334,-26.29355353648668,-25.20264444557759,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2056613121656103,0.0,,,0.050704253809026184,19.494646226674853,-34.989292453349705,-33.89838336244061,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2137327189452116,0.0,,,0.08597546525622576,13.685052961790806,-23.37010592358161,-22.279196832672522,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.208697398105741,0.0,,,0.06270059262980167,17.267189171723764,-30.53437834344753,-29.44346925253844,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.178270943283684,0.0,,,0.06823818021438721,16.41127154592359,-28.82254309184718,-27.73163400093809,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.231377032978113,0.0,,,0.07091532601186183,15.978258049427215,-27.95651609885443,-26.86560700794534,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.264253639744676,0.0,,,0.07251949865702034,15.657687185907577,-27.315374371815153,-26.224465280906063,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2260355306799102,0.0,,,0.07816292828197763,14.75211169192338,-25.50422338384676,-24.41331429293767,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1999163216963438,0.0,,,0.07128456956132821,15.843591737285506,-27.68718347457101,-26.59627438366192,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2556687885140105,0.0,,,0.0733209689881111,15.52630746030136,-27.05261492060272,-25.96170582969363,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.208983611089906,0.0,,,0.07298909385217182,15.549438317254745,-27.09887663450949,-26.0079675436004,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.190767252753941,0.0,,,0.06045031546847018,17.7770621282964,-31.5541242565928,-30.46321516568371,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1856599945924,0.0,,,0.09495871130865045,12.364217006205749,-20.728434012411498,-19.637524921502408,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2002997786352814,0.0,,,0.091320572507469,12.897241931775316,-21.79448386355063,-20.70357477264154,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1960039952838075,0.0,,,0.07991335883879448,14.460104753293798,-24.920209506587597,-23.829300415678507,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1977164044928883,0.0,,,0.08620721582871992,13.600597847908826,-23.201195695817653,-22.110286604908563,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.223934080978159,0.0,,,0.07004495882073158,16.14543448928088,-28.29086897856176,-27.19995988765267,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.198340819795269,0.0,,,0.08696546942588648,13.450968233382092,-22.901936466764184,-21.811027375855094,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.221256420521673,0.0,,,0.08040453662919937,14.547671547207305,-25.09534309441461,-24.00443400350552,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2436604435660477,0.0,,,0.07127817281841592,15.88719528671636,-27.77439057343272,-26.68348148252363,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2038177344481067,0.0,,,0.08882582037746413,13.242994395121944,-22.485988790243887,-21.395079699334797,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.194882580426574,0.0,,,0.07861435707721118,14.681509223777336,-25.363018447554673,-24.272109356645583,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2075847315842303,0.0,,,0.06535630815571376,16.967319043008253,-29.934638086016506,-28.843728995107416,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2228079963447813,0.0,,,0.07257296965331207,15.742847744630009,-27.485695489260017,-26.394786398350927,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1963067233801907,0.0,,,0.08496507194760258,13.751768485823858,-23.503536971647716,-22.412627880738626,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1724631736442337,0.0,,,0.05824356351920437,17.84519494900222,-31.69038989800444,-30.59948080709535,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2169065216401918,0.0,,,0.09513991240006581,12.349671447896425,-20.69934289579285,-19.60843380488376,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.238558873228004,0.0,,,0.08594481587191574,13.642585627670744,-23.28517125534149,-22.1942621644324,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.210986704789327,0.0,,,0.0822443865974443,14.130363942948085,-24.26072788589617,-23.16981879498708,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1696776363988564,0.0,,,0.09128413015511616,12.856891171337127,-21.713782342674254,-20.622873251765164,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.19899481804135,0.0,,,0.057772609927719105,18.21313891082116,-32.42627782164232,-31.335368730733233,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202670875761212,0.0,,,0.06650428727786639,16.67614442664445,-29.352288853288897,-28.261379762379807,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1976470030525257,0.0,,,0.05764881322158788,18.323653536372802,-32.647307072745605,-31.556397981836515,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.199353494845745,0.0,,,0.06749926943919986,16.464284920458848,-28.928569840917696,-27.837660750008606,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.233948894383449,0.0,,,0.056231178549491743,18.491522835992843,-32.983045671985685,-31.892136581076596,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2617944380278847,0.0,,,0.061639834818796646,17.657495443850156,-31.31499088770031,-30.22408179679122,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.215899226373458,0.0,,,0.06441782313984362,16.925813767907425,-29.85162753581485,-28.76071844490576,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2451747683484644,0.0,,,0.06164463131482929,17.538794893666132,-31.077589787332265,-29.986680696423175,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2034314147049843,0.0,,,0.10304530324451364,11.329198464374905,-18.65839692874981,-17.56748783784072,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.20933061820207,0.0,,,0.08173800861304244,14.319509563327625,-24.63901912665525,-23.54811003574616,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.21414821214529,0.0,,,0.06573727787746757,16.88154583545992,-29.76309167091984,-28.67218258001075,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.212042164347183,0.0,,,0.07534915410351499,15.195729145675124,-26.391458291350247,-25.300549200441157,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1769901274829344,0.0,,,0.08806318196166259,13.356691169095527,-22.713382338191053,-21.622473247281963,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.207803359167721,0.0,,,0.07657549964881025,15.011627138648839,-26.023254277297678,-24.932345186388588,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2150969268617557,0.0,,,0.09094342288438122,12.974229695088642,-21.948459390177284,-20.857550299268194,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2117990713871847,0.0,,,0.0507982420918034,19.49852896239792,-34.99705792479584,-33.906148833886746,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1965202952666503,0.0,,,0.06663096164162968,16.746402189850127,-29.492804379700253,-28.401895288791163,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2442825115294487,0.0,,,0.0599789488464061,17.7729120566819,-31.5458241133638,-30.45491502245471,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1930637409936726,0.0,,,0.08623543315614329,13.611323887031602,-23.222647774063205,-22.131738683154115,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.233118645817072,0.0,,,0.06863289736006967,16.22281485027239,-28.445629700544778,-27.354720609635688,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2544708239767144,0.0,,,0.06968576705033903,16.169351915619927,-28.338703831239854,-27.247794740330765,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1900010715109164,0.0,,,0.08048713952169942,14.527344884301229,-25.054689768602458,-23.963780677693368,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2367903037783092,0.0,,,0.06240120520256116,17.334188418243997,-30.668376836487994,-29.577467745578904,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2450340685113264,0.0,,,0.05095762924094335,19.668659223523715,-35.33731844704743,-34.24640935613834,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2543404032286185,0.0,,,0.05755204884392139,18.19905511648323,-32.39811023296646,-31.30720114205737,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.22295067210901,0.0,,,0.08588377624212509,13.613313090258263,-23.226626180516526,-22.135717089607436,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.202692288957985,0.0,,,0.06855507540305332,16.34487279094164,-28.68974558188328,-27.59883649097419,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.194571056431007,0.0,,,0.06586179710256151,16.824067116372056,-29.648134232744113,-28.557225141835023,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.167989821599596,0.0,,,0.06713588806320585,16.581483231156234,-29.16296646231247,-28.07205737140338,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.219796728062616,0.0,,,0.09048518562287956,12.96542203217238,-21.93084406434476,-20.83993497343567,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.229791157310396,0.0,,,0.08408620714433536,13.956022682544036,-23.912045365088073,-22.821136274178983,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2372951425291023,0.0,,,0.06137983937868206,17.55638554537633,-31.11277109075266,-30.02186199984357,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.18831685454334,0.0,,,0.08388499365213661,13.848009415992378,-23.696018831984755,-22.605109741075665,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.205912285765453,0.0,,,0.0852304143754015,13.720945396696761,-23.441890793393522,-22.350981702484432,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.1856394852493444,0.0,,,0.06937456339998668,16.17438517850753,-28.348770357015063,-27.257861266105973,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.17191680971387,0.0,,,0.06602677109306108,16.677340598515322,-29.354681197030644,-28.263772106121554,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.193763952572602,0.0,,,0.08683214432063291,13.512905649988129,-23.025811299976258,-21.934902209067168,True,sigma_color_stat_mag,True,False
constant,14,2,0.567460681637547,-3.2118096903648587,0.0,,,0.076879377170077,14.888376023251315,-25.77675204650263,-24.68584295559354,True,sigma_color_stat_mag,True,False
