galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4486,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.2192037400789657,0.028099773128979193,0.0012514876227375533,0.028127628253551105,-0.10355562959810743,1.0,0.0023496992966127,1.216854040782353,27.786662997819256,0.025096834398662577,44.968336280905156,1038.817189006273,18.59506987496368,0.007955266349929076,k-window MAD,0.025096834398662577,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.2132048322544047,0.0270962790424649,0.000888068999190578,0.02711082817795218,-0.10247092393315421,1.0,0.0023496992966127,1.210855132957792,27.79202875146146,0.024309437927456518,41.15884083502488,910.0659269419759,18.738162465842912,0.007955266349929076,k-window MAD,0.024309437927456518,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,no_winsor,0.01,0.01,0.25,5,1.164165515535784,0.03203268607114959,0.0030890152832811816,0.03218128326144198,-0.0956400596654181,1.0,2.0554918226577445e-05,1.1641449606175573,27.834741563034452,0.030013774516525073,201.1485920497251,5033.214801243127,18.25459748709592,0.009282608940986398,k-window MAD,0.030013774516525073,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,no_winsor,0.03,0.03,0.25,5,1.1571464054318772,0.029159050631976467,0.003070686293319367,0.029320289017507085,-0.09440429091680806,1.0,2.0554918226577445e-05,1.1571258505136506,27.841307729425566,0.027511354366639016,164.97660347692437,3799.0073345147152,18.347131736652898,0.009282608940986398,k-window MAD,0.027511354366639016,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,no_winsor,0.04,0.04,0.25,5,1.150492896718312,0.02760300965036765,0.0029710555734643145,0.027762444290424123,-0.09323894695754059,1.0,2.0554918226577445e-05,1.1504723418000853,27.847568763380096,0.02620027427302716,145.58035583678253,3207.339256980644,18.477508758062793,0.009282608940986398,k-window MAD,0.02620027427302716,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,raw_global_3p5,0.01,0.01,0.25,5,1.1596289974311698,0.031993567050006215,0.0030827376800560803,0.032141742395011524,-0.09538689345643765,1.0,2.0554918226577445e-05,1.1596084425129431,27.838980797886528,0.03009416982740169,202.39244084176246,5064.311021044062,18.267710256483014,0.009287106551461814,k-window MAD,0.03009416982740169,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,raw_global_3p5,0.03,0.03,0.25,5,1.152647091456016,0.029150690470567325,0.003064523303845824,0.029311329857081524,-0.09415780004416892,1.0,2.0554918226577445e-05,1.1526265365377895,27.845537684364864,0.027610306570794413,166.31387924644156,3829.7646772136104,18.359968659317467,0.009287106551461814,k-window MAD,0.027610306570794413,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,raw_global_3p5,0.04,0.04,0.25,5,1.1460162519652284,0.027605851885736315,0.0029656471118462186,0.027764691986932127,-0.09299653345000446,1.0,2.0554918226577445e-05,1.1459956970470018,27.8518017519161,0.02630475086586103,146.87358248287146,3235.7902431946004,18.490171693092993,0.009287106551461814,k-window MAD,0.02630475086586103,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.1633635180784763,0.032038066142474196,0.003089140259947042,0.03218665048890886,-0.09563948309030906,1.0,2.0554918226577445e-05,1.1633429631602497,27.83548980125394,0.030039474903232367,201.59537872709498,5044.384468177374,18.261653736361882,0.00928073003602272,k-window MAD,0.030039474903232367,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.1563500268697289,0.02916918768978486,0.003070824239571011,0.029330384791070054,-0.0944048078124791,1.0,2.0554918226577445e-05,1.1563294719515023,27.842055232144443,0.027539781212536262,165.40470020963744,3808.8535593671154,18.354102504494506,0.00928073003602272,k-window MAD,0.027539781212536262,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.1497024392996122,0.027617235241823385,0.002971357897593444,0.027776620567624897,-0.093240593611366,1.0,2.0554918226577445e-05,1.1496818843813856,27.848314998794937,0.026231675914704825,146.00834668735124,3216.7550556931556,18.484451622178636,0.00928073003602272,k-window MAD,0.026231675914704825,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.1638052681511308,0.032038410615265626,0.003089333608928818,0.032187011928720914,-0.09564323716326399,1.0,2.0554918226577445e-05,1.1637847132329042,27.835077598642144,0.030028409702096113,201.3933803090822,5039.334507727055,18.258194567958533,0.009281352037848103,k-window MAD,0.030028409702096113,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.1567884529833297,0.029166939109969953,0.003071008743850836,0.02932816788941142,-0.0944079222751969,1.0,2.0554918226577445e-05,1.156767898065103,27.84164364972122,0.02752726259954241,165.20888504541585,3804.3498105900194,18.350682880360278,0.009281352037848103,k-window MAD,0.02752726259954241,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4486,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.150137900546778,0.027613407048562216,0.0029714462861174682,0.027772823800630477,-0.09324314027770186,1.0,2.0554918226577445e-05,1.1501173456285514,27.847903835906198,0.02621815975850127,145.8173532047811,3212.553199076613,18.481054964091204,0.009281352037848103,k-window MAD,0.02621815975850127,"max(fit covariance + PSF MAD, k-window MAD)"
