galaxy,ring,branch,k,Pk,Pk_error,Pk_count,E_median,E_mad
NGC 4486,inner,no_winsor,0.004475359374598403,152.10989105699394,43.27541420387624,437,0.9199039718036256,0.0061921429783776535
NGC 4486,inner,no_winsor,0.013426078123795208,3.8062489472368743,0.1169442428653713,1296,0.8378186887595296,0.0038617376139502427
NGC 4486,inner,no_winsor,0.022376796872992013,1.4749445021972687,0.035857867356379705,2144,0.7589218571755152,0.003664588969964789
NGC 4486,inner,no_winsor,0.031327515622188815,1.002528516376674,0.01843256255646985,3000,0.695665174537967,0.005445830916883776
NGC 4486,inner,no_winsor,0.04027823437138563,0.8391403216253881,0.013567444813213808,3888,0.6465606510009644,0.004258521788466234
NGC 4486,inner,no_winsor,0.049228953120582425,0.7599961975352992,0.010518184259358025,4760,0.6013772231390736,0.003743298825522263
NGC 4486,inner,no_winsor,0.05817967186977923,0.6754028706236668,0.009064081189484091,5556,0.5672045175712654,0.003966711549096389
NGC 4486,inner,no_winsor,0.06713039061897604,0.61465727541626,0.00769053483036813,6500,0.5366578290015475,0.0007875646069106433
NGC 4486,inner,no_winsor,0.07608110936817285,0.5689505399780773,0.006671466653851437,7304,0.5031242334862165,0.0010488526793100915
NGC 4486,inner,no_winsor,0.08503182811736965,0.511457934828168,0.005582499513569043,8184,0.472629079675635,0.001056979556174994
NGC 4486,inner,no_winsor,0.09398254686656646,0.45837800663128786,0.004847059503112833,9016,0.4430708812499165,0.0027440538414235044
NGC 4486,inner,no_winsor,0.10293326561576326,0.4189954946813736,0.004216916121571761,9952,0.415089628551146,0.0015128049948046516
NGC 4486,inner,no_winsor,0.11188398436496007,0.3745582051774165,0.00362003716493489,10752,0.3882320884862186,0.0012517731723624588
NGC 4486,inner,no_winsor,0.12083470311415687,0.33455816716310777,0.0030952101951737827,11588,0.3632586798985681,0.0016055049683359975
NGC 4486,inner,no_winsor,0.12978542186335368,0.30618641459451684,0.002738511382884523,12524,0.3412071457455077,0.001183509055252535
NGC 4486,inner,no_winsor,0.13873614061255046,0.2908132734505371,0.0025643207340207237,13344,0.3192489507411009,0.0007494911353245571
NGC 4486,inner,no_winsor,0.1476868593617473,0.2601145303821762,0.0021905646131056365,14208,0.3002560837277114,0.001784857786742543
NGC 4486,inner,no_winsor,0.1566375781109441,0.23321359278452977,0.0019056808456396454,15040,0.2809294339438586,0.001168879238502229
NGC 4486,inner,no_winsor,0.1655882968601409,0.20621325817511227,0.001637020269832773,16000,0.2622291438002749,0.0020047670442229887
NGC 4486,inner,no_winsor,0.1745390156093377,0.18487533497482486,0.0014447879345839516,16776,0.2438449918245171,0.0005821443511254403
NGC 4486,inner,no_winsor,0.1834897343585345,0.16983321119112751,0.0012765132664792898,17612,0.2273599534621203,0.0017493185340778053
NGC 4486,inner,no_winsor,0.1924404531077313,0.14761617259888743,0.0010741876948389326,18532,0.2129003346606632,0.002073556376181632
NGC 4486,inner,no_winsor,0.20139117185692812,0.13314838762279876,0.0009570038926622357,19408,0.1978633318014307,0.0010026521822705044
NGC 4486,inner,no_winsor,0.2103418906061249,0.11813869626172657,0.0008430240447264884,20204,0.1840699806700692,0.0005369456838248664
NGC 4486,inner,no_winsor,0.21929260935532174,0.10423946930599005,0.0007190952860136236,21104,0.1719269961871967,0.0014454748066402832
NGC 4486,inner,no_winsor,0.22824332810451853,0.09344564552908972,0.0006360412598983042,21988,0.1604897954999443,0.0004968879167371901
NGC 4486,inner,no_winsor,0.23719404685371534,0.0840103266518556,0.0005490291106095152,22816,0.1500482096161186,0.0003815584477027158
NGC 4486,inner,no_winsor,0.24614476560291212,0.07336469089005333,0.00047039306978174017,23620,0.1409505520632166,0.0010208834215559065
NGC 4486,inner,no_winsor,0.25509548435210894,0.06848205229662324,0.00044067547061817054,24612,0.1334818537129405,0.0003538270491374798
NGC 4486,inner,no_winsor,0.2640462031013058,0.06016321579953496,0.00038041063697467025,25400,0.1265980440545449,0.00038731663798300986
NGC 4486,inner,no_winsor,0.27299692185050256,0.05451223268062233,0.0003378527275926369,26260,0.1204196559971202,0.000384074897372101
NGC 4486,inner,no_winsor,0.28194764059969935,0.049586067417507707,0.0003047890983677442,27104,0.1146604240238553,0.0006406556117354623
NGC 4486,inner,no_winsor,0.2908983593488962,0.04282986995697388,0.00025578972215906885,27972,0.1093277819463105,0.0005962873785105737
NGC 4486,inner,no_winsor,0.29984907809809297,0.039648030617699906,0.0002350154321496223,28848,0.1046984671540005,0.00022929079168365987
NGC 4486,inner,no_winsor,0.30879979684728975,0.034703149249696225,0.00020037591656147464,29756,0.0994950667363955,0.0007944612166773552
NGC 4486,inner,no_winsor,0.3177505155964866,0.030717241140752433,0.00017634748769811405,30580,0.0946810711544338,0.0005644317115973934
NGC 4486,inner,no_winsor,0.32670123434568343,0.027707028402533595,0.0001585656326404512,31400,0.089829427822519,0.0002760677483412736
NGC 4486,inner,no_winsor,0.33565195309488016,0.024535023100392274,0.00013820201879351089,32284,0.0847975878312936,0.00031983663739337695
NGC 4486,inner,no_winsor,0.344602671844077,0.021150229526062336,0.00011814193795401057,33152,0.0794665068320869,0.00041987969884506424
NGC 4486,inner,no_winsor,0.35355339059327384,0.01813346740620118,0.00010044324953701577,34084,0.074043234394232,0.00037910201516713526
NGC 4486,inner,no_winsor,0.36250410934247057,0.015621561392983024,8.51114556370977e-05,34776,0.0686039578984547,0.0004222408529001856
NGC 4486,inner,no_winsor,0.3714548280916674,0.013442835861251315,7.279809272366981e-05,35804,0.063327058247665,0.00038045034974228126
NGC 4486,inner,no_winsor,0.38040554684086425,0.011656352276489002,6.268643837818961e-05,36560,0.0580935786333141,0.0003508805740570097
NGC 4486,inner,no_winsor,0.389356265590061,0.009377530207408481,4.937076001747257e-05,37508,0.0530298446819988,0.0004650971684711207
NGC 4486,inner,no_winsor,0.3983069843392578,0.007937168281828375,4.093560036532639e-05,38284,0.0482623027737143,0.0005234438712811663
NGC 4486,inner,no_winsor,0.40725770308845466,0.006714353011504268,3.488080787862293e-05,39264,0.0436715240260972,0.0003545292869336844
NGC 4486,inner,no_winsor,0.41620842183765144,0.00558189557370903,2.8610799271091046e-05,40060,0.039519673841315,0.00043745462511253264
NGC 4486,inner,no_winsor,0.4251591405868482,0.004646579012712373,2.3332158254282674e-05,40804,0.0355733167910936,0.0004133643061389858
NGC 4486,inner,no_winsor,0.43410985933604507,0.003766093651633324,1.890011490019746e-05,41848,0.0320033337501999,0.0002766676957310893
NGC 4486,inner,no_winsor,0.44306057808524185,0.0031968855152128316,1.5975109669512843e-05,42600,0.0288848271587148,0.0002277919963658613
NGC 4486,inner,no_winsor,0.45201129683443864,0.0025871994397285722,1.2819664352409742e-05,43508,0.0260733798388984,0.00022388557091572634
NGC 4486,inner,no_winsor,0.4609620155836355,0.0021470401397399724,1.054417805666345e-05,44324,0.023824069375376,0.00017222618680921056
NGC 4486,inner,no_winsor,0.4699127343328323,0.0017904713944281927,8.613546826565854e-06,45296,0.0216680199042584,0.0002664192050016282
NGC 4486,inner,no_winsor,0.47886345308202904,0.0015678119268997892,7.494394835956692e-06,46052,0.0199588709223405,0.00024148303043320144
NGC 4486,inner,no_winsor,0.4878141718312259,0.0013796692985356932,6.655206955005039e-06,46836,0.0183930541685088,0.0002049041732271463
NGC 4486,inner,no_winsor,0.49676489058042267,0.0012847792496568445,8.363433384798524e-06,47378,0.0170482526959121,0.0002466656801839754
NGC 4486,inner,no_winsor,0.5057156093296195,0.0010306042442967552,5.3328572814639985e-06,39720,0.0127191845830616,0.00024039116058835374
NGC 4486,inner,no_winsor,0.5146663280788163,0.0008589652143440716,4.632661234570142e-06,34500,0.0097050678571714,0.00010080795851164027
NGC 4486,inner,no_winsor,0.5236170468280131,0.000763431157804365,4.344429354556975e-06,30984,0.0075725522911174,7.948744922021466e-05
NGC 4486,inner,no_winsor,0.5325677655772099,0.0007061111342735141,4.255864437719255e-06,28352,0.0059006946416114,6.405244857383331e-05
NGC 4486,inner,no_winsor,0.5415184843264067,0.000669572005726596,4.2438264730531375e-06,25896,0.0045910361185668,1.7397855144978862e-05
NGC 4486,inner,no_winsor,0.5504692030756035,0.0005994275790367513,3.858042635664576e-06,23988,0.0035320520998317,2.091921901013075e-05
NGC 4486,inner,no_winsor,0.5594199218248004,0.0005752615892514416,3.922241363175987e-06,21908,0.002702757202228,2.5030890187289468e-05
NGC 4486,inner,no_winsor,0.5683706405739971,0.0005841799114254924,4.175013998987941e-06,20184,0.00203175642093,1.8453903839777996e-05
NGC 4486,inner,no_winsor,0.577321359323194,0.0005747082619793364,4.225203548197659e-06,18540,0.0014935928192881,1.7231476648426046e-05
NGC 4486,inner,no_winsor,0.5862720780723907,0.0005671147119442573,4.510618306268915e-06,16912,0.001073196745901,1.5396790624913513e-05
NGC 4486,inner,no_winsor,0.5952227968215875,0.0005585634466997108,4.495317073349543e-06,15512,0.0007694257926419,1.5945325493185306e-05
NGC 4486,inner,no_winsor,0.6041735155707844,0.0005430370560056786,4.561078669549099e-06,13976,0.0005564703827375,1.0664791357678524e-05
NGC 4486,inner,no_winsor,0.6131242343199812,0.0005488897427500152,4.915000256947991e-06,12688,0.0004180920155966,7.510698927485839e-06
