schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose,region_id
sbf-table-2,sbf-3.1,NGC 4476,7763,024,F150W,F115W,03_sersic:parameters,bounded_sersic_gap_fill_v1,default,sersic_gap_fill_parameters,sersic_gap_fill_parameters,mixed_or_not_applicable,2.742513699724216,372.1573319623568,3.0756583679409806,1075.0229689049684,3060.983900291528,0.24549069882689123,0.17168224520722103,2000.0,global NaN/WHT gap fill for isophote solver only,
