galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4636,inner,no_winsor,0.01,0.01,0.25,5,1.1928576991531066,0.028415087268752526,0.002832169575812225,0.028555881513218574,-0.10268424232833959,1.0,6.31478231329878e-05,1.1927945513299736,27.80829175937184,0.025992870593779062,48.31980106915203,1212.4950267288007,18.1630792396785,0.007172398696759668,k-window MAD,0.025992870593779062,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,no_winsor,0.03,0.03,0.25,5,1.1858813789703133,0.027327184678384825,0.0028086488866043723,0.02747113996569444,-0.1014422055783722,1.0,6.31478231329878e-05,1.1858182311471803,27.814660568261715,0.025152599667723007,43.86938908663963,1013.541403538166,18.330059453104102,0.007172398696759668,k-window MAD,0.025152599667723007,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,no_winsor,0.04,0.04,0.25,5,1.180609480397507,0.027022745640700153,0.002651890323095263,0.02715255612732815,-0.10049271166514281,1.0,6.31478231329878e-05,1.180546332574374,27.81949828490596,0.024971923952260548,42.07350749019016,930.188593355612,18.505660541508032,0.007172398696759668,k-window MAD,0.024971923952260548,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.01,0.01,0.25,5,1.0807497243867392,0.025713547736369594,0.002575358068313446,0.025842194302546855,-0.09296651151604905,1.0,6.31478231329878e-05,1.0806865765636062,27.91545648327213,0.025962944828914484,48.022477326341686,1205.0619331585422,18.17213517639034,0.0072367606668405655,k-window MAD,0.025962944828914484,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.03,0.03,0.25,5,1.0743954365853434,0.024664407525847046,0.002553562942196534,0.02479624331024399,-0.09183505287313891,1.0,6.31478231329878e-05,1.0743322887622104,27.92185930454356,0.025059452634474753,43.37822629683862,1002.2446593727427,18.337842918134548,0.0072367606668405655,k-window MAD,0.025059452634474753,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,raw_global_3p5,0.04,0.04,0.25,5,1.0695764173168332,0.02435052866643248,0.0024129590467509413,0.02446978989889466,-0.09096736209350437,1.0,6.31478231329878e-05,1.0695132694937002,27.926740432741887,0.024840960438603694,41.47544407113151,917.0311981363219,18.51214017358116,0.0072367606668405655,k-window MAD,0.024840960438603694,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.01,0.01,0.25,5,1.1746882396111524,0.027880405832331024,0.0027990302300097154,0.02802055673258449,-0.10103513593569087,1.0,6.31478231329878e-05,1.1746250917880194,27.82495769136608,0.025900121779057365,47.91317805094721,1202.3294512736802,18.160141110414937,0.007208828471891151,k-window MAD,0.025900121779057365,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.03,0.03,0.25,5,1.1678201420974055,0.026784471449091955,0.00277574094245859,0.026927915786166275,-0.09981237897360365,1.0,6.31478231329878e-05,1.1677569942742725,27.831324682936405,0.02503655574838874,43.40778822444818,1002.9245837077627,18.327092613714637,0.007208828471891151,k-window MAD,0.02503655574838874,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_full_3p5,0.04,0.04,0.25,5,1.1626022299988457,0.02645510969243341,0.002622453775055819,0.0265847718184864,-0.09887286162661657,1.0,6.31478231329878e-05,1.1625390821757127,27.836186971127347,0.024828454975074656,41.53751614144585,918.3967836832372,18.50178609876987,0.007208828471891151,k-window MAD,0.024828454975074656,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.01,0.01,0.25,5,1.1773745733551575,0.027935063940630667,0.0028051174876303382,0.028075549531336574,-0.10125072231297394,1.0,6.31478231329878e-05,1.1773114255320245,27.822477478953218,0.025891739376331296,47.88063475530083,1201.5158688825209,18.15830211300003,0.007204340266270322,k-window MAD,0.025891739376331296,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.1704904277660333,0.026836861838638655,0.002781816434487456,0.026980653365353557,-0.10002510573929443,1.0,6.31478231329878e-05,1.1704272799429003,27.828844786788036,0.025028357326243054,43.37781413788963,1002.235179716916,18.325258316862698,0.007204340266270322,k-window MAD,0.025028357326243054,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.1652638327880462,0.026508236149372595,0.0026280767691200507,0.02663819384371419,-0.09908399647580508,1.0,6.31478231329878e-05,1.1652006849649132,27.83370404772576,0.024821519467572675,41.51279933235598,917.8530138832601,18.50001198110761,0.007204340266270322,k-window MAD,0.024821519467572675,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.01,0.01,0.25,5,1.063916143306775,0.019560339887857856,0.003421209486981636,0.019857280047436917,-0.08487965750224738,1.0,0.0008038732698212,1.0631122700369537,27.93325804926468,0.020279859882318983,87.32116495599581,2187.5291238998952,17.68997626742479,0.005668349524912221,k-window MAD,0.020279859882318983,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.03,0.03,0.25,5,1.0584006119110638,0.018264705540074897,0.003538434323972643,0.018604300199972865,-0.08388476381131009,1.0,0.0008038732698212,1.0575967386412426,27.938905618641247,0.019099304634061908,74.75215831872129,1723.845095876044,17.852447369015675,0.005668349524912221,k-window MAD,0.019099304634061908,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,no_winsor,0.04,0.04,0.25,5,1.054683000575118,0.01797125293007107,0.0037541740128103672,0.018359187193202446,-0.08324134649835428,1.0,0.0008038732698212,1.0538791273052968,27.942728868017284,0.018914156006258245,70.95275770915997,1565.532098172948,18.027132880264578,0.005668349524912221,k-window MAD,0.018914156006258245,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.01,0.01,0.25,5,1.0581071239494289,0.019610715867324217,0.003418208359544875,0.019906389055230088,-0.08476102471982395,1.0,0.0008038732698212,1.0573032506796076,27.939206957247578,0.020441710823618425,89.00466941576897,2229.616735394224,17.724893841501963,0.005676842451212635,k-window MAD,0.020441710823618425,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0526122470891948,0.018336552728627033,0.0035339290953930627,0.01867398781248893,-0.08377038560998486,1.0,0.0008038732698212,1.0518083738193735,27.944864315707754,0.019276348391872672,76.40649732477036,1761.8948930151726,17.88693232965952,0.005676842451212635,k-window MAD,0.019276348391872672,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0489094528509526,0.018052168795827293,0.0037474951559826734,0.018437042012675302,-0.08312967354303173,1.0,0.0008038732698212,1.0481055795811314,27.9486932934841,0.019098995761293664,72.61085092426359,1602.0101489052277,18.06128053585337,0.005676842451212635,k-window MAD,0.019098995761293664,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0606328212770073,0.01961619628182975,0.003421865056038846,0.01991241615246656,-0.08493048309738706,1.0,0.0008038732698212,1.059828948007186,27.936616431881767,0.02039917024496761,88.60581580916771,2219.6453952291927,17.720483967470784,0.005682196421352867,k-window MAD,0.02039917024496761,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4636,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0551287184690268,0.01833303216625684,0.0035382974885610177,0.018671358213225013,-0.08393811867711319,1.0,0.0008038732698212,1.0543248451992056,27.942269773861263,0.01922763149935654,75.99083332986079,1752.3346211322526,17.882663419430017,0.005682196421352867,k-window MAD,0.01922763149935654,"max(fit covariance + PSF MAD, k-window MAD)"
