amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.37545947562073917,250.0,4.0,1078.5615732024075,3059.535604508007,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
