program,target,obsid,download_enabled,availability_status,science_role,priority,public_release_date,signal_filter,color_filter,signal_product,color_product,signal_product_uri,color_product_uri,signal_exposure_time_s,color_exposure_time_s,signal_content_length_bytes,color_content_length_bytes,morphology,redshift,external_distance_modulus,distance_method,hst_overlap,dust_flag,spiral_flag,resolved_flag,field_contamination_flag,calibration_family,notes
7763,NGC 4486,o077_t077,false,public_incomplete_filter_pair,manual_incomplete,3,2026-06-24,F150W,F115W,,jw07763-o077_t077_nircam_clear-f115w_i2d.fits,,mast:JWST/product/jw07763-o077_t077_nircam_clear-f115w_i2d.fits,,,,1216143360,,,,,,,,,,F115W-F150W,GO-7763 is public but the required NIRCam F150W signal product is absent from the current target-level archive; available=NIRCAM:F115W;NIRCAM:F277W;NIRISS:F115W; disabled for automatic download.
7763,NGC4486A,o034_t034,true,public,virgo_sbf_sample,2,2026-06-18,F150W,F115W,jw07763-o034_t034_nircam_clear-f150w_i2d.fits,jw07763-o034_t034_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o034_t034_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o034_t034_nircam_clear-f115w_i2d.fits,,,1216258560,1216261440,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC4486B,o044_t044,true,public,virgo_sbf_sample,2,2026-06-19,F150W,F115W,jw07763-o044_t044_nircam_clear-f150w_i2d.fits,jw07763-o044_t044_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o044_t044_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o044_t044_nircam_clear-f115w_i2d.fits,,,1216258560,1216140480,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4497,o035_t035,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o035_t035_nircam_clear-f150w_i2d.fits,jw07763-o035_t035_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o035_t035_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o035_t035_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4503,o015_t015,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o015_t015_nircam_clear-f150w_i2d.fits,jw07763-o015_t015_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o015_t015_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o015_t015_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4506,o040_t040,true,public,virgo_sbf_sample,2,2026-06-19,F150W,F115W,jw07763-o040_t040_nircam_clear-f150w_i2d.fits,jw07763-o040_t040_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o040_t040_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o040_t040_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4528,o028_t028,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o028_t028_nircam_clear-f150w_i2d.fits,jw07763-o028_t028_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o028_t028_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o028_t028_nircam_clear-f115w_i2d.fits,,,1216258560,1216258560,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4531,o018_t018,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o018_t018_nircam_clear-f150w_i2d.fits,jw07763-o018_t018_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o018_t018_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o018_t018_nircam_clear-f115w_i2d.fits,,,1216258560,1216258560,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4548,o003_t003,true,public,virgo_sbf_sample,2,2026-05-16,F150W,F115W,jw07763-o003_t003_nircam_clear-f150w_i2d.fits,jw07763-o003_t003_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o003_t003_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o003_t003_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4550,o026_t026,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o026_t026_nircam_clear-f150w_i2d.fits,jw07763-o026_t026_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o026_t026_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o026_t026_nircam_clear-f115w_i2d.fits,,,1215855360,1215976320,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4551,o029_t029,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o029_t029_nircam_clear-f150w_i2d.fits,jw07763-o029_t029_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o029_t029_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o029_t029_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4552,o080_t080,false,public_incomplete_filter_pair,manual_incomplete,3,2026-06-27,F150W,F115W,,jw07763-o080_t080_nircam_clear-f115w_i2d.fits,,mast:JWST/product/jw07763-o080_t080_nircam_clear-f115w_i2d.fits,,,,1216264320,,,,,,,,,,F115W-F150W,GO-7763 is public but the required NIRCam F150W signal product is absent from the current target-level archive; available=NIRCAM:F115W;NIRCAM:F277W;NIRISS:F115W; disabled for automatic download.
7763,NGC 4564,o016_t016,true,public,virgo_sbf_sample,2,2026-06-30,F150W,F115W,jw07763-o016_t016_nircam_clear-f150w_i2d.fits,jw07763-o016_t016_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o016_t016_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o016_t016_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4569,o002_t002,true,public,virgo_sbf_sample,2,2026-05-14,F150W,F115W,jw07763-o002_t002_nircam_clear-f150w_i2d.fits,jw07763-o002_t002_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o002_t002_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o002_t002_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4571,o010_t010,true,public,virgo_sbf_sample,2,2026-06-23,F150W,F115W,jw07763-o010_t010_nircam_clear-f150w_i2d.fits,jw07763-o010_t010_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o010_t010_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o010_t010_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4579,o001_t001,true,public,virgo_sbf_sample,2,2026-05-14,F150W,F115W,jw07763-o001_t001_nircam_clear-f150w_i2d.fits,jw07763-o001_t001_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o001_t001_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o001_t001_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,NGC 4606,o030_t030,true,public,virgo_sbf_sample,2,2026-06-29,F150W,F115W,jw07763-o030_t030_nircam_clear-f150w_i2d.fits,jw07763-o030_t030_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o030_t030_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o030_t030_nircam_clear-f115w_i2d.fits,,,1216137600,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 040707,o071_t071,true,public,virgo_sbf_sample,2,2026-06-22,F150W,F115W,jw07763-o071_t071_nircam_clear-f150w_i2d.fits,jw07763-o071_t071_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o071_t071_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o071_t071_nircam_clear-f115w_i2d.fits,,,1216137600,1216140480,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 040723,o074_t074,true,public,virgo_sbf_sample,2,2026-06-24,F150W,F115W,jw07763-o074_t074_nircam_clear-f150w_i2d.fits,jw07763-o074_t074_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o074_t074_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o074_t074_nircam_clear-f115w_i2d.fits,,,1216258560,1216140480,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 041156,o063_t063,true,public,virgo_sbf_sample,2,2026-06-22,F150W,F115W,jw07763-o063_t063_nircam_clear-f150w_i2d.fits,jw07763-o063_t063_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o063_t063_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o063_t063_nircam_clear-f115w_i2d.fits,,,1216258560,1216140480,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 041723,o064_t064,true,public,virgo_sbf_sample,2,2026-06-28,F150W,F115W,jw07763-o064_t064_nircam_clear-f150w_i2d.fits,jw07763-o064_t064_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o064_t064_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o064_t064_nircam_clear-f115w_i2d.fits,,,1216258560,1216137600,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 041782,o073_t073,true,public,virgo_sbf_sample,2,2026-06-24,F150W,F115W,jw07763-o073_t073_nircam_clear-f150w_i2d.fits,jw07763-o073_t073_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o073_t073_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o073_t073_nircam_clear-f115w_i2d.fits,,,1216258560,1216140480,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
7763,PGC 041959,o066_t066,true,public,virgo_sbf_sample,2,2026-06-28,F150W,F115W,jw07763-o066_t066_nircam_clear-f150w_i2d.fits,jw07763-o066_t066_nircam_clear-f115w_i2d.fits,mast:JWST/product/jw07763-o066_t066_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw07763-o066_t066_nircam_clear-f115w_i2d.fits,,,1216137600,1216258560,,,,,,,,,,F115W-F150W,GO-7763 J-Virgo public NIRCam F150W signal + F115W color pair; exact MAST target-level i2d products verified in go7763_misc_inventory.csv.
1176,VV 191,o341_t005,true,public,method_demonstration,2,2023-06-30,F150W,F090W,jw01176-o341_t005_nircam_clear-f150w_i2d.fits,jw01176-o341_t005_nircam_clear-f090w_i2d.fits,mast:JWST/product/jw01176-o341_t005_nircam_clear-f150w_i2d.fits,mast:JWST/product/jw01176-o341_t005_nircam_clear-f090w_i2d.fits,,,1212108480,1211987520,backlit spiral plus background galaxy,,,,,true,true,,true,F090W-F150W,VV 191 public GTO-1176 pair used in the PEARLS science context; concrete F150W/F090W reach demonstration.
6565,M104,o003_t001,true,public_filter_substitution,method_extension,2,2025-06-03,F200W,F090W,jw06565-o003_t001_nircam_clear-f200w_i2d.fits,jw06565-o003_t001_nircam_clear-f090w_i2d.fits,mast:JWST/product/jw06565-o003_t001_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw06565-o003_t001_nircam_clear-f090w_i2d.fits,,,1736838720,1733679360,Sombrero; early spiral/lenticular,,,,,true,true,,,F090W-F200W,"M104 observation 3 is the smaller public F200W/F090W pair; F200W substitutes for unavailable F150W, so calibration is not interchangeable with F150W."
12496,Cen A,o007_t006,false,public_manual_review,manual_stress_test,3,2026-07-06,F200W,F090W,jw12496-o007_t006_nircam_clear-f200w_i2d.fits,jw12496-o007_t006_nircam_clear-f090w_i2d.fits,mast:JWST/product/jw12496-o007_t006_nircam_clear-f200w_i2d.fits,mast:JWST/product/jw12496-o007_t006_nircam_clear-f090w_i2d.fits,,,1445520960,1443214080,peculiar elliptical/radio galaxy,,,,,true,false,true,,F090W-F200W,Cen A tile 2 is public but disabled: strong resolved-star structure and dust require manual region selection and masking.
8277,NGC 3379,o013_t008,false,exclusive_access,future_niriss_calibration,2,2027-05-09,F200W,F115W,jw08277-o013_t008_niriss_clear-f200w_i2d.fits,jw08277-o013_t008_niriss_clear-f115w_i2d.fits,mast:JWST/product/jw08277-o013_t008_niriss_clear-f200w_i2d.fits,mast:JWST/product/jw08277-o013_t008_niriss_clear-f115w_i2d.fits,,,128972160,128972160,elliptical,,,,,,false,,,F115W-F200W,"GO-8277 M105 NIRISS F200W/F115W pair; exact MAST metadata recorded, but automatic download disabled until public release."
8277,NGC 4278,o024_t013,false,exclusive_access,future_niriss_calibration,2,2027-06-09,F200W,F115W,jw08277-o024_t013_niriss_clear-f200w_i2d.fits,jw08277-o024_t013_niriss_clear-f115w_i2d.fits,mast:JWST/product/jw08277-o024_t013_niriss_clear-f200w_i2d.fits,mast:JWST/product/jw08277-o024_t013_niriss_clear-f115w_i2d.fits,,,128972160,128972160,elliptical,,,,,,false,,,F115W-F200W,"GO-8277 NGC 4278 NIRISS F200W/F115W pair; exact MAST metadata recorded, but automatic download disabled until public release."
1727,COSMOS-Web field screening,,false,public_screening_required,foreground_reach_screening,3,,F150W,F115W,,,,,,,,,,,,,,,,,true,F115W-F150W,COSMOS-Web public field placeholder only; no specific z~0.07 foreground galaxy or tile is claimed without catalog and footprint screening.
1345,CEERS/EGS field screening,,false,public_screening_required,foreground_reach_screening,3,,F150W,F115W,,,,,,,,,,,,,,,,,true,F115W-F150W,CEERS public field placeholder only; no specific z~0.07 foreground galaxy or pointing is claimed without catalog and footprint screening.
