target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 1380,auto-fast,6616.247788094266,1167.5754089194668,54.11489588762356,-34.976071025087734,6616.247788094266,1167.5754089194668,6616.068501692098,1140.5271769200947,54.114958333333334,-34.97629999999998,27.04882618351227,100.0
