label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
9613,6601.1521418020675,1160.3766617429837,677,29977.176686301424,29977.176686301424,29977.176686301424,0.000687048143320536,16.80759769649697
9615,6608.861878453039,1184.6187845303868,181,13172.9501349491,13172.9501349491,13172.9501349491,0.0003019113850173402,17.700366896059542
9614,6621.483050847458,1154.9745762711864,118,10122.150629893556,10122.150629893556,10122.150629893556,0.0002319899858967404,17.986392526042607
320,6843.0213776722085,312.8812351543943,421,5078.096555163752,5078.096555163752,5078.096555163752,0.00011638510345178625,18.73532212988883
8724,6118.777777777777,2641.009661835749,207,4354.76387789414,4354.76387789414,4354.76387789414,9.980701212178265e-05,18.902162986027314
10495,6029.760806916426,2556.2608069164266,694,3324.1746532027632,3324.1746532027632,3324.1746532027632,7.618689536562652e-05,19.19536493146063
8258,6756.489260143198,2029.3436754176612,419,2722.3041585143365,2722.3041585143365,2722.3041585143365,6.239260078537479e-05,19.4122328992227
9707,6569.99706744868,1239.442815249267,341,2358.3668142780616,2358.3668142780616,2358.3668142780616,5.405150584974663e-05,19.568046128033206
9469,6663.454248366013,1186.9052287581699,306,2302.888364250164,2302.888364250164,2302.888364250164,5.277999297564111e-05,19.593892302070092
10412,6339.843971631206,1623.7635933806146,423,1863.5747919184146,1863.5747919184146,1863.5747919184146,4.2711347173384264e-05,19.82370744759366
8873,5848.156862745098,371.6200980392157,408,1779.6214118445896,1779.6214118445896,1779.6214118445896,4.0787216208390405e-05,19.873755459663155
9694,6564.326530612245,1215.360544217687,147,1662.2109919742948,1662.2109919742948,1662.2109919742948,3.8096281974572695e-05,19.94785914088312
9470,6645.116129032258,1196.0709677419354,155,1473.1463999073867,1473.1463999073867,1473.1463999073867,3.376310282609797e-05,20.07895974375398
9284,6603.775401069519,1087.6042780748662,187,1444.2100854506514,1444.2100854506514,1444.2100854506514,3.309991024695412e-05,20.100498581899235
9468,6648.006493506494,1182.051948051948,154,1420.6956675746092,1420.6956675746092,1420.6956675746092,3.2560982338163416e-05,20.118321875473335
9458,6656.064516129032,1168.6532258064517,124,1416.4140179774001,1416.4140179774001,1416.4140179774001,3.2462851035242686e-05,20.121598975077006
5238,6667.128571428571,1298.6285714285714,70,1112.925877567719,1112.925877567719,1112.925877567719,2.5507193884128914e-05,20.383408913985033
9272,6615.165644171779,1080.0858895705521,163,1081.7356723141904,1081.7356723141904,1081.7356723141904,2.479234428926978e-05,20.414271636569055
7671,6482.481203007519,1780.1503759398497,133,1079.2460185762025,1079.2460185762025,1079.2460185762025,2.4735283813024954e-05,20.416773377706434
1690,6676.081300813008,754.520325203252,123,1021.8690106681577,1021.8690106681577,1021.8690106681577,2.3420257812910546e-05,20.476086443465693
9699,6582.151898734177,1226.126582278481,79,967.1886435930414,967.1886435930414,967.1886435930414,2.2167036234768688e-05,20.53579654431429
10306,6663.121495327103,1468.3271028037384,107,956.2562392774526,956.2562392774526,956.2562392774526,2.1916476011380904e-05,20.54813881114633
3739,7356.833333333333,1083.6666666666665,90,953.4146967858919,953.4146967858919,953.4146967858919,2.1851350582344576e-05,20.551369910053594
9701,6574.373134328358,1224.3283582089553,67,922.3741951314795,922.3741951314795,922.3741951314795,2.113993205042034e-05,20.587306654704104
2164,7035.505617977528,843.5730337078652,89,917.0999871113776,917.0999871113776,917.0999871113776,2.10190522602514e-05,20.59353279731218
9462,6646.0,1171.09375,64,862.6771595321334,862.6771595321334,862.6771595321334,1.977173324038987e-05,20.65995376643068
