label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
6479,1080.6771653543306,3078.7716535433074,381,5245.340491832676,5245.340491832676,5245.340491832676,0.00012020170456781617,18.700289056294555
6325,1038.6493902439024,2993.3841463414637,328,4089.2054895145534,4089.2054895145534,4089.2054895145534,9.37078290595363e-05,18.970625930673364
6320,1050.804979253112,2986.402489626556,241,2587.1589379290467,2587.1589379290467,2587.1589379290467,5.928707865793443e-05,19.467665494227045
6478,1060.5497382198953,3070.8115183246073,191,2274.734419837829,2274.734419837829,2274.734419837829,5.2127589263143615e-05,19.607396520684194
6395,964.884892086331,3067.5755395683454,278,1786.8475175644007,1786.8475175644007,1786.8475175644007,4.09472212048848e-05,19.86950453569394
6443,1028.1858974358975,3105.0897435897436,156,1496.776030524801,1496.776030524801,1496.776030524801,3.429997166160514e-05,20.061831219202535
6714,1050.0632183908046,3135.454022988506,174,1443.376185968621,1443.376185968621,1443.376185968621,3.307626609867673e-05,20.101274429351456
6489,1064.7133333333334,3098.173333333333,150,1361.1877056747721,1361.1877056747721,1361.1877056747721,3.119284300297083e-05,20.164928223844527
6388,946.8340611353711,3029.9213973799124,229,1287.8922872746818,1287.8922872746818,1287.8922872746818,2.95132124351516e-05,20.225024412584496
6433,1002.8230088495575,3043.0973451327436,113,1145.2725776959162,1145.2725776959162,1145.2725776959162,2.624495325864486e-05,20.352451113178788
6495,1104.8101265822784,3105.253164556962,158,1128.703581460947,1128.703581460947,1128.703581460947,2.586525977763593e-05,20.368273510777367
6431,1003.97,3035.05,100,1068.216948828406,1068.216948828406,1068.216948828406,2.447915407919376e-05,20.42807460750017
6319,1000.1764705882352,2987.5798319327732,119,941.787517039259,941.787517039259,941.787517039259,2.15819097092127e-05,20.564840944089042
6327,1026.7884615384614,3003.2307692307695,104,921.7056554228556,921.7056554228556,921.7056554228556,2.112171575212922e-05,20.58824263788624
6,742.7941176470588,1791.235294117647,68,883.1704780205376,883.1704780205376,883.1704780205376,2.0238647433343413e-05,20.634611910146372
6480,1093.801886792453,3069.0471698113206,106,879.0435512022783,879.0435512022783,879.0435512022783,2.0144075186040532e-05,20.639697287947527
4902,1286.0,3472.9552238805973,67,858.2235821633751,858.2235821633751,858.2235821633751,1.9666966832174465e-05,20.66572215888761
6441,1015.7741935483871,3088.1935483870966,124,825.7180690898484,825.7180690898484,825.7180690898484,1.8922073705527466e-05,20.70764379773134
6688,1117.5546218487395,3131.361344537815,119,821.2105178661054,821.2105178661054,821.2105178661054,1.8818779106947203e-05,20.71358701083403
6434,992.5151515151515,3047.5151515151515,99,815.8624074384278,815.8624074384278,815.8624074384278,1.8696222336681342e-05,20.720680962100086
6926,1328.020134228188,3198.6912751677855,149,762.941147919701,762.941147919701,762.941147919701,1.748348398119583e-05,20.79349567238278
6521,1064.7288135593221,3054.2033898305085,59,744.9916084425071,744.9916084425071,744.9916084425071,1.7072154107620323e-05,20.819344816268945
6426,973.8721804511279,3016.812030075188,133,726.4873462502833,726.4873462502833,726.4873462502833,1.664811226310358e-05,20.846653132810964
6541,1024.8142857142857,3053.0714285714284,70,687.5545886525163,687.5545886525163,687.5545886525163,1.5755933035832458e-05,20.9064553064086
782,1244.5942028985507,2594.942028985507,69,668.8567623097953,668.8567623097953,668.8567623097953,1.5327455494363494e-05,20.93639046288239
6436,997.875,3057.3,80,668.4713194029907,668.4713194029907,668.4713194029907,1.531862272278582e-05,20.937016321766375
6462,1086.9213483146068,3040.224719101124,89,624.1327081781668,624.1327081781668,624.1327081781668,1.4302563487795827e-05,21.011530911691693
6142,964.0,2913.4242424242425,99,601.5677443086635,601.5677443086635,601.5677443086635,1.378546700476507e-05,21.051511914502544
6498,1080.126582278481,3108.329113924051,79,590.7216401532685,590.7216401532685,590.7216401532685,1.3536918753335345e-05,21.071266066414573
5860,1817.5079365079366,4224.809523809524,63,589.7114548881889,589.7114548881889,589.7114548881889,1.3513769447588477e-05,21.07312435891444
6389,954.4148148148148,3047.748148148148,135,573.7940075625218,573.7940075625218,573.7940075625218,1.3149006797024087e-05,21.10283324760601
6247,972.5074626865671,2987.7910447761196,67,569.3966082855625,569.3966082855625,569.3966082855625,1.3048236429575336e-05,21.11118607885526
6137,1014.5876288659794,2898.659793814433,97,561.026126157521,561.026126157521,561.026126157521,1.2856419287978588e-05,21.127265553068625
6685,1117.0736842105262,3120.0842105263155,95,558.9624933264316,558.9624933264316,558.9624933264316,1.2809129281870254e-05,21.131266599819682
6241,952.5762711864406,2951.576271186441,118,554.6979437325465,554.6979437325465,554.6979437325465,1.271140328463573e-05,21.13958187864055
1077,730.2203389830509,2675.983050847458,59,551.4654986996123,551.4654986996123,551.4654986996123,1.2637328893567038e-05,21.14592740129551
6474,1047.1935483870968,3065.0967741935483,62,547.4487605407122,547.4487605407122,547.4487605407122,1.2545281718697425e-05,21.153864576429477
5838,1060.0987654320988,4073.0493827160494,81,544.8070859157757,544.8070859157757,544.8070859157757,1.2484745363941173e-05,21.15911639976946
6429,980.0506329113924,3033.73417721519,79,518.4858069862476,518.4858069862476,518.4858069862476,1.1881569536049627e-05,21.212881087205133
6712,1040.1647058823528,3127.0823529411764,85,514.0298236127613,514.0298236127613,514.0298236127613,1.1779456661231894e-05,21.222252475626266
6522,1069.7462686567164,3059.910447761194,67,504.72014426220596,504.72014426220596,504.72014426220596,1.1566116968859404e-05,21.242096672190087
6244,955.97,2972.0,100,496.6799872262736,496.6799872262736,496.6799872262736,1.1381869524443392e-05,21.259531615318966
5424,1567.780487804878,3662.1463414634145,41,489.12746836107056,489.12746836107056,489.12746836107056,1.1208796748178145e-05,21.276168137109245
6493,1079.8805970149253,3099.6119402985078,67,488.0835779054738,488.0835779054738,488.0835779054738,1.1184875057614839e-05,21.278487779517885
6446,1040.2125,3113.9625,80,484.1500353577393,484.1500353577393,484.1500353577393,1.1094734385152504e-05,21.28727334875162
6249,976.6571428571428,2997.885714285714,70,477.77355779924574,477.77355779924574,477.77355779924574,1.0948611655300593e-05,21.301667992987788
2725,1047.7692307692307,3021.4102564102564,39,474.33300183467225,474.33300183467225,474.33300183467225,1.0869768214679982e-05,21.30951491389693
