kmin,kmax,mbar_inner_raw,mbar_inner,sigma_inner,Pr_inner,Pr_over_P0_inner,mbar_outer_raw,mbar_outer,sigma_outer,Pr_outer,Pr_over_P0_outer,mbar_weighted_raw,mbar_weighted,sigma_weighted_formal,annulus_scatter,sigma_adopted,notes
0.01,0.25,27.18415178640195,27.196945000212303,0.13467285393603148,0.312714409224706,0.011713837846957446,27.388418496604768,27.433528725868566,0.03974135318475296,0.4050963417877596,0.04069676659668685,27.372055579816653,27.414577033679016,0.038116378185317906,0.11829186282813176,0.11829186282813176,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.03,0.25,27.455717267586977,27.472173744258743,0.13467285393603148,0.312714409224706,0.015042686351980125,27.50658821434116,27.557007530810818,0.017122483233417668,0.4050963417877596,0.045376165431459115,27.505778971255946,27.555658014838734,0.016985747038658194,0.04241689327603737,0.04241689327603737,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.04,0.25,27.545128599584594,27.563009339790938,0.13467285393603148,0.312714409224706,0.016333901531521117,27.517610454422908,27.56855648753105,0.017122483233417668,0.4050963417877596,0.04583916400383273,27.518048206619607,27.56846824480632,0.016985747038658194,0.0027735738700567225,0.016985747038658194,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
