region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
circular_inner_lit,science,ok,0.01,0.25,27.18415178640195,27.196945000212303,26.696153157517923,0.312714409224706,26.383438748293216,0.011713837846957446,12.595635735176437,2782,25.625,0.3691549681914221,local_histogram
circular_inner_lit,science,ok,0.03,0.25,27.455717267586977,27.472173744258743,20.788468356487552,0.312714409224706,20.475753947262845,0.015042686351980125,12.595635735176437,2782,25.625,0.3691549681914221,local_histogram
circular_inner_lit,science,ok,0.04,0.25,27.545128599584594,27.563009339790938,19.14511414319663,0.312714409224706,18.832399733971922,0.016333901531521117,12.595635735176437,2782,25.625,0.3691549681914221,local_histogram
circular_outer_lit,science,ok,0.01,0.25,27.388418496604768,27.433528725868566,9.95401786589942,0.4050963417877596,9.54892152411166,0.04069676659668685,5.668609067372334,2201,25.625,0.6538121762777709,local_histogram
circular_outer_lit,science,ok,0.03,0.25,27.50658821434116,27.557007530810818,8.927513771512036,0.4050963417877596,8.522417429724277,0.045376165431459115,5.668609067372334,2201,25.625,0.6538121762777709,local_histogram
circular_outer_lit,science,ok,0.04,0.25,27.517610454422908,27.56855648753105,8.837341399897443,0.4050963417877596,8.432245058109684,0.04583916400383273,5.668609067372334,2201,25.625,0.6538121762777709,local_histogram
