sma,intens,x0_full,y0_full,eps,pa,node_origin,grad
20.0,274.45460269762503,1060.6108296025668,3035.4638634465705,0.37294134431378917,0.9999343822284518,fitted,-7.2702460413150165
30.0,201.75214228447487,1061.5354925065055,3035.3788826109835,0.35202685976076664,1.0111306277642842,fitted,-5.228479687274803
40.0,169.88500895212897,1062.1406901028824,3034.4895385008713,0.3868797591144015,1.0381002074997374,fitted,-3.473156388556913
50.0,132.2890145133366,1067.8998360401238,3031.8190163497898,0.16554463068292002,0.5999399006602566,fitted,-1.9236036751330432
60.0,131.4129354494681,1064.272990283231,3033.997763900172,0.3879381744551138,0.999988217286457,fitted,-0.6051230317625397
70.0,120.18655387808582,1065.262846030433,3033.3434888589177,0.41333984262415413,1.0299539134418172,fitted,-0.9989171130250647
80.0,111.43459318896682,1067.4899207694318,3032.0059627620285,0.43617902938803244,1.0299539134418172,fitted,-0.7994789200103313
90.0,104.19697547787919,1068.4908908242098,3033.6726480915145,0.468253551373318,1.0527657573616263,fitted,-0.8328686316644387
100.0,94.77722055567804,1066.6655025078471,3033.0134757321025,0.43657054181147653,1.0278401001559585,fitted,-0.7563461906242133
110.0,89.07005166539493,1066.6301526699256,3031.4383216735164,0.4625192282832319,1.0407869944993224,fitted,-0.7101424195450171
120.0,80.5743721647777,1067.7657360092542,3033.376410206163,0.4625192282832319,1.0407869944993224,fitted,-0.824356319997765
130.0,72.58292526543963,1064.5898400442654,3032.199567659762,0.41593382773616233,1.0052373461292878,fitted,-0.6364880625228786
140.0,67.84461091432013,1065.370669980096,3032.767214713596,0.43104255382019463,1.041367387496472,fitted,-0.6503088465930518
150.0,59.57674833357859,1067.60936727818,3031.4978267240235,0.40624917045604914,1.054277395219725,fitted,-0.6142142201822924
160.0,55.56032651067428,1068.4371508301306,3032.378358962297,0.4101095793078888,1.0509860208765232,fitted,-0.4867221611534056
170.0,49.84230511051048,1069.2616908589446,3031.9064664776433,0.4101095793078888,1.0509860208765232,fitted,-0.4288940863740425
180.0,46.98244478319343,1072.878909735903,3028.6161707414076,0.4101095793078888,1.017797476974346,fitted,-0.37810465145423144
190.0,42.28021208142585,1071.7898157483571,3029.261994036649,0.3671793493627341,1.0355461963667179,fitted,-0.39732952164606095
200.0,39.03585435027221,1069.950514486114,3030.4908250953686,0.339999153886023,1.0410766368229891,fitted,-0.2612773382352692
210.0,37.05466531672047,1071.0401758957357,3029.97425165691,0.3517135756309962,1.0410766368229891,fitted,-0.22817133483041124
220.0,34.472427653663985,1069.7677375474707,3031.0411169549106,0.32536708320012414,1.042883586133213,fitted,-0.21913322550233083
230.0,32.67200080667385,1069.7677375474707,3031.0411169549106,0.32536708320012414,1.042883586133213,fitted,-0.16592121620788608
240.0,31.154003329506263,1068.5752147901962,3032.387908164908,0.32270165921135036,1.069261831191666,fitted,-0.13277400880008622
