target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3388,fits-target,1078.4641589272019,3058.757206164186,187.116905,12.823694444444444,3369.4390231963216,1940.003301260678,1078.4641589272019,3058.757206164186,187.116905,12.823694444444444,2549.5442981932592,100.0
