model_intensity,residual_median,residual_sigma,n_pixels,residual_sigma_monotonic
0.8398881554603577,0.002219453454017639,0.16912682354450226,7170,0.16912682354450226
0.932520866394043,0.015900686383247375,0.1814093291759491,7170,0.1814093291759491
1.0264592170715332,0.005735412240028381,0.19588012993335724,7170,0.19588012993335724
1.1345089673995972,0.0007727295160293579,0.2052881419658661,7169,0.2052881419658661
1.2571319341659546,-0.00402282178401947,0.21146583557128906,7170,0.21146583557128906
1.3673235177993774,-0.00787554681301117,0.21530450880527496,7170,0.21530450880527496
1.5098505020141602,0.006379380822181702,0.23210591077804565,7170,0.23210591077804565
1.7053186893463135,0.008579745888710022,0.24770058691501617,7169,0.24770058691501617
1.9258978366851807,0.009399905800819397,0.26046180725097656,7170,0.26046180725097656
2.2326927185058594,0.011639252305030823,0.28438669443130493,7170,0.28438669443130493
2.618551731109619,0.004659548401832581,0.34095001220703125,7170,0.34095001220703125
3.1531882286071777,-0.027776584029197693,0.3614084720611572,7169,0.3614084720611572
3.6707162857055664,-0.019170865416526794,0.4250219166278839,7170,0.4250219166278839
4.270072937011719,-0.001371726393699646,0.48050305247306824,7170,0.48050305247306824
4.895044326782227,0.12486280500888824,0.46166443824768066,7170,0.48050305247306824
5.826788425445557,0.24229539930820465,0.5044390559196472,7169,0.5044390559196472
7.1785888671875,0.42441093921661377,0.618244469165802,7170,0.618244469165802
9.425046920776367,0.9008270502090454,0.9011724591255188,7170,0.9011724591255188
13.808008193969727,2.339618444442749,1.6783639192581177,7170,1.6783639192581177
26.428298950195312,9.938374519348145,10.216126441955566,7170,10.216126441955566
