region,role,shape,rin_px,rout_px,rin_arcsec,rout_arcsec,resid_source,model_source,region_pixels,usable_pixels,usable_fraction,kmin,kmax,schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,quantity_family,quantity_name,primary_unit,method_id,method_variant,region_id,region_role,region_geometry,ring_selection,power_correction,calibration_applied,distance_computed,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,status,measurement_ok,failure_reason,region_name,n_use,Imean,P0,P1,P_fluc,Pr,Pr_over_P0,frac,corr,n_fit,fit_resid_std,P0_fit_sigma,mbar_fit_sigma_raw,mbar_fit_sigma,Pf_spec_raw,Pf_spec,Pf_spec_sigma_formal_raw,Pf_spec_sigma_formal,mbar_spec_raw,mbar_spec,n_detected_sources,n_detected_sources_total,m_lim,m_lim_method,lf_model,lf_gamma,lf_phi_mlim,lf_fit_method,lf_fit_rmse,lf_n_fit_bins,lf_n_fit_sources,lf_fit_mbright,lf_fit_mfaint,pr_note,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason
circular_inner_lit,science,circle,262.61971964684676,525.2394392936935,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650010,535987,0.8245826987277118,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,535987,1.6099228568165551,6.081182468921795,-0.7068055137641787,5.9583879796886015,0.12279448923319361,0.020192534899378757,1.1315139447161182,0.8925686606919707,27,0.42473876377360065,0.6144233523106515,0.10969933595345843,0.11196009406010482,3.7773129583032707,3.7010394345668565,0.3816476980304546,0.3816476980304546,26.556801296714113,26.578949436715806,2981,2981,26.125,region_turnover_hist,combined_power_law,0.33224083931048376,0.004184175506264975,local_histogram,0.042550939931993784,6,1992,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.027314898028350854,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61971964684676,525.2394392936935,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650010,535987,0.8245826987277118,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,535987,1.6099228568165551,4.11876354725403,-0.32071740772918,3.9959690580208362,0.12279448923319361,0.029813434984647374,1.0844427360667352,0.992533179251681,25,0.058756249820545885,0.1055427856327973,0.027821850465038746,0.028676804511922387,2.5583608120195467,2.482087288283132,0.06555766643471136,0.06555766643471136,26.97985423278611,27.01271609205403,2981,2981,26.125,region_turnover_hist,combined_power_law,0.33224083931048376,0.004184175506264975,local_histogram,0.042550939931993784,6,1992,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.027314898028350854,False,diagnostic ring or diagnostic k-window
circular_inner_lit,science,circle,262.61971964684676,525.2394392936935,8.2,16.4,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,650010,535987,0.8245826987277118,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_inner_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_inner_lit,535987,1.6099228568165551,4.019487185313862,-0.30276484664469455,3.896692696080668,0.12279448923319361,0.030549789953766254,1.0814601735229714,0.9921928385727042,24,0.05436628896565086,0.10771482665243841,0.029095723333340155,0.03001260202104919,2.4966955207170325,2.420421996980618,0.06690682488068564,0.06690682488068565,27.006344762769665,27.040030990082382,2981,2981,26.125,region_turnover_hist,combined_power_law,0.33224083931048376,0.004184175506264975,local_histogram,0.042550939931993784,6,1992,24.625,26.125,local combined contaminant LF,PASS,all encoded checks passed,0.027314898028350854,True,single_annulus_qc_rank_then_k03_k04_stability_v1
circular_outer_lit,science,circle,525.2394392936935,1050.478878587387,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600097,609806,0.23453201938235382,0.01,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.010..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,609806,1.1040928347482306,3.7420483639650195,-0.42637673478926197,3.608092183740907,0.13395618022411257,0.035797554492902,1.1285943792013127,0.918015206745311,27,0.22432859055980522,0.32328249751335425,0.09379876414610652,0.09728119295193804,3.389251561276846,3.267924643821885,0.2928037274936879,0.2928037274936879,26.674499206074483,26.714078634450292,1257,1257,26.125,region_turnover_hist,combined_power_law,0.5794580497341318,0.0021521011526895745,local_histogram,0.03931116607970259,6,845,24.625,26.125,local combined contaminant LF,FAIL,usable_fraction<0.50,0.05459813390563184,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2394392936935,1050.478878587387,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600097,609806,0.23453201938235382,0.03,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.030..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,609806,1.1040928347482306,2.721446018376064,-0.22534722871334179,2.5874898381519515,0.13395618022411257,0.04922242782682371,1.0902797716366792,0.9888309957344242,25,0.047685964493777044,0.08553028186179819,0.03412278729523912,0.03588934814400937,2.4648706455890035,2.3435437281340423,0.07746656727584135,0.07746656727584135,27.02027338605872,27.075076064473027,1257,1257,26.125,region_turnover_hist,combined_power_law,0.5794580497341318,0.0021521011526895745,local_histogram,0.03931116607970259,6,845,24.625,26.125,local combined contaminant LF,FAIL,usable_fraction<0.50,0.05459813390563184,False,diagnostic ring or diagnostic k-window
circular_outer_lit,science,circle,525.2394392936935,1050.478878587387,16.4,32.8,resid_full_clip_3p5sigma_plus_compactresidmask,model_full,2600097,609806,0.23453201938235382,0.04,0.25,sbf-table-2,sbf-3.1,NGC 4413,7763,031,F150W,F115W,sbf_fit,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,fft_psf_window_pr_corrected_v1,k=0.040..0.250,circular_outer_lit,science,fixed_circular_annulus,fixed_literature_qc_single_annulus,P_fluc=P0-Pr,False,False,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,3.3566271527777776,4,OVERDIST,0.014288909100639513,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,ok,True,,circular_outer_lit,609806,1.1040928347482306,2.594546999646716,-0.20235421921290764,2.4605908194226034,0.13395618022411257,0.05162989155422992,1.0845894281046244,0.9915764459617821,24,0.036470595622194735,0.07225537738981702,0.03023659977301178,0.03188270012280841,2.3499355470759467,2.2286086296209855,0.06544320832069672,0.06544320832069671,27.072118841004958,27.12967419837866,1257,1257,26.125,region_turnover_hist,combined_power_law,0.5794580497341318,0.0021521011526895745,local_histogram,0.03931116607970259,6,845,24.625,26.125,local combined contaminant LF,FAIL,usable_fraction<0.50,0.05459813390563184,False,diagnostic ring or diagnostic k-window
