galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4552,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.2642513270994933,0.024698729660835382,0.001231781147471299,0.024729426431971593,-0.10677354261736875,1.0,3.353955977909356e-05,1.2642177875397143,27.74520409964649,0.02123813939712563,31.62535336650335,731.9285819750315,18.401181150107796,0.0035720657352369526,k-window MAD,0.02123813939712563,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.261449048905936,0.025074819418781077,0.001277427339489311,0.025107337363650402,-0.10621224143193055,1.0,3.353955977909356e-05,1.261415509346157,27.74761342497715,0.021610599345588913,31.91670707898376,706.7389843090713,18.597107903005586,0.0035720657352369526,k-window MAD,0.021610599345588913,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,no_winsor,0.01,0.01,0.25,5,1.088837405494159,0.013060406014979865,0.0026459040122142692,0.013325727496762562,-0.08193052040957854,1.0,0.0056403153757993,1.0831970901183596,27.91299012938389,0.013356964240362857,36.67953161977943,921.4882904944858,17.3044200796772,0.0026988643439544444,k-window MAD,0.013356964240362857,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,no_winsor,0.03,0.03,0.25,5,1.0862667611335548,0.013296469567242,0.0024714529967735785,0.013524207291662375,-0.08147530519586856,1.0,0.0056403153757993,1.0806264457577555,27.915569861897797,0.01358815671674149,37.07470933879183,857.2637693376665,17.519640598630232,0.0026988643439544444,k-window MAD,0.01358815671674149,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,no_winsor,0.04,0.04,0.25,5,1.0844564871472784,0.013534552172230757,0.00215323615817774,0.013704762984295654,-0.08117366884014802,1.0,0.0056403153757993,1.078816171771479,27.917390220958875,0.013792671762831873,37.49121480737777,829.3781543337395,17.729741637454804,0.0026988643439544444,k-window MAD,0.013792671762831873,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,raw_global_3p5,0.01,0.01,0.25,5,1.085295867538017,0.013072799226145031,0.0026421857661424355,0.013337137070222523,-0.0818902493624461,1.0,0.0056403153757993,1.0796555521622178,27.91654578485566,0.01341225222800193,37.068621391755336,931.2155347938834,17.325959101444965,0.0026881859432574466,k-window MAD,0.01341225222800193,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0827236703558187,0.013308423978120763,0.002469132526713577,0.013535537086347724,-0.08143491405432163,1.0,0.0056403153757993,1.0770833549800194,27.919135554921333,0.013644276088331814,37.46638275550748,866.2722579221266,17.540968175138506,0.0026881859432574466,k-window MAD,0.013644276088331814,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0809264649193673,0.013550105182181511,0.0021523234725797833,0.013719979838862743,-0.08113538518636393,1.0,0.0056403153757993,1.075286149543568,27.920948711499815,0.01385331601818547,37.90696834861433,838.5247322409438,17.75116593990593,0.0026881859432574466,k-window MAD,0.01385331601818547,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0831866144508169,0.013155713982818932,0.0026436403808057954,0.013418705036655532,-0.08206751481405969,1.0,0.0056403153757993,1.0775462990750175,27.918668991981843,0.01352069409154259,37.7989038301549,949.4725957538724,17.35823008096535,0.002703884206776773,k-window MAD,0.01352069409154259,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0805965822403483,0.013391697083098623,0.002471824422396431,0.01361790977869319,-0.08160922632894745,1.0,0.0056403153757993,1.074956266864549,27.921281851212818,0.013754473680109278,38.20131734606112,883.1757535048602,17.572907121055774,0.002703884206776773,k-window MAD,0.013754473680109278,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.0787924603695795,0.01363478072081947,0.002157008625112753,0.013804344660781297,-0.08130802154895095,1.0,0.0056403153757993,1.0731521449937802,27.923105596124984,0.0139662179785856,38.65276514091212,854.9322616714952,17.78286433116083,0.002703884206776773,k-window MAD,0.0139662179785856,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.083548795096865,0.013150240343022578,0.0026439059197332915,0.013413391054899552,-0.08206570802261429,1.0,0.0056403153757993,1.0779084797210656,27.918304119892994,0.013510798524056428,37.732592729523006,947.8148182380751,17.355436047218518,0.002703480570514373,k-window MAD,0.013510798524056428,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.0809601034589247,0.013386281362093485,0.002471931199000816,0.01361260344525341,-0.08160763901648715,1.0,0.0056403153757993,1.0753197880831253,27.92091474657892,0.013744466125628815,38.134863134909,881.6473066483615,17.570151362167017,0.002703480570514373,k-window MAD,0.013744466125628815,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4552,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.0791556406672957,0.013629069980203476,0.002156923053299836,0.013798690719888604,-0.08130642014640206,1.0,0.0056403153757993,1.0735153252914964,27.922738219242156,0.013955774770867863,38.58424043480593,853.424718137159,17.78011282486157,0.002703480570514373,k-window MAD,0.013955774770867863,"max(fit covariance + PSF MAD, k-window MAD)"
