galaxy,ring,branch,k,Pk,Pk_error,Pk_count,E_median,E_mad
NGC 4621,inner,no_winsor,0.004471940459873727,20.29487849300707,3.1411978072683056,437,0.9216507313058241,0.005980734773134384
NGC 4621,inner,no_winsor,0.013415821379621183,1.5981939894187494,0.04627247947593239,1296,0.8389646071422148,0.005162627068819274
NGC 4621,inner,no_winsor,0.022359702299368636,1.27127358893512,0.027252185516342724,2144,0.759090049675632,0.004136743157643317
NGC 4621,inner,no_winsor,0.031303583219116096,1.1386325307452845,0.021135619248467453,3000,0.6960205440554605,0.004323098596627779
NGC 4621,inner,no_winsor,0.04024746413886354,0.8702847523441046,0.0140790683423736,3888,0.6431803412276103,0.0017956491859396466
NGC 4621,inner,no_winsor,0.049191345058611,0.8591313395160348,0.012652755985269652,4760,0.6026136752992872,0.0018795398816641303
NGC 4621,inner,no_winsor,0.058135225978358455,0.8463128470893755,0.011510584765847922,5556,0.5681237711728118,0.0036613313229055095
NGC 4621,inner,no_winsor,0.06707910689810591,0.7417441658780638,0.00906471316406158,6500,0.5383141451986229,0.0011486399663594546
NGC 4621,inner,no_winsor,0.07602298781785337,0.6963149495577929,0.00807795822368029,7304,0.5066214678183091,0.0011888907538725837
NGC 4621,inner,no_winsor,0.08496686873760081,0.6340412662634105,0.0069173918210306525,8184,0.4764387183398608,0.0010941260565630736
NGC 4621,inner,no_winsor,0.09391074965734827,0.5735739005843101,0.006120151238058271,9016,0.4460187361358175,0.0010172278347313477
NGC 4621,inner,no_winsor,0.10285463057709573,0.540519468800356,0.005532647468109103,9952,0.41890758370607,0.0006820774226501149
NGC 4621,inner,no_winsor,0.1117985114968432,0.4619490088961672,0.004378989101404627,10752,0.3921770494761031,0.0009435882280033535
NGC 4621,inner,no_winsor,0.12074239241659063,0.43131208908660723,0.003946259165950656,11588,0.36732064279794385,0.0010624045167269666
NGC 4621,inner,no_winsor,0.1296862733363381,0.3911172144711479,0.0034749882791016607,12524,0.34456471769315594,0.0014657873913354286
NGC 4621,inner,no_winsor,0.13863015425608555,0.35691612259490774,0.003134723288784682,13344,0.3229576471859454,0.0007973175423746346
NGC 4621,inner,no_winsor,0.147574035175833,0.32852230073410416,0.0027675702523193768,14208,0.3037209672087583,0.0015334439087599744
NGC 4621,inner,no_winsor,0.15651791609558047,0.2901795958174974,0.0023868924021597506,15040,0.2841482021382218,0.0012727304847726028
NGC 4621,inner,no_winsor,0.16546179701532793,0.25842196522138955,0.0020354745009616595,16000,0.2651464340943659,0.002060680739082017
NGC 4621,inner,no_winsor,0.17440567793507536,0.2357662723055501,0.0018161653303410247,16776,0.247504367095695,0.0013897473153334531
NGC 4621,inner,no_winsor,0.18334955885482282,0.20179234583806313,0.0015222908916444492,17612,0.23079684323622943,0.0013747838581492265
NGC 4621,inner,no_winsor,0.19229343977457028,0.18511672071832858,0.001354645454786833,18532,0.21496652104821146,0.001132817888752293
NGC 4621,inner,no_winsor,0.20123732069431774,0.1656653433663802,0.0011761267028571041,19408,0.20028347370182112,0.0007675321667483104
NGC 4621,inner,no_winsor,0.2101812016140652,0.14949150257233942,0.0010591757050903332,20204,0.1869213813745708,0.001041019152445749
NGC 4621,inner,no_winsor,0.21912508253381263,0.1266956662750493,0.0008760950481613662,21104,0.17448747778749027,0.0015505117383778641
NGC 4621,inner,no_winsor,0.2280689634535601,0.11792640525993643,0.0008055603299982799,21988,0.1624512470318264,0.0008875009480750677
NGC 4621,inner,no_winsor,0.23701284437330755,0.10373645056927971,0.0006945645116477264,22816,0.15258499552774357,0.0009818262403653345
NGC 4621,inner,no_winsor,0.245956725293055,0.09286516622263864,0.0006059310673202988,23620,0.14303383670277203,0.0004486464740403875
NGC 4621,inner,no_winsor,0.2549006062128024,0.08129444167073745,0.0005194681026012609,24612,0.13529859143128353,0.0013049224048741015
NGC 4621,inner,no_winsor,0.26384448713254993,0.07485825661837574,0.0004727002934632783,25400,0.12802349751978168,0.0010255733772867495
NGC 4621,inner,no_winsor,0.27278836805229734,0.06733600058652604,0.0004139497457630234,26260,0.12226442272143277,0.0008289437103829703
NGC 4621,inner,no_winsor,0.28173224897204485,0.06078215769046889,0.0003671618979926687,27104,0.11630199820005352,0.0002661320756318707
NGC 4621,inner,no_winsor,0.29067612989179226,0.05586650307926141,0.0003368205023795449,27972,0.11131333029000748,0.0007349215416946539
NGC 4621,inner,no_winsor,0.29962001081153977,0.04904605980048889,0.0002918778052681347,28848,0.10606088364772237,0.0006501126782527545
NGC 4621,inner,no_winsor,0.3085638917312872,0.04471096240153265,0.0002608848377319155,29756,0.10116393813564821,0.00021961741231968897
NGC 4621,inner,no_winsor,0.3175077726510347,0.03938425942552132,0.0002232564454761402,30580,0.09628467661442414,0.00045825154226032666
NGC 4621,inner,no_winsor,0.3264516535707821,0.0349642937641231,0.00020122568296067187,31400,0.09119787230749157,0.0006869572803930627
NGC 4621,inner,no_winsor,0.33539553449052956,0.03040810358102435,0.00017339057441457983,32284,0.08593425340977977,0.0005446977836130404
NGC 4621,inner,no_winsor,0.344339415410277,0.026865832877567566,0.0001503270539243632,33152,0.0806978247295091,0.0006285969332433934
NGC 4621,inner,no_winsor,0.3532832963300244,0.023378502531711726,0.00012895323903103892,34084,0.07495691896591714,0.00056824951918531
NGC 4621,inner,no_winsor,0.36222717724977194,0.01993864626454561,0.00010933503924351624,34776,0.06974913604429822,0.0003912403704218335
NGC 4621,inner,no_winsor,0.37117105816951934,0.017425242452926044,9.383444392156826e-05,35804,0.0643276636727441,0.00042673755638240055
NGC 4621,inner,no_winsor,0.38011493908926686,0.014733743693708222,7.805525744413736e-05,36560,0.05908975278978424,0.00047243194273222994
NGC 4621,inner,no_winsor,0.38905882000901426,0.012327308998495096,6.500248503630249e-05,37508,0.05387126235934627,0.0002964856089207955
