label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
1155,7880.8644859813085,2839.5981308411215,214,2872.3639467060566,2872.3639467060566,2872.3639467060566,11.197394948859078,256.52073181528056,6.582322336630132e-05,19.354117757532162,True
3631,8466.173913043478,4005.1345755693583,483,2230.7969598919153,2230.7969598919153,2230.7969598919153,15.391049399780048,144.9411863965426,5.112104499996294e-05,19.628566314909165,True
2578,8326.647887323943,3862.845070422535,71,1503.7306262999773,1503.7306262999773,1503.7306262999773,7.571121037701006,198.61399901177512,3.4459559698623646e-05,20.05679131222999,True
2031,8153.238805970149,3591.3432835820895,67,1183.527168765664,1183.527168765664,1183.527168765664,11.450850387159099,103.35714193706198,2.7121762644001316e-05,20.316770844979803,True
1864,8041.311111111111,3482.0,45,796.9296843856573,796.9296843856573,796.9296843856573,7.620677773804955,104.57464651306934,1.8262477038367195e-05,20.746166415034722,True
762,9250.746835443038,2614.8987341772154,79,649.3153978139162,649.3153978139162,649.3153978139162,5.239949745418807,123.91634068277104,1.487974130663255e-05,20.968577170278856,True
3599,9490.821782178218,3400.6237623762377,101,634.3761142343283,634.3761142343283,634.3761142343283,5.271040413604212,120.35121426825808,1.4537392001935486e-05,20.993849368828794,True
1388,7836.950819672131,3013.360655737705,61,621.2929501384497,621.2929501384497,621.2929501384497,6.5504958348460995,94.84670562393337,1.4237577616084918e-05,21.016475360662582,True
244,8726.126984126984,2366.1111111111113,63,545.5866444855928,545.5866444855928,545.5866444855928,5.02960847049741,108.47497328785838,1.2502688458692414e-05,21.157557098315486,True
3400,8385.277777777777,4192.833333333334,54,468.6582262814045,468.6582262814045,468.6582262814045,4.3426986476729965,107.91866171338681,1.0739793314267068e-05,21.322575813504912,True
2988,8510.68253968254,4026.0476190476193,63,425.46481592953205,425.46481592953205,425.46481592953205,5.3515333814550745,79.50334709747223,9.7499711502603e-06,21.427557295677246,True
603,8304.2,2534.4222222222224,45,424.0583855956793,424.0583855956793,424.0583855956793,6.017810549717448,70.46722094227275,9.717741328506515e-06,21.43115228572649,True
1334,8026.054054054054,2960.675675675676,37,416.09934936463833,416.09934936463833,416.09934936463833,8.579353349452267,48.50008298017046,9.535351690794667e-06,21.451723833060328,True
394,8381.97619047619,2430.214285714286,42,382.9767563045025,382.9767563045025,382.9767563045025,5.20736778287255,73.5451714327042,8.776312835718988e-06,21.54178538360801,True
1437,8420.5,3049.5,12,365.5133915543556,365.5133915543556,365.5133915543556,30.812990538530556,11.862314730447668,8.37612157165779e-06,21.59245819203406,True
1794,7562.675675675676,3431.054054054054,74,365.4317290484905,365.4317290484905,365.4317290484905,4.928475624364598,74.14700952195614,8.374250189944349e-06,21.592700792845143,True
636,8886.642857142857,2548.309523809524,42,363.2958881556988,363.2958881556988,363.2958881556988,4.588758247165934,79.17084940791426,8.325305162514127e-06,21.59906521864805,True
303,8589.173076923076,2396.5,52,354.3300628066063,354.3300628066063,354.3300628066063,5.339975880055209,66.35424405754861,8.119843899399005e-06,21.626196421802838,True
2051,9401.0,3602.0,45,329.02779315412045,329.02779315412045,329.02779315412045,3.7805370652428194,87.0320241478673,7.540015932640168e-06,21.706634963360315,True
1703,9106.0,3326.2444444444445,45,322.41168378293514,322.41168378293514,322.41168378293514,5.694041671160134,56.62264212359466,7.388400868172163e-06,21.728689495605302,True
108,8254.595238095239,2137.9523809523807,42,322.1250011622906,322.1250011622906,322.1250011622906,3.525652963774484,91.36605459246076,7.381831236146401e-06,21.72965534201344,True
1816,8058.40625,3448.84375,32,316.9812226295471,316.9812226295471,316.9812226295471,7.337391283810679,43.20080671299878,7.263956172404624e-06,21.74713258434639,True
3632,8468.825396825398,4023.126984126984,126,307.8709580004215,307.8709580004215,307.8709580004215,7.603416849131268,40.49113235657959,7.055184932152591e-06,21.77879461711274,True
599,9036.48717948718,2531.846153846154,39,307.1906349211931,307.1906349211931,307.1906349211931,3.799161457554063,80.8574835139977,7.03959461740273e-06,21.78119649590924,True
3357,7885.333333333333,4168.458333333334,48,299.43027091026306,299.43027091026306,299.43027091026306,3.548504603025186,84.38210018242374,6.861757761359108e-06,21.80897716673512,True
1198,8568.0,2854.0,9,297.2661757916212,297.2661757916212,297.2661757916212,19.985455871515487,14.874125349089656,6.812165258799103e-06,21.816852684466138,True
621,8230.28205128205,2544.6153846153848,39,295.4358183890581,295.4358183890581,295.4358183890581,5.149172322854931,57.37539935840704,6.770220704980554e-06,21.82355855566803,True
3614,9383.74358974359,3748.128205128205,39,243.8360573798418,243.8360573798418,243.8360573798418,3.1625631036844597,77.100772185626,5.587758225442619e-06,22.031971605962006,True
664,7812.854838709677,2557.1935483870966,62,225.76809707283974,225.76809707283974,225.76809707283974,4.6584475693994,48.464234857095825,5.173712021992284e-06,22.115559993656166,True
1820,8984.125,3450.625,24,216.86598217487335,216.86598217487335,216.86598217487335,5.395256836101957,40.19567348930099,4.969710750484442e-06,22.159237841155193,True
505,8483.58620689655,2485.7241379310344,29,213.62658022344112,213.62658022344112,213.62658022344112,4.874834790843963,43.8223220661098,4.895476467441417e-06,22.175578204145587,True
1655,8368.166666666666,3274.833333333333,6,205.67209723591805,205.67209723591805,205.67209723591805,21.788074558431884,9.439663733678747,4.713191172065944e-06,22.21677798337035,True
2487,9070.64705882353,3822.5588235294117,34,199.7166174352169,199.7166174352169,199.7166174352169,3.5356475198880175,56.48657461237607,4.576715125002133e-06,22.24868092013574,True
145,8355.333333333334,2166.8,30,190.91133180260658,190.91133180260658,190.91133180260658,3.155067273001062,60.50943301155478,4.374932797360801e-06,22.297637156577565,True
859,9108.823529411764,2661.2941176470586,34,187.5763781964779,187.5763781964779,187.5763781964779,3.6244829803924943,51.75258904820828,4.298508848235483e-06,22.31677105966814,True
1985,8110.538461538462,3558.0,26,177.3425564467907,177.3425564467907,177.3425564467907,6.422037074965386,27.614688980559418,4.063990121702564e-06,22.377684013176776,True
1180,8589.714285714286,2845.0,7,175.2731887847185,175.2731887847185,175.2731887847185,15.333421148576726,11.430794673045792,4.016568397862943e-06,22.390427704950184,True
1131,7642.305555555556,2819.6944444444443,36,162.536006629467,162.536006629467,162.536006629467,3.5440159702397587,45.86209768644783,3.7246825499626997e-06,22.472342461567706,True
170,8165.15625,2192.75,32,159.9198513031006,159.9198513031006,159.9198513031006,3.1728225175183433,50.403024568857255,3.664730615039608e-06,22.489960481593528,True
1427,8344.0,3042.0,5,154.82592092454433,154.82592092454433,154.82592092454433,19.889699867095924,7.784226104923639,3.547997873875451e-06,22.525107245006204,True
2662,8570.111111111111,3899.5555555555557,27,154.06808342039585,154.06808342039585,154.06808342039585,4.549845431743416,33.86226757188098,3.5306312350245034e-06,22.530434724691,True
1722,9132.57142857143,3347.285714285714,28,147.04660779237747,147.04660779237747,147.04660779237747,4.146929550876486,35.45915260636584,3.369726778904274e-06,22.581078899202222,True
484,8083.121951219512,2475.2926829268295,41,143.13484339416027,143.13484339416027,143.13484339416027,4.284884023739896,33.404601525067775,3.2800846073279757e-06,22.610353006888882,True
3591,7912.292682926829,2844.048780487805,41,129.58676056563854,129.58676056563854,129.58676056563854,5.167828826866054,25.07566812042115,2.9696161225701156e-06,22.7183148412658,True
1735,8488.5,3354.5,4,128.52620762586594,128.52620762586594,128.52620762586594,17.789888381958008,7.224677573368786,2.9453124429732125e-06,22.727237191909314,True
1344,9249.60606060606,2970.212121212121,33,126.36815898120403,126.36815898120403,126.36815898120403,3.6026328500746265,35.07661319931238,2.8958585016870384e-06,22.745622278743834,True
3421,8323.333333333334,4203.939393939394,33,124.45138327777386,124.45138327777386,124.45138327777386,3.3924549317532677,36.68475654986982,2.851933582139615e-06,22.76221710443622,True
853,8546.285714285714,2658.5,14,122.78991833329201,122.78991833329201,122.78991833329201,6.144785810557508,19.98278249541646,2.813859375602758e-06,22.776809648531312,True
2603,8419.157894736842,3874.842105263158,19,118.88014341890812,118.88014341890812,118.88014341890812,4.31601660051986,27.543949530821806,2.724262795128832e-06,22.811943123936818,True
2136,8163.214285714285,3641.642857142857,14,116.74578610062599,116.74578610062599,116.74578610062599,4.704138215555565,24.817677702277752,2.6753517653598176e-06,22.831613390304177,True
2608,9320.25,3877.5555555555557,36,115.56352299451828,115.56352299451828,115.56352299451828,3.134562945980872,36.86750752371826,2.648258970033408e-06,22.84266449234458,True
1769,7866.545454545455,3390.636363636364,22,100.38705518841743,100.38705518841743,100.38705518841743,3.9943954678320814,25.131977040546143,2.3004743407707965e-06,22.99552213839082,True
3636,7913.931034482759,4196.396551724138,58,99.49739357829094,99.49739357829094,99.49739357829094,3.9441303285928817,25.226700258099203,2.280086814687643e-06,23.005187164406088,True
3637,7923.568181818182,4203.25,44,98.84397846460342,98.84397846460342,98.84397846460342,3.450960947746168,28.642450598914685,2.265113124104842e-06,23.01234088130229,True
