galaxy,ring,branch,space,sigma,threshold_median,threshold_scale,threshold_n_pixels,lower,upper,changed_pixels,changed_fraction,subtracted_mean,n_use
NGC 3379,inner,no_winsor,none,,,,,,,0,0.0,-0.0010814220303516212,646663
NGC 3379,inner,raw_global_3p5,raw,3.5,-0.24763907492160797,1.1301071643829346,3481020.0,-4.203014150261879,3.707736000418663,27899,0.04314302813057187,-0.008393771018438207,646663
NGC 3379,inner,normalized_full_3p5,normalized_full,3.5,-0.08660810211142157,0.34471289692217755,3481020.0,-1.2931032413390429,1.1198870371161997,4610,0.0071289064010156755,-0.002505499866686678,646663
NGC 3379,inner,normalized_union_3p5,normalized_union,3.5,-0.08563299071678199,0.348142886940749,2559616.0,-1.3041330950094037,1.1328671135758395,4352,0.0067299350666421304,-0.002415593381456496,646663
NGC 3379,outer,no_winsor,none,,,,,,,0,0.0,-0.05049342394571496,1912953
NGC 3379,outer,raw_global_3p5,raw,3.5,-0.24763907492160797,1.1301071643829346,3481020.0,-4.203014150261879,3.707736000418663,3535,0.001847928307700189,-0.05081655139454227,1912953
NGC 3379,outer,normalized_full_3p5,normalized_full,3.5,-0.08660810211142157,0.34471289692217755,3481020.0,-1.2931032413390429,1.1198870371161997,6648,0.0034752552728687007,-0.05107950149442622,1912953
NGC 3379,outer,normalized_union_3p5,normalized_union,3.5,-0.08563299071678199,0.348142886940749,2559616.0,-1.3041330950094037,1.1328671135758395,6193,0.003237403114451845,-0.051035970833053536,1912953
