galaxy,ring,requested_kmin,production_P0,recreated_P0,relative_P0_difference,production_P1,recreated_P1,relative_P1_difference,production_mbar,recreated_mbar,delta_mbar,passed
NGC 3379,inner,0.01,2.6871463879313584,2.6871463587907063,-1.0844460218706331e-08,-0.2358887072098689,-0.23588869271178978,6.146152267147377e-08,26.926572136229115,26.926572148003704,1.1774588415391918e-08,True
NGC 3379,inner,0.03,2.6811358834878045,2.6811358541809436,-1.0930762961436358e-08,-0.2348362040948775,-0.2348361897961776,6.088797060015178e-08,26.929003464585268,26.929003476453563,1.186829479138396e-08,True
NGC 3379,inner,0.04,2.6696110057612383,2.6696109764743046,-1.0970487296368958e-08,-0.2327755474313108,-0.2327755332867409,6.07648443331554e-08,26.933680713570897,26.933680725482326,1.1911428288158277e-08,True
NGC 3379,outer,0.01,2.306424470330032,2.30642448272515,5.3741702199516794e-09,-0.1729730517263796,-0.17297304706139635,2.6969422197470734e-08,27.09970016381036,27.099700157936162,-5.8741989050759e-09,True
NGC 3379,outer,0.03,2.3048014974168076,2.3048015102468815,5.56667201223604e-09,-0.1726162483759383,-0.17261624366999617,2.7262451711527665e-08,27.10046958275471,27.100469576670072,-6.08463679441229e-09,True
NGC 3379,outer,0.04,2.3022467320003397,2.302246745176225,5.723055362949481e-09,-0.1722396266513274,-0.1722396219173301,2.748494855426377e-08,27.101681851633312,27.101681845377694,-6.255618245631922e-09,True
