sma,intens,x0_full,y0_full,eps,pa,node_origin,grad
20.0,680.6300273412089,8475.840365001906,3186.0810996386776,0.2530139851944214,2.3382401941079576,fitted,-22.253900803655643
30.0,458.0910193046525,8475.889263957477,3186.072701404611,0.29414772618346363,2.334285532263906,fitted,-16.60813667932836
40.0,348.46729375464173,8475.927585768019,3185.957525656629,0.32636817138424257,2.333234496141183,fitted,-10.620967530205078
50.0,245.67166870055092,8477.807569996461,3181.0293335085516,0.2,2.0802519718687966,fitted,-7.45194462244236
60.0,199.42840130579452,8477.807569996461,3181.0293335085516,0.2,2.0802519718687966,fitted,-3.984821598837924
70.0,165.97523672379245,8477.807569996461,3181.0293335085516,0.2,2.0802519718687966,fitted,-1.6269354461653918
80.0,166.8896923824867,8476.021767840972,3185.6147424371547,0.3784939932195759,2.3256447844765376,fitted,-1.0427694322904855
90.0,145.11984807798274,8475.641538068916,3186.42834972927,0.38077065866770965,2.3153897713576836,fitted,-1.9401121350114678
100.0,128.08744968225733,8475.81182842986,3185.8049435270095,0.38573460872413046,2.3055924433276043,fitted,-1.5524526042044193
110.0,114.07079599389435,8475.903141695548,3185.608906548343,0.3859068900575736,2.310854547573151,fitted,-1.2801099337543504
120.0,102.48525100717032,8476.058411403435,3185.9651503655127,0.3852125627356835,2.302858650676417,fitted,-1.0429153120325168
130.0,93.21248975324401,8476.033688204916,3186.484602446311,0.3894120276932604,2.315976015135282,fitted,-0.8486330717844759
140.0,85.5125895714808,8475.458298296177,3186.3765503989607,0.3909829810564027,2.303372727772112,fitted,-0.7153858622614635
150.0,78.90477250801474,8475.765673420807,3186.24005671228,0.3927188539542291,2.3128461165986662,fitted,-0.6908550566963279
160.0,71.69548843755425,8476.578035320945,3185.442942516249,0.3840985940087945,2.304796289727846,fitted,-0.6273486946136394
170.0,66.35779861574196,8475.656515990113,3186.2640443930736,0.37642078424014014,2.3067893232999075,fitted,-0.5071532265344079
180.0,61.55242390686609,8476.320111876365,3185.531411407015,0.36990290449675717,2.3113765574941567,fitted,-0.4373214951521479
190.0,57.611368712699,8476.42613782032,3186.1300103735616,0.3718758273981584,2.300410473401609,fitted,-0.3964206663995203
200.0,53.624010578875684,8475.958299627217,3185.712600941071,0.36898636835538856,2.305368629047653,fitted,-0.3553320217145103
210.0,50.50472827840879,8475.721734291006,3186.1127619967206,0.362792464258227,2.307895348268484,fitted,-0.3371172269454451
220.0,46.88166603996678,8476.048678153877,3187.2693981897396,0.3562050004594926,2.297967883435278,fitted,-0.2982007599100626
230.0,44.54071308020754,8475.623527523308,3185.953799050037,0.3562050004594926,2.3049326950613938,fitted,-0.2738132894594205
240.0,41.40540025077837,8475.873248451433,3186.4433462030215,0.3467654337365325,2.299609215784122,fitted,-0.28538048290926776
250.0,38.833103422022184,8475.500200957136,3186.1020801089526,0.3344006988867928,2.31325676523923,fitted,-0.23337896215091228
260.0,36.737821007760125,8476.012194849549,3186.5601572344676,0.33506292434032503,2.304621412861024,fitted,-0.18130517157544296
270.0,35.206999990513324,8475.619671865577,3186.205083179718,0.3410728309183751,2.2980245665437753,fitted,-0.18089131995194876
280.0,33.11999460872115,8475.619671865577,3186.205083179718,0.334845831468704,2.2980245665437753,fitted,-0.1854319514094998
290.0,31.49836096232333,8476.050262630048,3186.177000560602,0.3330328246523849,2.3047269321346544,fitted,-0.15624429419614572
300.0,29.995108724798236,8474.39877151421,3187.063396953967,0.32518367472897797,2.312077906389418,fitted,-0.14196107927693635
310.0,28.6591393767846,8475.96729896432,3185.186204443677,0.3331496888265658,2.312355659492622,fitted,-0.1420037024181756
320.0,27.155034676434724,8476.636459593854,3185.808759209249,0.32911636893741614,2.3029692697495436,fitted,-0.13074895247123647
330.0,26.044160327359872,8476.428402600235,3186.3920306310133,0.32911636893741614,2.301036066130391,fitted,-0.11220273328780514
340.0,24.91098001067862,8476.139208668541,3186.491932585287,0.32930598005678813,2.292768526778956,fitted,-0.1094355135508895
350.0,23.855450056342082,8477.64454163799,3184.7824211451675,0.32655497508486486,2.2988716949402086,fitted,-0.09755244814587201
360.0,22.95993104776118,8476.460021422328,3187.6709367367616,0.33034743470779154,2.294982241667057,fitted,-0.08729042882014593
370.0,22.109641479939164,8477.963058979614,3185.9716313729455,0.33034743470779154,2.294982241667057,fitted,-0.07899245403595537
380.0,21.380081967042074,8476.87818119803,3187.1893529647696,0.33829802035443424,2.2990460264049615,fitted,-0.0931751670657686
390.0,20.24613813862379,8476.315474972396,3184.949637412022,0.3245910583261479,2.305081532091941,fitted,-0.09219546023680358
400.0,19.536172762306002,8477.485291168243,3186.0055888635675,0.3245910583261479,2.305081532091941,fitted,-0.0638815491008737
410.0,18.968507156606318,8477.485291168243,3186.0055888635675,0.3292837985375797,2.305081532091941,fitted,-0.06091459913315127
420.0,18.317880779642977,8477.165325168327,3185.7167669415803,0.3343403497504832,2.305081532091941,fitted,-0.07110853436027557
430.0,17.546336469400806,8477.834743028168,3186.336371454744,0.3257711856948101,2.3175694258404635,fitted,-0.059125155654795945
440.0,17.135377666547058,8477.331402618036,3185.8859980305356,0.33181060720719036,2.300713876411344,fitted,-0.046240687837911486
450.0,16.621522712642577,8477.331402618036,3185.8859980305356,0.3369139975192254,2.300713876411344,fitted,-0.05158265705531626
460.0,16.103724525440732,8475.54056679553,3187.8874483580335,0.3369139975192254,2.300713876411344,fitted,-0.05654019931041265
470.0,15.490718726434324,8475.937237173364,3186.1181500436824,0.33411767140552756,2.3011090802796432,fitted,-0.04965416580177377
480.0,15.110641209405257,8476.726057122278,3186.2630679625877,0.3374845955014287,2.298456114175238,fitted,-0.039183019196525046
490.0,14.707058342503823,8478.43597095301,3186.3476650524267,0.3408981780587039,2.298456114175238,fitted,-0.04334212624723062
500.0,14.243798684460645,8475.553821694675,3183.7805004293614,0.3408981780587039,2.298456114175238,fitted,-0.04740041313027081
510.0,13.759050079898406,8475.206751574555,3186.92656387315,0.33886091185124056,2.3039832783397105,fitted,-0.03794182130159083
520.0,13.484962258428828,8476.883772097292,3188.4370114369467,0.33886091185124056,2.302966655677578,fitted,-0.035691884122195636
530.0,13.045212397454494,8480.033803888842,3184.932434327938,0.33886091185124056,2.303335983578454,fitted,-0.04082794741547939
540.0,12.66840331011924,8480.033803888842,3184.932434327938,0.33886091185124056,2.303335983578454,fitted,-0.024754368274036143
550.0,12.55012503197377,8476.862583073831,3187.20503284709,0.35082205143543094,2.2925065156835776,fitted,-0.03721006784794678
560.0,11.924201953160305,8476.862583073831,3187.20503284709,0.33665042541055007,2.2925065156835776,fitted,-0.04685829251693781
570.0,11.612959181635015,8476.862583073831,3187.20503284709,0.33665042541055007,2.2925065156835776,fitted,-0.018071776828327214
580.0,11.56276641659376,8476.695387351388,3185.078688768236,0.3539042903895846,2.3090855077376755,fitted,-0.014676439097293414
590.0,11.319430399689146,8476.695387351388,3185.078688768236,0.3539042903895846,2.3090855077376755,fitted,-0.026554404501785634
600.0,11.031678326558048,8476.181840777814,3185.064364565824,0.35793076280606945,2.301686589050372,fitted,-0.031057240652725592
610.0,10.698285586634634,8474.158158468457,3188.037796472818,0.3518809242025323,2.312194017470148,fitted,-0.026185882158132046
620.0,10.507960683395407,8476.558956977533,3185.415852171481,0.35696808109948036,2.3002115506124046,fitted,-0.028883525258129518
630.0,10.120615081472044,8478.78040457201,3187.401526358333,0.34968400860325327,2.3002115506124046,fitted,-0.03080759062132401
640.0,9.891808870968926,8478.78040457201,3187.401526358333,0.34968400860325327,2.3002115506124046,fitted,-0.016730576909716532
650.0,9.786003543277713,8475.789348409975,3184.727926032517,0.36089156565888153,2.3002115506124046,fitted,-0.01513059192001993
660.0,9.589197032568528,8477.84870278182,3187.360507726003,0.36089156565888153,2.3002115506124046,fitted,-0.021608920169355804
