amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.524598285545417,250.0,4.0,1078.5164991765037,3059.186043572885,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
