galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4374,inner,normalized_union_3p5,0.03,0.03,0.25,5,1.090870348764975,0.02184561194583806,0.0005084926337664433,0.021851529146646405,-0.09199014258071828,1.0,1.4752231570652008e-05,1.0908555965334044,27.905298264625706,0.02174897979094248,33.28157835036229,770.0217566037871,18.20687434601562,0.00578020353239295,k-window MAD,0.02174897979094248,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,inner,normalized_union_3p5,0.04,0.04,0.25,5,1.0869128049757566,0.02176993075189535,0.0005631809197728688,0.021777214185719786,-0.09128332859187105,1.0,1.4752231570652008e-05,1.086898052744186,27.909244398115437,0.02175393526606424,32.426536206174184,717.9552251072606,18.381685219159653,0.00578020353239295,k-window MAD,0.02175393526606424,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.01,0.01,0.25,5,1.0120242356443971,0.014523748275074555,0.0033786907670838567,0.014911566492401421,-0.08020432810784596,1.0,0.0067194780370718,1.0053047576073253,27.99397208017955,0.01610459662897793,54.10751038110535,1357.1877595276337,17.405613029747414,0.003755923555399514,k-window MAD,0.01610459662897793,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.03,0.03,0.25,5,1.009681304109014,0.015064542222003818,0.00342173073906365,0.01544825794739293,-0.07976036010366228,1.0,0.0067194780370718,1.0029618260719422,27.996505415910967,0.01672320173901006,56.68741216740224,1308.355934395706,17.632693165251624,0.003755923555399514,k-window MAD,0.01672320173901006,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,no_winsor,0.04,0.04,0.25,5,1.0071374033509028,0.015212091224468495,0.003212289810003015,0.015547556889910406,-0.07933006964598378,1.0,0.0067194780370718,1.000417925313831,27.99926276297607,0.016873493550824775,56.57741279730322,1249.2745101120995,17.813532240256894,0.003755923555399514,k-window MAD,0.016873493550824775,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.01,0.01,0.25,5,1.0100092166617907,0.014526437249962606,0.0033754668851877683,0.014913455530831893,-0.08014245061466595,1.0,0.0067194780370718,1.0032897386247188,27.996150498770984,0.016138985563701864,54.395501840719916,1364.387546017998,17.415832566465554,0.0037463746123385993,k-window MAD,0.016138985563701864,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.03,0.03,0.25,5,1.0076769190078958,0.015070134535805775,0.003419155637367667,0.015453141434667226,-0.07970047565345846,1.0,0.0067194780370718,1.000957440970824,27.998677393828544,0.01676198652021933,57.010528093088475,1315.7876006864894,17.64302322583005,0.0037463746123385993,k-window MAD,0.01676198652021933,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0051445091602838,0.015221303680665375,0.0032102358570326975,0.015556146695014667,-0.07927222105963212,1.0,0.0067194780370718,0.9984250311232119,28.00142777357383,0.01691651465739507,56.9269622636657,1256.964598372074,17.823914647948822,0.0037463746123385993,k-window MAD,0.01691651465739507,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.0086554084277393,0.014562746847615769,0.0033759391894361054,0.014948931773157354,-0.0802094977777363,1.0,0.0067194780370718,1.0019359303906674,27.997616547066748,0.016199235855577677,54.90457964747066,1377.1144911867666,17.434724671237074,0.0037734965549568755,k-window MAD,0.016199235855577677,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.0063094157357417,0.015105097840556263,0.0034217886522894983,0.01548782161421401,-0.07976527422289369,1.0,0.0067194780370718,0.9995899376986699,28.000161735623983,0.016822586968114114,57.52557388137217,1327.6336538170144,17.66185580566092,0.0037734965549568755,k-window MAD,0.016822586968114114,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.003773332014398,0.01525575762404696,0.00321379847063765,0.015590594642076351,-0.07933637607055719,1.0,0.0067194780370718,0.9970538539773262,28.002919883478725,0.01697729063388721,57.437090917952446,1268.1874287663825,17.842607704929044,0.0037734965549568755,k-window MAD,0.01697729063388721,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.008550366700156,0.014563711203710621,0.00337582093775927,0.014949844515208182,-0.08020775539468798,1.0,0.0067194780370718,1.0018308886630842,27.99773038027894,0.0162019235275595,54.926838686521684,1377.6709671630422,17.435458008645327,0.0037742023048613913,k-window MAD,0.0162019235275595,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.0062041817526959,0.015106061437697084,0.0034217201393734733,0.015488746265326736,-0.07976350641852586,1.0,0.0067194780370718,0.999484703715624,28.000276044857966,0.01682536263342578,57.548705377703705,1328.1656782326397,17.662585683757854,0.0037742023048613913,k-window MAD,0.01682536263342578,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4374,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.0036682778992,0.015256785159330698,0.0032137724558668427,0.01559159474832712,-0.0793346397982694,1.0,0.0067194780370718,0.9969487998621283,28.003034287595707,0.016980168801563885,57.46067101263479,1268.706190849394,17.84333434356598,0.0037742023048613913,k-window MAD,0.016980168801563885,"max(fit covariance + PSF MAD, k-window MAD)"
