galaxy,ring,branch,requested_kmin,effective_kmin,kmax,n_psf,P0,P0_sigma_formal,P0_psf_mad,P0_sigma_total,P1,P1_negative_fraction,Pr,P_fluctuation,mbar,mbar_sigma,chi2_reduced,aicc,condition_number,k_window_scatter,k_window_scatter_method,sigma_measurement,sigma_measurement_method
NGC 4406,outer,no_winsor,0.03,0.03,0.25,5,1.1034041970138704,0.016639086110411167,0.004117402284615197,0.01714095062016784,-0.08812650538573566,1.0,0.0065523504125533,1.096851846601317,27.89937571908488,0.01696724195701891,58.44072885527064,1348.6822182166793,17.696950607506576,0.0041325505469017145,k-window MAD,0.01696724195701891,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,no_winsor,0.04,0.04,0.25,5,1.1005919046015078,0.016851190788164615,0.004273374295967286,0.01738460119912326,-0.08765681521820813,1.0,0.0065523504125533,1.0940395541889545,27.902163086241835,0.01725265860352042,58.46007122179981,1290.6929954510244,17.89725113382207,0.0041325505469017145,k-window MAD,0.01725265860352042,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.01,0.01,0.25,5,1.1055758518761742,0.01701497949006945,0.0038128687023281723,0.01743695772744425,-0.08885078763123802,1.0,0.0065523504125533,1.099023501463621,27.89722819729679,0.017226143281113382,62.70925043178249,1572.2312607945623,17.52706836836163,0.004137708017343314,k-window MAD,0.017226143281113382,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.03,0.03,0.25,5,1.1012850894094541,0.016674379269118262,0.004119353088106562,0.01717568030311737,-0.08807298195929013,1.0,0.0065523504125533,1.0947327389969008,27.901475380288975,0.01703453023934676,58.96878541680785,1360.827519132035,17.70980685937799,0.004137708017343314,k-window MAD,0.01703453023934676,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,raw_global_3p5,0.04,0.04,0.25,5,1.0984747318278878,0.01688823931620423,0.004269280257611635,0.017419511506337332,-0.08760360142720047,1.0,0.0065523504125533,1.0919223814153345,27.904266226112085,0.017320823012269886,58.99847100187995,1302.5377906127876,17.91010932783382,0.004137708017343314,k-window MAD,0.017320823012269886,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.01,0.01,0.25,5,1.104638168478411,0.017057664949634482,0.003820203631153795,0.017480214224015373,-0.08891844755428101,1.0,0.0065523504125533,1.0980858180658577,27.898154939417736,0.017283623135549195,63.210606946463706,1584.7651736615926,17.5410033200381,0.004151846741091382,k-window MAD,0.017283623135549195,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.03,0.03,0.25,5,1.1003381036475184,0.016715425192394374,0.004125604873429387,0.01721702805173404,-0.08813916443979597,1.0,0.0065523504125533,1.093785753234965,27.902414990161997,0.017090321974680484,59.43709205753172,1371.598571868684,17.723533960396104,0.004151846741091382,k-window MAD,0.017090321974680484,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_full_3p5,0.04,0.04,0.25,5,1.0975205946973179,0.016927955902354262,0.004270610556617161,0.01745834486881103,-0.0876684993286945,1.0,0.0065523504125533,1.0909682442847646,27.905215372423626,0.017374618554226017,59.4558292957467,1312.599673077856,17.923728864417065,0.004151846741091382,k-window MAD,0.017374618554226017,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.01,0.01,0.25,5,1.1044089555979593,0.01706127688559529,0.0038206848678140554,0.017483844023157245,-0.08891579175049222,1.0,0.0065523504125533,1.097856605185406,27.898381598114405,0.017290821373780442,63.27192159109183,1586.2980397772958,17.54264494062694,0.004152729361938004,k-window MAD,0.017290821373780442,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.03,0.03,0.25,5,1.1001088287786145,0.016719289947232974,0.004125927408088438,0.017220857508163205,-0.08813652038927108,1.0,0.0065523504125533,1.0935564783660612,27.902642601573987,0.017097707199842358,59.49736784665022,1372.9849150184095,17.725148289553573,0.004152729361938004,k-window MAD,0.017097707199842358,"max(fit covariance + PSF MAD, k-window MAD)"
NGC 4406,outer,normalized_union_3p5,0.04,0.04,0.25,5,1.0972913123602202,0.016931786042145205,0.004270215710924821,0.017461962111825016,-0.08766585126214232,1.0,0.0065523504125533,1.0907389619476668,27.90544357915522,0.01738187149477914,59.51569629000369,1313.9167469515098,17.925339091352626,0.004152729361938004,k-window MAD,0.01738187149477914,"max(fit covariance + PSF MAD, k-window MAD)"
