galaxy,ring,requested_kmin,production_P0,recreated_P0,relative_P0_difference,production_P1,recreated_P1,relative_P1_difference,production_mbar,recreated_mbar,delta_mbar,passed
NGC 4406,inner,0.01,1.1654048238391812,1.1654048465094025,1.945265770686433e-08,-0.1015984931920657,-0.1015984875560124,5.547378817992537e-08,27.83358507790108,27.833585056780013,-2.1121067561580276e-08,True
NGC 4406,inner,0.03,1.159323002512903,1.1593230251676776,1.9541382734189483e-08,-0.1005078393910532,-0.10050783382281221,5.540106151946482e-08,27.839266139086934,27.83926611786953,-2.121740294569463e-08,True
NGC 4406,inner,0.04,1.155673231155982,1.1556732538635466,1.9648775939629104e-08,-0.0998154934800646,-0.09981548797350814,5.516735196936248e-08,27.842689736703743,27.842689715369733,-2.133401011406022e-08,True
NGC 4406,outer,0.01,1.105575831701214,1.1055758518761742,1.824837303487925e-08,-0.0888507898833315,-0.08885078763123802,2.5346915732323555e-08,27.89722821722783,27.89722819729679,-1.9931039929588223e-08,True
NGC 4406,outer,0.03,1.1012850691816165,1.1012850894094541,1.836748553252221e-08,-0.0880729842151431,-0.08807298195929013,2.5613449989724088e-08,27.90147540035058,27.901475380288975,-2.006160570999782e-08,True
NGC 4406,outer,0.04,1.0984747115066342,1.0984747318278878,1.8499518805725756e-08,-0.0876036036902296,-0.08760360142720047,2.583260311078951e-08,27.904266246318212,27.904266226112085,-2.0206126549737746e-08,True
