region,role,status,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method
circular_inner_lit,science,ok,0.01,0.25,28.21390056851341,28.254802161041102,0.24912703563160601,0.009210476949686162,0.23991655868191986,0.03697100527983666,0.30344321269867386,8245,27.625,0.22105509924102276,local_histogram
circular_inner_lit,science,ok,0.03,0.25,28.597985424717475,28.65672273077567,0.17489883549594057,0.009210476949686162,0.1656883585462544,0.05266173970552216,0.30344321269867386,8245,27.625,0.22105509924102276,local_histogram
circular_inner_lit,science,ok,0.04,0.25,28.638720916604047,28.699768145978673,0.1684584192549381,0.009210476949686162,0.15924794230525194,0.05467507643976762,0.30344321269867386,8245,27.625,0.22105509924102276,local_histogram
circular_outer_lit,science,ok,0.01,0.25,27.765823310652493,27.78493402156758,0.06296413495055316,0.001098573777180843,0.06186556117337231,0.01744761169264967,0.050759683484361336,12178,28.375,0.16979064095787044,local_histogram
circular_outer_lit,science,ok,0.03,0.25,28.41675591091986,28.451817106082938,0.034571657432212584,0.001098573777180843,0.03347308365503174,0.03177671707915377,0.050759683484361336,12178,28.375,0.16979064095787044,local_histogram
circular_outer_lit,science,ok,0.04,0.25,28.50372331764672,28.54176025027956,0.031910472750378276,0.001098573777180843,0.030811898973197433,0.034426747161488545,0.050759683484361336,12178,28.375,0.16979064095787044,local_histogram
