amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.5050043480120692,300.98480077913865,2.8441352427069493,1074.8995281261098,3068.057827213101,0.0,-1.5707963267948966,2000.0,global NaN/WHT gap fill for isophote solver only
