label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
23523,696.6011904761905,3147.788095238095,840,694.7500391492626,694.7500391492626,694.7500391492626,1.5920297125945867e-05,20.895187700123184
20460,667.1412429378531,2326.8502824858756,1062,614.7427338059184,614.7427338059184,614.7427338059184,1.4086918210455571e-05,21.028025639612448
20524,1262.0862068965516,2432.972906403941,812,542.1462498885563,542.1462498885563,542.1462498885563,1.2423359334404831e-05,21.16446800483764
25414,54.21757322175732,3522.127615062762,478,490.53522674130187,490.53522674130187,490.53522674130187,1.1240685311839096e-05,21.27308364800808
24599,934.9732142857143,3281.495535714286,224,370.96186191161877,370.96186191161877,370.96186191161877,8.500644449417935e-06,21.57643599322689
25843,1834.2816326530613,4223.081632653061,1225,340.238120132531,340.238120132531,340.238120132531,7.796605485213101e-06,21.670301724504615
10978,1844.974921630094,3185.282131661442,319,312.880464779144,312.880464779144,312.880464779144,7.16970087585392e-06,21.76131302972219
20399,720.6564748201439,2256.528776978417,1112,293.5035102739179,293.5035102739179,293.5035102739179,6.7256751749027065e-06,21.830725900590167
20522,1595.3151364764267,2425.5980148883373,403,281.4904250017525,281.4904250017525,281.4904250017525,6.450393597133542e-06,21.876100083039848
20462,663.4864300626305,2354.707724425887,479,238.43564232418709,238.43564232418709,238.43564232418709,5.463787056226813e-06,22.056331209886505
20571,785.8372093023256,2488.3197674418607,172,211.94099577971792,211.94099577971792,211.94099577971792,4.856658417916305e-06,22.18422172371431
20593,162.11794019933555,2515.9551495016613,602,211.8478147592107,211.8478147592107,211.8478147592107,4.854523161422055e-06,22.184699178553487
4505,70.17295597484276,2723.7169811320755,318,207.22309677730527,207.22309677730527,207.22309677730527,4.748547083341085e-06,22.208663750962486
24104,965.6642857142857,3201.828571428571,140,193.27965677063884,193.27965677063884,193.27965677063884,4.429031149040808e-06,22.284293785642937
20977,1048.6763005780347,2733.0462427745665,346,191.8637401552461,191.8637401552461,191.8637401552461,4.396585216039899e-06,22.29227688425191
