target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3443,fits-target,1078.5392076701883,3059.0345181033135,187.8155529166667,12.331769444444438,6650.83800823752,2302.038784256178,1078.5392076701883,3059.0345181033135,187.8155529166667,12.331769444444443,5623.48259211913,100.0
