amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
4.003438060952163,250.0,4.0,1078.4103645703613,3059.0865734308027,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
