amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.298896066686974,250.0,4.0,1078.4078330200982,3059.071861481893,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
