sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,287.363406686586,3000.356994241354,2999.904412929193,6542.356994241354,3207.904412929193,0.08951279825900348,1.0296109196029055,-2.546124038305919,1.0,121,121,1.0296109196029055
30.0,260.39808283145544,3000.8675983173343,3000.526516188719,6542.867598317334,3208.526516188719,0.07189868991940132,1.1695232824541424,-2.6221464607150913,1.0,183,183,1.1695232824541424
40.0,237.28557725698022,3000.9212956885044,3000.0738847627263,6542.921295688504,3208.0738847627263,0.07325771147249788,1.1015533141533376,-2.245006970633142,1.0,243,243,1.1015533141533376
50.0,213.908490702061,3000.911445184305,2999.8789295510337,6542.911445184305,3207.8789295510337,0.055496442270548695,1.077935586824209,-2.0174274177828124,1.0,307,307,1.077935586824209
60.0,194.7689787980506,3001.0321017883775,2999.9395000428926,6543.032101788378,3207.9395000428926,0.06846847264406229,1.1185426186894258,-1.788201364335265,1.0,366,366,1.1185426186894258
70.0,177.26756736293052,3000.7982891043775,2999.978911783797,6542.798289104378,3207.978911783797,0.07407649241752705,1.145800899762836,-1.697924642177205,1.0,425,425,1.145800899762836
80.0,162.24996956669995,3000.6251681938265,2999.7511698452977,6542.6251681938265,3207.7511698452977,0.09244187896802432,1.144209015879166,-1.5070696057384794,1.0,481,481,1.144209015879166
90.0,147.13098358633732,3000.955789864764,3000.2158043083678,6542.955789864764,3208.2158043083678,0.09015647618768464,1.1045422477106068,-1.32494188000742,1.0,542,542,1.1045422477106068
100.0,134.61891269183843,3001.0257898567556,3000.032928265164,6543.025789856756,3208.032928265164,0.09834407118014209,1.1603011364679388,-1.2044631786922664,1.0,599,599,1.1603011364679388
110.0,122.7157859094175,3000.838534957801,2999.6702901948856,6542.838534957801,3207.6702901948856,0.09953264015750354,1.1640167795863214,-1.010846974539384,1.0,659,659,1.1640167795863214
120.0,113.11411149598777,3000.7813485168426,3000.138319404128,6542.781348516843,3208.138319404128,0.106588177516976,1.1675092423172249,-0.9094038390751239,1.0,716,716,1.1675092423172249
130.0,104.07448852501886,3000.8010751037446,3000.0079334444285,6542.801075103745,3208.0079334444285,0.10838689715193117,1.1534086131749872,-0.807369579632919,1.0,774,774,1.1534086131749872
140.0,96.1930249151013,3000.9139295706645,3000.1361838336784,6542.913929570665,3208.1361838336784,0.11392581511576609,1.1715660805214736,-0.7223144281427644,1.0,831,831,1.1715660805214736
150.0,88.98832175170216,3001.073234767497,2999.9845955332594,6543.073234767497,3207.9845955332594,0.11930287588793434,1.1596903973821024,-0.6376234393856814,1.0,888,888,1.1596903973821024
160.0,82.35205623051138,3001.3525055431087,3000.149404084582,6543.352505543109,3208.149404084582,0.11553871321647526,1.18191321789912,-0.5767378816398914,1.0,949,949,1.18191321789912
170.0,76.97721610501563,3000.5122311213827,3000.06047279045,6542.512231121383,3208.06047279045,0.12466048752992359,1.178115349349318,-0.5055644742537896,1.0,1003,1003,1.178115349349318
180.0,71.28912305643442,3000.6083966674087,2999.977258586103,6542.608396667409,3207.977258586103,0.11856977192370646,1.1678419235824664,-0.4578614966089394,1.0,1066,1066,1.1678419235824664
190.0,66.78380495909384,3000.6956582945104,3000.0331072096733,6542.69565829451,3208.0331072096733,0.12429993584981164,1.181743690729447,-0.4175576828766043,1.0,1121,1121,1.181743690729447
200.0,62.44559446631492,3001.260530618494,3000.0274008267534,6543.260530618494,3208.0274008267534,0.12174646969246739,1.176462817663418,-0.3819175973203137,1.0,1182,1182,1.176462817663418
210.0,58.31821600113248,3001.1586744556503,3000.188819793868,6543.15867445565,3208.188819793868,0.12025409068924299,1.1631983816178941,-0.3357844705452618,1.0,1242,1242,1.1631983816178941
220.0,54.8633267861875,3001.2791878646813,3000.0768316752965,6543.279187864681,3208.0768316752965,0.12330604642018406,1.176407314650964,-0.30752376811614207,1.0,1299,1299,1.176407314650964
230.0,51.890175404750494,3001.0802998241024,3000.2870208937616,6543.080299824102,3208.2870208937616,0.1272009276370157,1.1421412698207312,-0.2851895875366652,1.0,1355,1355,1.1421412698207312
240.0,48.74800958432265,3000.5844389659355,3000.1496495707943,6542.584438965936,3208.1496495707943,0.1272009276370157,1.1674253582785352,-0.25516100065252945,1.0,1414,1414,1.1674253582785352
250.0,46.069671577149194,3000.571505600212,3000.24564939198,6542.571505600212,3208.24564939198,0.12707765287258685,1.1684172088249143,-0.23315698237671453,1.0,1473,1473,1.1684172088249143
