amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.8521441735838906,250.0,4.0,1078.3985260177096,3058.912136511481,0.2,0.0,2000.0,global NaN/WHT gap fill for isophote solver only
