label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
22120,1272.317738791423,2642.834307992203,513,905.4860428619165,905.4860428619165,905.4860428619165,2.0749296947970415e-05,20.607557157226974
21728,680.0419161676647,2438.75249500998,501,863.5677146432973,863.5677146432973,863.5677146432973,1.978873455539994e-05,20.65902056490907
26635,471.53507565337003,3839.8528198074277,727,590.8987263917181,590.8987263917181,590.8987263917181,1.3540499311648698e-05,21.07097892368867
21798,703.437037037037,2501.303703703704,675,580.9009762290284,580.9009762290284,580.9009762290284,1.3311399936155724e-05,21.089506292653397
22846,1142.4722222222222,2822.706349206349,252,557.2540207714022,557.2540207714022,557.2540207714022,1.2769527750964528e-05,21.13462853161833
26190,1570.013029315961,3496.801302931596,307,507.1331297469105,507.1331297469105,507.1331297469105,1.1621002868264999e-05,21.236956601337518
25115,459.6058394160584,3202.890510948905,274,398.4669099932771,398.4669099932771,398.4669099932771,9.130906328780967e-06,21.498780903514177
23485,1084.3589743589744,2933.7863247863247,234,332.21870694903436,332.21870694903436,332.21870694903436,7.612822590140665e-06,21.69620134959217
21645,1623.7105263157894,2306.363157894737,380,314.6346038838653,314.6346038838653,314.6346038838653,7.209881231807051e-06,21.755245345641654
26669,477.77199281867144,3915.382405745063,557,282.1642623176987,282.1642623176987,282.1642623176987,6.465820332724634e-06,21.87350654078236
4794,1926.2754491017963,2695.538922155689,167,258.9695111743002,258.9695111743002,258.9695111743002,5.934310451481722e-06,21.96663996591518
26556,1687.3540669856459,3791.913875598086,209,241.57163812501867,241.57163812501867,241.57163812501867,5.535636571295052e-06,22.042146697680597
21632,864.5086705202312,2349.6184971098264,346,201.93901701991342,201.93901701991342,201.93901701991342,4.627451369967069e-06,22.23671096369607
24538,996.933774834437,3108.390728476821,151,196.05183431038975,196.05183431038975,196.05183431038975,4.492546030243912e-06,22.26883428341205
22054,859.6198347107438,2612.380165289256,121,179.74041289343174,179.74041289343174,179.74041289343174,4.118768290330633e-06,22.363147220966894
21891,980.7629310344828,2540.4784482758623,232,167.57285240310594,167.57285240310594,167.57285240310594,3.839947509230351e-06,22.439252402904692
26566,1643.3120567375886,3862.6028368794323,141,147.84284113372215,147.84284113372215,147.84284113372215,3.3878324646722575e-06,22.57526080871067
22949,245.56637168141592,2830.008849557522,113,147.7369562375838,147.7369562375838,147.7369562375838,3.3854061024222825e-06,22.57603869049565
23273,380.2455089820359,2900.2215568862275,167,135.30769344545757,135.30769344545757,135.30769344545757,3.100588388718974e-06,22.67145533146558
24382,752.1746987951807,3080.4337349397592,166,134.18181703028887,134.18181703028887,134.18181703028887,3.074788825877325e-06,22.68052738696744
16295,1746.009009009009,3499.72972972973,111,130.60112805190656,130.60112805190656,130.60112805190656,2.9927370046742574e-06,22.709894238164697
26568,1683.480349344978,3891.1703056768556,229,130.0590434706041,130.0590434706041,130.0590434706041,2.9803150860405805e-06,22.71441016939448
25907,1833.056074766355,3380.5794392523367,107,114.52804538280238,114.52804538280238,114.52804538280238,2.6244208193508157e-06,22.85248193646388
