target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
IC 3381,fits-target,1078.2270639571516,3059.1150764841914,187.06196416666666,11.789883333333337,4094.093627185069,1179.113943790618,1078.2270639571516,3059.1150764841914,187.06196416666666,11.789883333333334,3553.8507827602,100.0
