galaxy,status,template_name,template_path,template_sha256,template_family,program,signal_filter,color_filter,color_name,signal_path,color_path,signal_fingerprint,color_fingerprint,input_pair_key,out_dir,output_dir,stem,attempt_output_key,cell_timings_path,worker_log_path,job_id,signal_background_scalar,science_pixel_scale_arcsec,psf_pixel_scale_arcsec,psf_scale_rel_error,psf_native_scale_rel_error,psf_method_id,psf_method_limitations,psf_detector_set,psf_selected_extension,opd_corr_id,opd_signed_delta_days,opd_delta_days,color_opd_corr_id,color_opd_path,color_opd_signed_delta_days,color_opd_delta_days,color_psf_selected_extension,isophote_fit_mode,isophote_fit_signature,fitted_sma_min_px,fitted_sma_max_px,isophote_count,inner_model_coverage,inner_premask_usable_coverage,outer_model_coverage,outer_premask_usable_coverage,psf_input_count,f150w_path,f090w_path,recommended_kmin,recommended_kmax,recommended_mbar_inner_raw,recommended_mbar_inner,recommended_sigma_inner,recommended_Pr_inner,recommended_Pr_over_P0_inner,recommended_mbar_outer_raw,recommended_mbar_outer,recommended_sigma_outer,recommended_Pr_outer,recommended_Pr_over_P0_outer,recommended_mbar_weighted_raw,recommended_mbar_weighted,recommended_sigma_weighted_formal,recommended_annulus_scatter,recommended_sigma_adopted,recommended_notes,recommended_is_main_window,recommended_uses_two_annuli,model_full_fits,model_full_fits_exists,science_residual_fits,science_residual_fits_exists,science_residual_pre_catalog_fits,science_residual_pre_catalog_fits_exists,science_residual_raw_fits,science_residual_raw_fits_exists,inner_usable_residual_fits,inner_usable_residual_fits_exists,outer_usable_residual_fits,outer_usable_residual_fits_exists,df_sbf_csv,df_sbf_csv_exists,annulus_summary_csv,annulus_summary_csv_exists,color_index,color_F090W_F150W,color_sigma_proxy,result_json,artifacts_verified,artifacts_verified_at,artifact_manifest_path,artifact_count,fits_artifact_count,table_artifact_count,artifact_manifest,go3055_qc,qc_status,qc_flags,status_result_method,status_adopted_without_sha,annulus_delta_mag,annulus_delta_z,inner_mbar,inner_mbar_sigma,inner_P1,inner_usable_fraction,inner_Pr_over_P0,inner_psf_scatter_mag,outer_mbar,outer_mbar_sigma,outer_P1,outer_usable_fraction,outer_Pr_over_P0,outer_psf_scatter_mag,mu_lit,sigma_mu_lit,distance_lit_mpc,sigma_distance_lit_mpc,distance_method,distance_reference,ra_deg_icrs,dec_deg_icrs,cluster_or_group,distance_mpc,distance_stat_uncertainty_mpc,distance_method_catalog,environment,mbar_F150W,Mbar_F150W,coverage_warning,annulus_warning,structural_warning,P1_nonpositive,manual_exclusion,include_main,include_structural_clean,sigma_measurement_mag,sigma_psf_mag,inner_sigma_Pr_mag,outer_sigma_Pr_mag,sigma_Pr_mag,sigma_sky_mag,sigma_extinction_mag,sigma_mbar_internal,sigma_mbar_total,sigma_Mbar_internal,m150_model_aperture,M150_model_aperture
NGC 1380,ok,sbf-2.ipynb,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/code/sbf-2.ipynb,515ad22816f7f621635483938741efc95a48424ade537aac00a5f485a8b6a83a,sbf2,3055,F150W,F090W,F090W-F150W,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f150w_i2d.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f090w_i2d.fits,"{'resolved_path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f150w_i2d.fits', 'size': 1210608000, 'mtime_ns': 1762472655163091779, 'device': 16777234, 'inode': 132187235}","{'resolved_path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f090w_i2d.fits', 'size': 1210224960, 'mtime_ns': 1762472614347019434, 'device': 16777234, 'inode': 132187234}",2c0e1683d2c0,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728,jw03055-o001_t001_nircam_clear-f150w_i2d,run-20260726T090527Z-485f0e793321-c3e42809__attempt-1__1785056728,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/cell_timings.jsonl,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/worker.log,job-02257cca1dd4d5b3a35750bac155296aed4cef973db27d56879b85dacb37fa72,0.2074823901057243,0.0312265036029448,0.03122585,2.0931031958437707e-05,2.0931031958437707e-05,stpsf_local_wss_time_and_field_ensemble_v1,local STPSF model ensemble; nearest time-matched WSS OPDs plus four detector-position offsets; no empirical stellar PSF unless PSFREF is set,NRCA1,DET_DIST,R2023111002,0.1501266276020411,0.1501266276020411,R2023111002,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/wss_opd/R2023111002-NRCA3_FP1-1.fits,0.2182102343715465,0.2182102343715465,DET_DIST,real_only,linear=True,20.0,1990.0,198,1.0,0.9979258538927168,0.8037259208004611,0.7977210569310139,5,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f150w_i2d.fits,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/data/NGC 1380/jw03055-o001_t001_nircam_clear-f090w_i2d.fits,0.04,0.25,28.09399013172741,28.094020903907285,0.0212862395294917,2.5981339718060886e-05,2.8341823425038392e-05,28.138927925182685,28.13895098453512,0.0184248034556762,1.8679997398065725e-05,2.123822293415753e-05,28.119680359949395,28.119706722827388,0.0139309576851829,0.0224650403139161,0.0224650403139161,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)",True,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_model_full.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_catalog_mask_clip_3p5sigma.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_full_science.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_full_science_raw.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_inner_lit_usable.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_outer_lit_usable.fits,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_df_sbf.csv,True,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_annulus_summary.csv,True,0.52166097407561,0.52166097407561,0.0125262388740866,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/batch/NGC_1380_result.json,True,2026-07-26T09:27:18.592+00:00,/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/batch/artifact_manifests/NGC_1380_result_artifacts.json,7,5,2,"[{'name': 'model_full_fits', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_model_full.fits', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_model_full.fits', 'size_bytes': 172918080, 'mtime_ns': 1785058038571323693, 'mtime_utc': '2026-07-26T09:27:18.571+00:00', 'fits_valid': True, 'ok': True}, {'name': 'science_residual_fits', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_catalog_mask_clip_3p5sigma.fits', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_catalog_mask_clip_3p5sigma.fits', 'size_bytes': 172918080, 'mtime_ns': 1785058038574592933, 'mtime_utc': '2026-07-26T09:27:18.574+00:00', 'fits_valid': True, 'ok': True}, {'name': 'science_residual_raw_fits', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_full_science_raw.fits', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_full_science_raw.fits', 'size_bytes': 172918080, 'mtime_ns': 1785058038577422580, 'mtime_utc': '2026-07-26T09:27:18.577+00:00', 'fits_valid': True, 'ok': True}, {'name': 'inner_usable_residual_fits', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_inner_lit_usable.fits', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_inner_lit_usable.fits', 'size_bytes': 172918080, 'mtime_ns': 1785058038580154016, 'mtime_utc': '2026-07-26T09:27:18.580+00:00', 'fits_valid': True, 'ok': True}, {'name': 'outer_usable_residual_fits', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_outer_lit_usable.fits', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf_resid_science_circular_outer_lit_usable.fits', 'size_bytes': 172918080, 'mtime_ns': 1785058038582507028, 'mtime_utc': '2026-07-26T09:27:18.582+00:00', 'fits_valid': True, 'ok': True}, {'name': 'df_sbf_csv', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_df_sbf.csv', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_df_sbf.csv', 'size_bytes': 7799, 'mtime_ns': 1785058038539292139, 'mtime_utc': '2026-07-26T09:27:18.539+00:00', 'ok': True, 'csv_valid': True, 'row_count': 6, 'columns': ['region', 'role', 'shape', 'rin_px', 'rout_px', 'rin_arcsec', 'rout_arcsec', 'resid_source', 'model_source', 'region_pixels', 'usable_pixels', 'usable_fraction', 'kmin', 'kmax', 'status', 'measurement_ok', 'failure_reason', 'region_name', 'region_role', 'n_use', 'Imean', 'P0', 'P1', 'P_fluc', 'Pr', 'Pr_gc', 'Pr_background', 'Pr_over_P0', 'frac', 'corr', 'n_fit', 'fit_resid_std', 'P0_fit_sigma', 'P0_formal_sigma', 'P0_psf_sigma', 'psf_n_used', 'psf_ids', 'psf_scatter_mag', 'k_mode_min', 'k_normalized_min', 'fft_crop_y0', 'fft_crop_y1', 'fft_crop_x0', 'fft_crop_x1', 'fft_crop_ny', 'fft_crop_nx', 'mbar_fit_sigma_raw', 'mbar_fit_sigma', 'Pf_spec_raw', 'Pf_spec', 'Pf_spec_sigma_formal_raw', 'Pf_spec_sigma_formal', 'mbar_spec_raw', 'mbar_spec', 'n_detected_sources', 'n_detected_sources_total', 'm_lim', 'm_lim_method', 'lf_model', 'lf_gamma', 'lf_phi_mlim', 'lf_fit_method', 'lf_fit_rmse', 'lf_n_fit_bins', 'lf_n_fit_sources', 'lf_fit_mbright', 'lf_fit_mfaint', 'gclf_turnover_mag', 'gclf_sigma_mag', 'pr_note']}, {'name': 'annulus_summary_csv', 'path': '/Users/zuha/Desktop/FKI/4 курс 2025-2026/course_work-SBF/runs/sbf2_go3055/products/NGC_1380/F150W__F090W/run_20260726T090527Z_485f0e793321_c3e42809__attempt_1__1785056728/jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_annulus_summary.csv', 'exists': True, 'relative_path': 'jw03055-o001_t001_nircam_clear-f150w_i2d_sbf2_annulus_summary.csv', 'size_bytes': 1616, 'mtime_ns': 1785058038540096365, 'mtime_utc': '2026-07-26T09:27:18.540+00:00', 'ok': True, 'csv_valid': True, 'row_count': 3, 'columns': ['kmin', 'kmax', 'mbar_inner_raw', 'mbar_inner', 'sigma_inner', 'Pr_inner', 'Pr_over_P0_inner', 'mbar_outer_raw', 'mbar_outer', 'sigma_outer', 'Pr_outer', 'Pr_over_P0_outer', 'mbar_weighted_raw', 'mbar_weighted', 'sigma_weighted_formal', 'annulus_scatter', 'sigma_adopted', 'notes']}]","{'status': 'review', 'summary': 'review:inner:review:white_noise_P1_nonpositive|outer:warn:model_coverage=0.804|outer:review:white_noise_P1_nonpositive', 'flags': ['inner:review:white_noise_P1_nonpositive', 'outer:warn:model_coverage=0.804', 'outer:review:white_noise_P1_nonpositive'], 'metrics': {'kmin': 0.04, 'kmax': 0.25, 'annulus_delta_mag': 0.044930080627832325, 'annulus_delta_z': np.float64(1.5959392743335408), 'inner': {'mbar': 28.094020903907285, 'mbar_sigma': 0.02128623952949172, 'usable_fraction': 0.9949762042876904, 'model_coverage': 1.0, 'n_use': 646642.0, 'P_fluc': 0.9166877857465537, 'P1': -0.078556544605632, 'P0_fit_sigma': 0.017971985916696426, 'fit_significance': 51.00648253318114, 'jensen_sbf_to_white_noise': None, 'Pr_over_P0': 2.8341823425038392e-05, 'corr': 0.99834527122177, 'k_span_mag': 0.00835176805181348, 'psf_n_used': 5.0, 'psf_success_fraction': 1.0, 'psf_scatter_mag': 0.0003282428287183897, 'hard_invalid': False}, 'outer': {'mbar': 28.138950984535118, 'mbar_sigma': 0.01842480345567624, 'usable_fraction': 0.7454025948648156, 'model_coverage': 0.8037259208004611, 'n_use': 1937803.0, 'P_fluc': 0.8795274786420144, 'P1': -0.07275673456578764, 'P0_fit_sigma': 0.014925467951449247, 'fit_significance': 58.927966714545335, 'jensen_sbf_to_white_noise': None, 'Pr_over_P0': 2.123822293415753e-05, 'corr': 0.9986299039195838, 'k_span_mag': 0.0071209497633830665, 'psf_n_used': 5.0, 'psf_success_fraction': 1.0, 'psf_scatter_mag': 0.001681175574985012, 'hard_invalid': False}}}",review,"['inner:review:white_noise_P1_nonpositive', 'outer:warn:model_coverage=0.804', 'outer:review:white_noise_P1_nonpositive']",sbf2,True,0.0449300806278323,1.5959392743335408,28.094020903907285,0.0212862395294917,-0.078556544605632,0.9949762042876904,2.8341823425038392e-05,0.0003282428287183,28.13895098453512,0.0184248034556762,-0.0727567345657876,0.7454025948648156,2.123822293415753e-05,0.001681175574985,31.408,0.025,19.125,0.22,JWST_TRGB,arXiv:2603.11160,54.1149583333,-34.9763,Fornax Cluster,19.125,0.22,JWST TRGB,Fornax,28.119706722827388,-3.288293277172613,True,False,True,True,False,True,False,0.0224650403139161,0.0009713301369018892,7.693152537522671e-06,5.764898240104131e-06,4.660399356369289e-06,,,0.022486029891024596,,0.03362471621084781,9.184933497122982,-22.223066502877018
