slope,delta_fornax_mag
-1.2282894187981177,-0.12010544373679541
-0.8760389763571977,-0.15628854683456347
0.7537294499457055,-0.21083305615305958
-1.963679406622147,-0.1892624453579701
-0.3004091254090921,-0.19153398221356152
-2.1359148351225503,-0.2139933779902309
-0.7307726405191868,-0.15402929366187174
-0.6985898348209366,-0.18422938184855658
-0.4641132908949807,-0.10380654132628521
-0.6921749853349737,-0.21961378226403547
0.29746772354427775,-0.11605099459033615
0.3162887696456532,-0.21450467790008237
-2.586209224783698,-0.21696321774017582
-0.34133812747456493,-0.14056905189518487
-0.41298939325958733,-0.04446737648354725
-0.8754820313885674,-0.07801635659726734
-0.7748612257717771,-0.16701450850061997
-0.7270222416264766,-0.21227292692848754
-1.6852588652276566,-0.16256611150315123
-1.752295375780072,-0.23187271360601275
-1.3474954828810584,-0.13954052475276638
-0.1649390031659735,-0.07128931270322031
0.3541907382765638,-0.12360773070089472
-0.03819138402022344,-0.04191925938048979
0.1456608136811384,-0.1797381531876618
-1.3115024160489983,-0.13668023810388927
-2.1691199458853556,-0.20924216880145285
-1.7034524611868895,-0.11528669068051754
0.5195635749003812,-0.07056688866572187
-2.5501792361660196,-0.22723239883212154
1.1062487185441077,-0.0162708461287632
0.11142787613488721,-0.06380550374026542
-1.0306330318498582,-0.08644079273508294
0.06321854069118803,-0.20427842810963454
-0.43739988921499834,-0.16694556520726248
0.4702117885291862,-0.0808554119782314
-0.43311526143861123,-0.09632855155440127
0.7742451620943978,-0.08874347314729293
-0.42640308105988967,-0.06923109995245012
-0.4478909635272441,-0.19714701430075784
-1.4358876109280527,-0.21368938485327899
-0.049849797954565254,-0.21715233179786042
-1.9279764353772706,-0.16769670663776384
-0.05305184689810422,-0.19665915211126597
0.05569210463884506,-0.220914682872456
0.6424258681870827,-0.09608372882557019
-0.9680583206791061,-0.21854721205669383
-0.7638017155219703,-0.20457567944374047
-0.4557283482693468,-0.11472869253556545
0.42472544855554817,-0.13795501257091888
0.3647745785746269,-0.05296259735406114
-0.38197234341582376,-0.1595645263910252
-0.8177532835271765,-0.21062524973536054
-1.4426191083432631,-0.14713788567772515
-0.76608200159628,-0.07979405673764586
-1.128464674437716,-0.1319068331868254
-1.5321721817389566,-0.16137448870992185
-2.5420230828355574,-0.15262789748596617
0.5436209957855012,-0.10127463915962381
-0.20461337334284746,-0.1841141564960359
-0.10173508675328291,-0.14683046189651772
-1.5350855327385367,-0.11388706144677041
-0.05214207877884385,-0.14035909688413134
0.05458639302705794,-0.14248594160400668
1.0349078417767965,0.023278571888832273
-1.550307432197121,-0.13212796771757285
-1.2603670260581414,-0.10558132108217216
-0.5579595252637495,-0.1761494459158264
-0.05830899451575409,-0.2165053258328596
-0.9546579486788876,-0.12738460358410447
-0.6015166848829921,-0.08174394340425278
0.9376098994502116,-0.011191061377748866
-1.9911246887209182,-0.2861341178315349
-0.9613066881291003,-0.08250670334837754
0.6946358235580046,-0.13047128996561475
-3.4802394973079465,-0.16034622915936964
-0.8445899302469698,-0.24345616976833045
-1.1679406088033326,-0.20530275744880389
0.10707661329835265,-0.18063397545498525
-1.1458309060894352,-0.1357268494862575
0.28197448956306465,-0.04699824216555439
-3.2437016104777396,-0.14916452043477735
-1.7830981672556885,-0.30128564413301456
-0.7999889375506173,-0.13912378494659594
-1.0229641129970766,-0.18776665787137767
-0.352237720721056,-0.16043770170601143
-0.9562952377812339,-0.10456361499992174
-0.34921872548099603,-0.08172945889587233
0.32752321946128354,-0.05616732813837621
-1.8042946293052315,-0.3095638158282285
-1.1731372294233815,-0.1467255857822147
-0.6840382694745221,-0.22711472817428718
-1.2014122083106589,-0.1869386642842489
-1.5237240583500073,-0.14700396365250495
-1.133389308663561,-0.2129428231633071
0.925055094916247,-0.013116308710448707
-0.3719885950414201,-0.23568909138085953
-0.40517114207821864,-0.11861798866211093
-1.8236389482837914,-0.06979549377038316
