model,n,n_parameters,color_center,intercept,slope,curvature,slope_change,sigma_int,log_likelihood,aic,aicc,use_color_errors,color_error_column,use_extinction_covariance
constant,14,2,0.5674536233634047,-3.1416669184790242,0.0,,,0.09758593219677221,11.960290437938415,-19.92058087587683,-18.82967178496774,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.147523809288675,0.0,,,0.0689893531397681,16.20770657729871,-28.415413154597417,-27.324504063688327,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.185798215568173,0.0,,,0.07428841636616593,15.475308424328936,-26.950616848657873,-25.859707757748783,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.196554754868759,0.0,,,0.08762899919497626,13.413539047967568,-22.827078095935136,-21.736169005026046,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1717909966699174,0.0,,,0.08555853577234784,13.717103009170167,-23.434206018340333,-22.343296927431243,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.146894639034396,0.0,,,0.07718228667774844,14.947776568889438,-25.895553137778876,-24.804644046869786,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.170900001828879,0.0,,,0.07894606884724562,14.629807343035031,-25.259614686070062,-24.168705595160972,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1737470293282652,0.0,,,0.07420524004865435,15.412164368490835,-26.82432873698167,-25.73341964607258,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1915631431501343,0.0,,,0.07409465358428198,15.474362869820931,-26.948725739641862,-25.857816648732772,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1686105507948694,0.0,,,0.06715885989278277,16.58807090196332,-29.17614180392664,-28.08523271301755,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18426860770993,0.0,,,0.08527949931360225,13.779819123372185,-23.55963824674437,-22.46872915583528,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1748711856738905,0.0,,,0.05896257018307135,18.001213903884036,-32.00242780776807,-30.911518716858982,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1495165881396945,0.0,,,0.07555725200322382,15.259896232832247,-26.519792465664494,-25.428883374755404,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1967166229701456,0.0,,,0.06618619951928065,16.733990967356345,-29.46798193471269,-28.3770728438036,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2301341316484566,0.0,,,0.07152526482188044,15.750821891280943,-27.501643782561885,-26.410734691652795,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1826335262126664,0.0,,,0.09439529640128791,12.446180989376295,-20.89236197875259,-19.8014528878435,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1713536439246446,0.0,,,0.06868229660360742,16.332836549086505,-28.66567309817301,-27.57476400726392,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.219966499779546,0.0,,,0.07369921338863701,15.383259935243824,-26.76651987048765,-25.67561077957856,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1679600447084764,0.0,,,0.07375489486014696,15.454192076622615,-26.90838415324523,-25.81747506233614,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1517852362626533,0.0,,,0.059825644559759084,17.96910046428421,-31.93820092856842,-30.84729183765933,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1482636375486206,0.0,,,0.09580238864030231,12.270865745584452,-20.541731491168903,-19.450822400259813,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.167218654424624,0.0,,,0.08544486510690805,13.73452649198947,-23.46905298397894,-22.37814389306985,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1613086237158723,0.0,,,0.07714407804426088,14.937598708934411,-25.875197417868822,-24.784288326959732,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1648200787304646,0.0,,,0.08905883918735225,13.200843280001067,-22.401686560002133,-21.310777469093043,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1924747573536068,0.0,,,0.07500228750615495,15.344271547095582,-26.688543094191164,-25.597634003282074,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1653907371166374,0.0,,,0.08091782572984359,14.358790701180375,-24.71758140236075,-23.62667231145166,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1873887045797806,0.0,,,0.08339369561350708,14.089833820145342,-24.179667640290685,-23.088758549381595,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2080687670322825,0.0,,,0.06367180964073617,17.14897690850504,-30.297953817010082,-29.207044726100992,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.173783604071363,0.0,,,0.0893030492355398,13.182793058746102,-22.365586117492203,-21.274677026583113,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.160867739531422,0.0,,,0.08387580225844847,13.927715288226521,-23.855430576453042,-22.764521485543952,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.176835776392408,0.0,,,0.0797045157836311,14.612661797161197,-25.225323594322393,-24.134414503413304,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.186517922038422,0.0,,,0.0744446134097094,15.448390832677036,-26.896781665354073,-25.805872574444983,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.165168154021219,0.0,,,0.0864177272229853,13.578643027601707,-23.157286055203414,-22.066376964294324,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1361671519468333,0.0,,,0.06323215253164136,17.217764928439824,-30.435529856879647,-29.344620765970557,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18031972915259,0.0,,,0.09822562464177534,11.948794634429742,-19.897589268859484,-18.806680177950394,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.204112192886749,0.0,,,0.09309760848322744,12.637800552665585,-21.27560110533117,-20.18469201442208,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.182286280140622,0.0,,,0.07979480420543597,14.500462004098944,-25.000924008197888,-23.910014917288798,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.140217767321404,0.0,,,0.08807662170246044,13.29836976733781,-22.59673953467562,-21.50583044376653,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.169043821061452,0.0,,,0.06697937454153742,16.61105872048666,-29.22211744097332,-28.13120835006423,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1640652069327957,0.0,,,0.07658937657232517,15.030447697358024,-26.06089539471605,-24.96998630380696,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1602073274011744,0.0,,,0.05559495785477492,18.747204083442742,-33.494408166885485,-32.40349907597639,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.168269649122023,0.0,,,0.08238969628832062,14.131195887718247,-24.262391775436495,-23.171482684527405,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2046299614417197,0.0,,,0.057429343735370675,18.220199349920197,-32.440398699840394,-31.349489608931304,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2315877781780293,0.0,,,0.07162980576226706,15.918633973287726,-27.83726794657545,-26.74635885566636,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.180928520469496,0.0,,,0.06938256389549345,16.13262726317946,-28.265254526358923,-27.174345435449833,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2034870183363324,0.0,,,0.0673785766138236,16.50180297844435,-29.0036059568887,-27.91269686597961,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.169071477675694,0.0,,,0.10361013349571467,11.261644554707782,-18.523289109415565,-17.432380018506475,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1704492376243363,0.0,,,0.08970392478775628,13.168366295919494,-22.336732591838988,-21.245823500929898,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1664671593448634,0.0,,,0.07656683245030782,15.095080486992547,-26.190160973985094,-25.099251883076004,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.177890239367121,0.0,,,0.07988749794181645,14.52452205801509,-25.04904411603018,-23.95813502512109,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.137506854820032,0.0,,,0.09731564074632418,12.094540136467412,-20.189080272934824,-19.098171182025734,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1760458841754104,0.0,,,0.08285464914048286,14.07085349073958,-24.14170698147916,-23.05079789057007,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1883468982627137,0.0,,,0.0921791147599081,12.801689743684193,-21.603379487368386,-20.512470396459296,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.173516844963778,0.0,,,0.06862159722069414,16.320933176459665,-28.64186635291933,-27.55095726201024,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.167060566567129,0.0,,,0.06690819537859921,16.724613997361736,-29.449227994723472,-28.358318903814382,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2212861307688145,0.0,,,0.06478347808107598,16.937118013559566,-29.87423602711913,-28.78332693621004,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1552725841246554,0.0,,,0.08515600435932774,13.788907108527496,-23.577814217054993,-22.486905126145903,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1993849141032533,0.0,,,0.0679597335012584,16.289120104847758,-28.578240209695515,-27.487331118786425,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2175218476465677,0.0,,,0.0767291169960268,15.040921839641056,-26.081843679282112,-24.990934588373023,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.154900616317853,0.0,,,0.0888372522930404,13.293043831675153,-22.586087663350305,-21.495178572441215,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2015981173608625,0.0,,,0.06373773708568838,17.04798473066766,-30.095969461335322,-29.005060370426232,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.206632257548313,0.0,,,0.058723445049461774,18.10936649388522,-32.21873298777044,-31.127823896861347,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.209577476860752,0.0,,,0.06905551187404387,16.118995540180457,-28.237991080360914,-27.147081989451824,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.18099326707311,0.0,,,0.09056425144445261,12.967575240519764,-21.93515048103953,-20.84424139013044,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.174114013312365,0.0,,,0.07513739860748238,15.310043741720555,-26.62008748344111,-25.52917839253202,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1580119701922205,0.0,,,0.06962022168614489,16.239670925213655,-28.47934185042731,-27.38843275951822,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1204982743341114,0.0,,,0.07762049876788604,14.858836444715738,-25.717672889431476,-24.626763798522386,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.191724850620468,0.0,,,0.09369855292735599,12.527139867093615,-21.05427973418723,-19.96337064327814,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1915390264254686,0.0,,,0.09619042242934583,12.262283466943984,-20.524566933887968,-19.433657842978878,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2096060908191606,0.0,,,0.06444427332756215,16.949039063631893,-29.898078127263787,-28.807169036354697,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.147951097120182,0.0,,,0.08343891636701145,13.975020591920485,-23.95004118384097,-22.85913209293188,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.169905032699901,0.0,,,0.09064507058943613,12.963331031249067,-21.926662062498135,-20.835752971589045,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1476603131729197,0.0,,,0.07733565606151266,14.911130965522892,-25.822261931045784,-24.731352840136694,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1270053556825377,0.0,,,0.06921072057296813,16.20407958750121,-28.408159175002417,-27.317250084093327,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.167131684182194,0.0,,,0.08942942398696423,13.16391895436789,-22.32783790873578,-21.23692881782669,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1722459158961978,0.0,,,0.07041854557399321,15.924353603011536,-27.84870720602307,-26.75779811511398,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1895451773832373,0.0,,,0.08245037261612793,14.186499004972749,-24.372998009945498,-23.282088919036408,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.124708111320774,0.0,,,0.053899529327417296,18.931976583923394,-33.86395316784679,-32.773044076937694,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1490231035152374,0.0,,,0.07227242440980668,15.679631838778525,-27.35926367755705,-26.26835458664796,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1906158240068323,0.0,,,0.08099370906287993,14.43719619146209,-24.87439238292418,-23.78348329201509,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.209585311408495,0.0,,,0.0756615560323071,15.19273559861386,-26.38547119722772,-25.29456210631863,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.153511438979161,0.0,,,0.08472167080738338,13.837585414645691,-23.675170829291382,-22.584261738382292,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.219076846263172,0.0,,,0.07261577627679124,15.599227679437313,-27.198455358874625,-26.107546267965535,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1690466455115445,0.0,,,0.0748573971741778,15.328550754088026,-26.65710150817605,-25.56619241726696,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.147278894953655,0.0,,,0.08928566177390239,13.188204436741751,-22.376408873483502,-21.285499782574412,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1919501982271283,0.0,,,0.09338949984363058,12.610738065029329,-21.221476130058658,-20.130567039149568,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1716404185631495,0.0,,,0.07152643125914174,15.80462055693486,-27.60924111386972,-26.51833202296063,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1656131797119875,0.0,,,0.08389708832191436,13.916292241745634,-23.832584483491267,-22.741675392582177,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1424556103745096,0.0,,,0.05310663438844823,19.046001560276373,-34.09200312055275,-33.00109402964365,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.219111970454209,0.0,,,0.08370824480191023,14.005326283841262,-24.010652567682524,-22.919743476773434,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2028354526693343,0.0,,,0.058544799540324245,18.235710661558528,-32.471421323117056,-31.380512232207966,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1736121609268286,0.0,,,0.07239737799033644,15.812430313715176,-27.62486062743035,-26.53395153652126,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.193641130605157,0.0,,,0.06978370046532133,16.103776223524115,-28.20755244704823,-27.11664335613914,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.168238476888879,0.0,,,0.05974150405878937,17.9778027578072,-31.9556055156144,-30.86469642470531,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1613535894133356,0.0,,,0.0865440831262917,13.536703425767879,-23.073406851535758,-21.982497760626668,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.189194701025506,0.0,,,0.06754304147561521,16.64006017428521,-29.28012034857042,-28.18921125766133,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.216346945072162,0.0,,,0.09554715755595332,12.304506835311592,-20.609013670623185,-19.518104579714095,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1730073516620503,0.0,,,0.0721395032873395,15.867722337845631,-27.735444675691262,-26.644535584782172,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1645151966508243,0.0,,,0.08493622686640491,13.798502606373319,-23.597005212746637,-22.506096121837547,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.177533047300393,0.0,,,0.076060555172433,15.168097478679922,-26.336194957359844,-25.245285866450754,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.160268958635657,0.0,,,0.07736095398580126,14.923690537745841,-25.847381075491683,-24.756471984582593,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1674355636074636,0.0,,,0.06565795523307856,16.89590825281058,-29.791816505621163,-28.700907414712074,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.171481942950176,0.0,,,0.07971745413300711,14.575322872264318,-25.150645744528635,-24.059736653619545,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1982400801830826,0.0,,,0.08602151581318022,13.558402833332167,-23.116805666664334,-22.025896575755244,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.209665203054027,0.0,,,0.0783952556323639,14.776354486498223,-25.552708972996445,-24.461799882087355,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1320566015516986,0.0,,,0.0741879950504118,15.491466481259504,-26.98293296251901,-25.89202387160992,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.196396564834237,0.0,,,0.09225633542252056,12.774021081529813,-21.548042163059627,-20.457133072150537,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1764908597284265,0.0,,,0.08406705448041497,13.906033736295756,-23.81206747259151,-22.72115838168242,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1843956210030604,0.0,,,0.0887891474952847,13.20030204059391,-22.40060408118782,-21.30969499027873,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1529843787328242,0.0,,,0.07911056470565096,14.689747610400062,-25.379495220800123,-24.288586129891033,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.182696422234922,0.0,,,0.07833271424847463,14.705142655792754,-25.410285311585508,-24.319376220676418,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1688518905379226,0.0,,,0.07947319832967696,14.587750656661967,-25.175501313323934,-24.084592222414845,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1534995238013215,0.0,,,0.09807769693439164,11.987825639092557,-19.975651278185115,-18.884742187276025,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.193811180639724,0.0,,,0.06678578822326185,16.59756967487504,-29.19513934975008,-28.10423025884099,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1828005808999866,0.0,,,0.09375649761709584,12.571478414056106,-21.14295682811221,-20.05204773720312,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1643087207555824,0.0,,,0.07918234277933373,14.636099251555294,-25.272198503110587,-24.181289412201497,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1788987310231684,0.0,,,0.07568624584178216,15.165946960204133,-26.331893920408266,-25.240984829499176,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.172394621778781,0.0,,,0.07567403930433043,15.170656576267572,-26.341313152535143,-25.250404061626053,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1823153806222813,0.0,,,0.07760495083913084,14.892696095417929,-25.785392190835857,-24.694483099926767,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1706513100124347,0.0,,,0.09433385596573406,12.47229278462358,-20.94458556924716,-19.85367647833807,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2270355361205474,0.0,,,0.08730095554464203,13.371075769650467,-22.742151539300934,-21.651242448391844,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.189967401111619,0.0,,,0.07150060845497876,15.86715002207111,-27.73430004414222,-26.64339095323313,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.161794413088257,0.0,,,0.07408922167125898,15.449691116683983,-26.899382233367966,-25.808473142458876,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.207012610711314,0.0,,,0.0813069183138465,14.261818363293163,-24.523636726586325,-23.432727635677235,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1788451460555294,0.0,,,0.0798634130408417,14.478509840977637,-24.957019681955273,-23.866110591046183,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.136095631920613,0.0,,,0.0743258599713932,15.395964117478243,-26.791928234956487,-25.701019144047397,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.204917096837746,0.0,,,0.07599255431496267,15.140418821768707,-26.280837643537414,-25.189928552628324,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1834848978449957,0.0,,,0.08914466221755826,13.126363854816274,-22.25272770963255,-21.16181861872346,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1853803152233024,0.0,,,0.0963404462310016,12.166467468857922,-20.332934937715844,-19.242025846806754,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1350397164724835,0.0,,,0.08698421592812419,13.513926624236197,-23.027853248472393,-21.936944157563303,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1718400876353723,0.0,,,0.07308635502715867,15.55348018546554,-27.10696037093108,-26.01605128002199,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.190945211403744,0.0,,,0.06622428117498178,16.79037928924032,-29.58075857848064,-28.48984948757155,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2055412079123244,0.0,,,0.07828564626594406,14.826521698374062,-25.653043396748124,-24.562134305839034,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1820187519747023,0.0,,,0.08676162387676419,13.521522991012928,-23.043045982025856,-21.952136891116766,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.159507925821016,0.0,,,0.1099649695644794,10.507235616271311,-17.014471232542622,-15.923562141633532,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1509324911185344,0.0,,,0.10978597128227122,10.518607662776814,-17.03721532555363,-15.946306234644538,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1817093376587198,0.0,,,0.06221331209411756,17.502499869350174,-31.00499973870035,-29.91409064779126,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1397065488921077,0.0,,,0.06664329161246367,16.53717149602091,-29.07434299204182,-27.98343390113273,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1326511705846913,0.0,,,0.051718124593554377,19.450916944418616,-34.90183388883723,-33.81092479792814,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2125418968886996,0.0,,,0.0839634784641646,13.859121134915304,-23.718242269830608,-22.627333178921518,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1696914620921803,0.0,,,0.08296991613179813,14.092424760100089,-24.184849520200178,-23.093940429291088,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2102120382332267,0.0,,,0.07417445382034277,15.313907299591428,-26.627814599182855,-25.536905508273765,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1263714223402337,0.0,,,0.08291940253746266,13.959883366324478,-23.919766732648956,-22.828857641739866,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1894446549819686,0.0,,,0.07936513015137117,14.622482651837057,-25.244965303674114,-24.154056212765024,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.146940431667626,0.0,,,0.08576822735903808,13.6301166360193,-23.2602332720386,-22.16932418112951,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1529995519541623,0.0,,,0.0762164191376236,15.13044498084733,-26.26088996169466,-25.16998087078557,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.142639852718939,0.0,,,0.07577449015426031,15.097865506560058,-26.195731013120117,-25.104821922211027,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.134204106804631,0.0,,,0.07418000534689483,15.524779730815967,-27.049559461631933,-25.958650370722843,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1910261536044815,0.0,,,0.04839364545329662,20.11777861839903,-36.23555723679806,-35.144648145888965,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1634999053597275,0.0,,,0.07842320273637371,14.781379875230968,-25.562759750461936,-24.471850659552846,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1657124424932066,0.0,,,0.08647983580912905,13.481254053015679,-22.962508106031358,-21.871599015122268,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1524664219941028,0.0,,,0.09100998534954043,12.882678003788829,-21.765356007577658,-20.67444691666857,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.2030471884580334,0.0,,,0.08292540118731646,14.098905598179831,-24.197811196359662,-23.106902105450573,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1667484055686215,0.0,,,0.10402538408153413,11.230325694648283,-18.460651389296565,-17.369742298387475,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1942768889410043,0.0,,,0.07893461287328446,14.604497104721695,-25.20899420944339,-24.1180851185343,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1739922840987687,0.0,,,0.0960739936859494,12.232377009921953,-20.464754019843905,-19.373844928934815,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.143083355960857,0.0,,,0.10696100799518453,10.866795617588139,-17.733591235176277,-16.642682144267187,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.201420481400216,0.0,,,0.08656348402022732,13.547377526515751,-23.094755053031502,-22.003845962122412,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.171865597330946,0.0,,,0.08259902083264066,14.124181630379631,-24.248363260759263,-23.157454169850173,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1782387512122394,0.0,,,0.0886712654030146,13.258795225682848,-22.517590451365695,-21.426681360456605,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.22533862608693,0.0,,,0.07435497868217776,15.19801900965578,-26.39603801931156,-25.30512892840247,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1758206020729554,0.0,,,0.05699305560701544,18.29197082245587,-32.58394164491174,-31.49303255400265,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1713748020748778,0.0,,,0.05819657359605847,18.202501452085894,-32.40500290417179,-31.314093813262698,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.189815037036347,0.0,,,0.08139453972584815,14.28253126478096,-24.56506252956192,-23.47415343865283,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.214203675460766,0.0,,,0.07670535168945562,15.010716516376766,-26.02143303275353,-24.93052394184444,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1939403178849095,0.0,,,0.1058362282163116,10.977929197735435,-17.95585839547087,-16.86494930456178,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.1524090151866266,0.0,,,0.08928920410034745,13.141824183741372,-22.283648367482744,-21.192739276573654,True,sigma_color_stat_mag,True
constant,14,2,0.5674536233634047,-3.176515709959111,0.0,,,0.09622205407195747,12.161147283317696,-20.322294566635392,-19.231385475726302,True,sigma_color_stat_mag,True
