schema_version,pipeline_version,target_id,program_id,observation_id,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,region_id,region,region_geometry,ring_selection,rin_arcsec,rout_arcsec,sbf_base_pixels,color_overlap_pixels,color_overlap_fraction,n_raw,n_clip,signal_filter,color_filter,color_name,sampling_mode,pixel_support,signal_median,color_median,color_index,color_scatter,color_sem_proxy,ring_qc_status,ring_qc_reasons,selected_for_final,selection_reason,calibration_applied,distance_computed,notes
sbf-table-2,sbf-3.1,NGC4486B,7763,044,annulus_color,color_valid_overlap_of_sbf_window_median_ratio_v1,joint_sigma_clip_then_ratio_of_medians,color_index,color_index,AB mag,circular_inner_lit,circular_inner_lit,fixed_circular_annulus,same_region_as_sbf,8.2,16.4,649998,649998,1.0,649998,584625,F150W,F115W,F115W-F150W,wcs_bilinear,color-valid overlap subset of the exact usable SBF spatial window,0.2668092166610024,0.21100506430946345,0.25476987225165715,0.11790937985405026,0.00015420897970184114,PASS,all encoded checks passed,True,single_annulus_qc_rank_then_k03_k04_stability_v1,False,False,"same usable signal pixels as SBF; wcs_bilinear color sampling; scatter is a pixel-color diagnostic, not a full calibration error"
sbf-table-2,sbf-3.1,NGC4486B,7763,044,annulus_color,color_valid_overlap_of_sbf_window_median_ratio_v1,joint_sigma_clip_then_ratio_of_medians,color_index,color_index,AB mag,circular_outer_lit,circular_outer_lit,fixed_circular_annulus,same_region_as_sbf,16.4,32.8,2014171,2013467,0.9996504765484162,2013467,1604246,F150W,F115W,F115W-F150W,wcs_bilinear,color-valid overlap subset of the exact usable SBF spatial window,0.04107881294193044,0.030834066031579812,0.3114677178581714,0.6245044715651206,0.0004930603388047367,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,False,diagnostic ring,False,False,"same usable signal pixels as SBF; wcs_bilinear color sampling; scatter is a pixel-color diagnostic, not a full calibration error"
