schema_version,pipeline_version,record_type,target_id,program_id,observation_id,signal_filter,color_filter,method_id,method_variant,quantity_family,quantity_name,primary_unit,region,role,status,ring_qc_status,ring_qc_reasons,ring_k_stability_mag,selected_for_final,selection_reason,rin_arcsec,rout_arcsec,usable_fraction,kmin,kmax,mbar_spec_raw,mbar_spec,P0,Pr,P_fluc,Pr_over_P0,Imean,n_detected_sources,m_lim,lf_gamma,lf_fit_method,psf_method,psf_detector_set,psf_opd_corr_id,psf_opd_delta_days,psf_input_count,psf_extension,psf_native_scale_rel_error,psf_method_limitations,psf_siaf_prd_version,calibration_applied,distance_computed,region_id
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06971027402294894,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9999815387455577,0.01,0.25,28.080481489990415,28.11905264846907,0.4079799890900388,0.01423920789001403,0.39374078120002476,0.03490173114071906,0.4394686713924916,7870,27.375,0.21134384956905364,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06971027402294894,False,diagnostic ring or diagnostic k-window,8.2,16.4,0.9999815387455577,0.03,0.25,28.492582539081873,28.549432757943833,0.2791248112320142,0.01423920789001403,0.2648856033420002,0.05101376630463034,0.4394686713924916,7870,27.375,0.21134384956905364,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_inner_lit,science,ok,PASS,all encoded checks passed,0.06971027402294894,True,single_annulus_qc_rank_then_k03_k04_stability_v1,8.2,16.4,0.9999815387455577,0.04,0.25,28.558626181359784,28.619143031966782,0.2626521652947102,0.01423920789001403,0.24841295740469616,0.05421317533794878,0.4394686713924916,7870,27.375,0.21134384956905364,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_inner_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.010..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,1.9709639434281137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.7746591058562179,0.01,0.25,27.42325213421667,27.90075146139114,0.08491429940428985,0.030215083628460756,0.05469921577582909,0.35583033529608676,0.04993190633841574,15457,27.375,0.5913458349211298,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.030..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,1.9709639434281137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.7746591058562179,0.03,0.25,28.39606880872626,30.625546223916583,0.03466204334020507,0.030215083628460756,0.004446959711744313,0.8717052059482537,0.04993190633841574,15457,27.375,0.5913458349211298,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
sbf-table-2,sbf-3.1,11_sbf:comparison,NGC4486B,7763,044,F150W,F115W,fft_psf_window_pr_corrected_v1,k=0.040..0.250,sbf_power_and_apparent_magnitude,mbar_spec,AB mag,circular_outer_lit,science,ok,WARN,usable_fraction<0.80; Pr/P0>0.20; k03-k04 shift>0.15 mag,1.9709639434281137,False,diagnostic ring or diagnostic k-window,16.4,32.8,0.7746591058562179,0.04,0.25,28.51943916055933,32.5965101673447,0.030938982029755285,0.030215083628460756,0.0007238984012945295,0.9766023846357218,0.04993190633841574,15457,27.375,0.5913458349211298,local_histogram,stpsf_center_context_exposure_weighted_scale_resampled_v1,NRCA2,O2026062201,1.0320264236111112,4,OVERDIST,0.0142888523222503,center contributors only; scale matched; no explicit drizzle kernel or ring-position weighting,PRDOPSSOC-072,False,False,circular_outer_lit
