target,source,x_pixel,y_pixel,ra_deg,dec_deg,auto_x_pixel,auto_y_pixel,header_x_pixel,header_y_pixel,header_ra_deg,header_dec_deg,auto_header_delta_px,decision_threshold_px
NGC 4306,fits-target,1078.4841372469377,3058.9838188494646,185.5172,12.787499999999996,3084.7170661867713,3042.6248056117056,1078.4841372469377,3058.9838188494646,185.5172,12.7875,2006.2996243025657,100.0
