kmin,kmax,mbar_inner_raw,mbar_inner,sigma_inner,Pr_inner,Pr_over_P0_inner,mbar_outer_raw,mbar_outer,sigma_outer,Pr_outer,Pr_over_P0_outer,mbar_weighted_raw,mbar_weighted,sigma_weighted_formal,annulus_scatter,sigma_adopted,notes
0.01,0.25,27.838926151516635,27.84806077664027,0.0753787441173681,0.006158273830701372,0.008378007887524899,27.14687664645057,27.156293108186553,0.18017395322413196,0.0027101963896967586,0.00863538082179217,27.73583965131373,27.74501625833286,0.06953834080559915,0.34588383422685887,0.34588383422685887,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.03,0.25,28.07813373785511,28.089531660619006,0.05973058767060828,0.006158273830701372,0.0104429644464221,27.865252635304095,27.883576446932,0.18017395322413196,0.0027101963896967586,0.01673523789508532,28.057054172855512,28.0691378996797,0.0566962421186091,0.10297760684350266,0.10297760684350266,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
0.04,0.25,28.117992925347277,28.129819390060938,0.05973058767060828,0.006158273830701372,0.010833467241338551,27.98462848391617,28.005102113480046,0.18017395322413196,0.0027101963896967586,0.01868023045610551,28.10478712935085,28.11746983950546,0.0566962421186091,0.06235863829044597,0.06235863829044597,"inner+outer weighted; no pipeline systematic yet; sigma_inner=max(k-window MAD, fit covariance); sigma_outer=max(k-window MAD, fit covariance)"
