galaxy,ring,requested_kmin,production_P0,recreated_P0,relative_P0_difference,production_P1,recreated_P1,relative_P1_difference,production_mbar,recreated_mbar,delta_mbar,passed
NGC 4697,inner,0.01,2.4401481629158366,2.440148140313589,-9.26265375511548e-09,-0.2055535070018623,-0.20555350835740444,-6.594594968314228e-09,27.031354920185695,27.031354930243715,1.0058020194492201e-08,True
NGC 4697,inner,0.03,2.431464180061312,2.4314641573449687,-9.34266009000595e-09,-0.20392831777914,-0.20392831919072058,-6.9219448776084596e-09,27.03522619293022,27.03522620307512,1.0144898254793588e-08,True
NGC 4697,inner,0.04,2.423165127145128,2.423165104378588,-9.395373035125942e-09,-0.2023415159408994,-0.2023415173930248,-7.176606270846285e-09,27.038938809877177,27.03893882007932,1.0202143130300101e-08,True
NGC 4697,outer,0.01,2.2024049016897815,2.20240491376896,5.48454037740953e-09,-0.1692500821767051,-0.16925007495661423,4.265930489167659e-08,27.148703928332267,27.148703922343497,-5.988770368503538e-09,True
NGC 4697,outer,0.03,2.197401184940769,2.1974011973667635,5.654859247528066e-09,-0.1683141952273215,-0.16831418808026236,4.2462604709626376e-08,27.151187574607853,27.151187568433024,-6.174829536575999e-09,True
NGC 4697,outer,0.04,2.194018374668033,2.1940183874085863,5.806949365805281e-09,-0.1676577573582736,-0.16765775026910168,4.228359026069135e-08,27.152869891906636,27.152869885565675,-6.340961533624068e-09,True
